sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
silero_v5_5_ru_eugene_v1:c288eef68f4c3577,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/d3f81d036c81286c4d2e-44739cd9712f.wav,4218b92bd1c5c8c31f2b939ab5cdf22f45a46d70927e6e4b05899eaf4b097903,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript a0c022dbbda6a91f3aaaa9517815d81bb7b1f8ac080706ca3f907ddc21939386; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,a0c022dbbda6a91f3aaaa9517815d81bb7b1f8ac080706ca3f907ddc21939386,44739cd9712f2dac3d071ba6e50a06edd5787cfd9cdec7a40d2f4874033b52eb,2.875,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:1335b889e959866c,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/8f99074a1b5c51428c27-c0d4b8c38c52.wav,5bd2e7df2e7e61f73e1f3c1103f449353910eb91b0943b08132138fc814f887f,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript a06ee8ca251b35cebcf72046437d45c3caf058ba6a93ea25ce4643b782c3df78; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,a06ee8ca251b35cebcf72046437d45c3caf058ba6a93ea25ce4643b782c3df78,c0d4b8c38c52399d4e8664a8a31222a5602e851ee2634d3e5334dc1ad30f1513,1.8875,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:1cbc1f7ba0bc1dbc,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/3be604d07065bf840c29-1d9f8f4e277a.wav,cd98e8301f41b17fc4b272b4e1c720de23ec2563ad519a16a8e090cbdb39fda0,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript a0aa337fe178cd1eaa4094db731b4d93f3c414c02d573b79a5fa6b69638b41a3; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,a0aa337fe178cd1eaa4094db731b4d93f3c414c02d573b79a5fa6b69638b41a3,1d9f8f4e277a93e4e0efda5d37213c886464dc46930ea7464b2fa3eda6eb1e9f,2.1125,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:bcfcb25a23f76218,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/6320ef33cb7c54974c17-184068519989.wav,3032e9cc1e069fb632dcd1f22a5809fcbc608ac92c9a8621ec900b074f75f784,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 998dbaa2261727f2f118413fa1ed426c6cd5acdecc36afd2ea2bb6eded6f3a49; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,998dbaa2261727f2f118413fa1ed426c6cd5acdecc36afd2ea2bb6eded6f3a49,184068519989d6e722a2df30afc9afce453a5b98b3a08a272ecc8cdae9e69fee,3.55,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:f143f571e94d9de1,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/6910eb635c7e5276b5c0-82e5e4a98f1e.wav,89307e4488cb8392f92e7bdbcb94a1b31ba810e6fe806cdc78b4c1a641b7613e,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript a867251167f6c8d52fcc4370ac998d0135bce0486571bedc31c678ad6071a12a; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,a867251167f6c8d52fcc4370ac998d0135bce0486571bedc31c678ad6071a12a,82e5e4a98f1efcec8017f157d4a557590d57c0bb51fe2110f74556fbcf0a8e38,2.4125,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:b80f04f9a159665a,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/a26dcd36a74e1dac60a9-86f32276f213.wav,3678c652c88a4efea753d2d97658b1c497c3a03fa3cd11f25932d8211a2e3d57,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 4209a2049d82f1ae5cafff9c9c8e386139b12311168780cbf2845450e1997e65; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,4209a2049d82f1ae5cafff9c9c8e386139b12311168780cbf2845450e1997e65,86f32276f2133ee1f93780647557c85d24a3f302924b187ae62bbdc573dec2c1,0.8125,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:4f5a6ba11f9a2b19,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/83e2ea6de68f579557c5-a9b2f1cc3afd.wav,b9e44de1980e12e9adb54225895b1203b6e55208d79eff8faeaf4ec5d6a8d592,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript cc0caf029cda98b5245c9caecdba158d0782db517f168e8fe24fea12f4490dd9; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,cc0caf029cda98b5245c9caecdba158d0782db517f168e8fe24fea12f4490dd9,a9b2f1cc3afdf1d3c23dcb5cfa5efe18d721869f01e9599333e26beda0d9d9a5,2.4,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:c4f8072b13c9b141,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/ecf42475f7b697789402-4a28128ab1d8.wav,361980fd6b84964ab909684ff431d06b99876701f5109a267bdca2e27a5cee1a,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript e751594906a0c6d673e96f1afd526de8fd8b41ef81be81c7e1dfbde5835c166a; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,e751594906a0c6d673e96f1afd526de8fd8b41ef81be81c7e1dfbde5835c166a,4a28128ab1d880f07911e80b1586dd1df7b530e67cee078be533e3b3c82dadd9,4.35,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:6ab78e17d387e0d9,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/15f49d68433ac0287d70-f698a08ed76c.wav,6a566bb70f619e3577f3ff1456483599bb2ca1d387e55d69b4cb73711a5df560,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 9da021df172c1388002341bdd631968e4ad6c7533f4779158a4bcece87861a1c; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,9da021df172c1388002341bdd631968e4ad6c7533f4779158a4bcece87861a1c,f698a08ed76cda9492f9c885ead406616407ec310e8d24febfff0c857cb603c5,2.225,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:c7e6bd489ecb826f,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/01ea04891ec5f34f886d-3cbc28d97bfe.wav,7c5162ea5f57ee5df6523daa49715922492f9d9f23cf79aaeafbaea600e82264,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 3e59c38b52505b9e0d986e32bc9303694af5ca350882168c773806275100c2ff; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,3e59c38b52505b9e0d986e32bc9303694af5ca350882168c773806275100c2ff,3cbc28d97bfe4b725ad51d2f1512712ffd4192d3d07ace59d8fdf03d9343d698,3.3625,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:3de1453530baff9e,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/0f11e1d382b54760112c-adc7cfc53ee3.wav,5e44a2a9481e99c3c40ec4e7058e3b4bec224713a4576b22a816fffe5c3a4f61,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 06a5564b50cd58c61c02a2e103f316a474454fd37e67e8d160382128636b92da; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,06a5564b50cd58c61c02a2e103f316a474454fd37e67e8d160382128636b92da,adc7cfc53ee3f466ffef1cd476bb4c57cd1dd18c416482f9538a07f485962b35,1.725,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:379991c51171806d,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/261dacab3e65f0aea719-21fa8eac4e3b.wav,fd1388f744ff14e9f25f8064e02d59e2bd12870d6025e8cd5b2ceaf2e0500852,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 98fcb1b324041ce2c2cfa17fec971ad5cbd0a3bec4b44663f071f7c25d59b57f; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,98fcb1b324041ce2c2cfa17fec971ad5cbd0a3bec4b44663f071f7c25d59b57f,21fa8eac4e3b259e7dd159d088a47223ca9babf4589f53996d167fb0e93db7b8,1.65,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:e2f120b6015d6657,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/04bcce39f9a673b02c31-104115d8baab.wav,7a960e5ee2bdbc8443b3ce8b1986df79f200bb6af8cd0f58be391cdf81c9cc1d,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript da93c732dc124a6eec9c50020252dcc9a2d1a28ce659abac258db425c30f162c; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,da93c732dc124a6eec9c50020252dcc9a2d1a28ce659abac258db425c30f162c,104115d8baab58788efbed2ef8d834c46c3608671a562e6100523d0906a88124,1.9125,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:da78992ccc8a130b,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/a7d94385d09bfe236d07-35d55aa0f07f.wav,939cf790f0f6dd6350d17f134792456e269aa56c80829225dd8752320e249f26,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript c96eb49b2a46a90e810072e8b720de49d2abb0702d3dff7774039c1fb90b7ead; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,c96eb49b2a46a90e810072e8b720de49d2abb0702d3dff7774039c1fb90b7ead,35d55aa0f07f0ea9df5c15a0eee47b90fc7c59a1715ff843ee3c130c62e36b2d,2.775,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:431d88a9e8497d1b,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/97511a84b04a1888ffae-ac7d30f7c6ce.wav,5df5276210b7bce4aef9740e4d084d4d13cda3fc02aa6eb8922e3f3d924e862d,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 477789bd413fff3ef95bb809b2151afa12d4c1f213bea096e7855ab0b9dc8bdf; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,477789bd413fff3ef95bb809b2151afa12d4c1f213bea096e7855ab0b9dc8bdf,ac7d30f7c6ce82f6db2a9c030697b30d182947cc336383213262b888a5eee991,1.5,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
silero_v5_5_ru_eugene_v1:f436a7f8e5fe5dec,raw/silero_v5_5_ru_eugene_v1/slices/common_voice_ru_v24_pre_qa_v1/6e742eac88a0ddd21a45-169979c4ffe6.wav,6362774378ba87457e23611fcb702d9c5b5eaeab58c86aa24872b739d9ad80c5,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 993b25d0f644b645ac9d61d2a699b02063b6e72b9788cc6b3e60e1c9b3a98e78; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,993b25d0f644b645ac9d61d2a699b02063b6e72b9788cc6b3e60e1c9b3a98e78,169979c4ffe61de92cebf550cf71b037a5a51d6ab16727c66480a568c6d7ab0c,1.775,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
