sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
fleurs_ru_v1_espeakng:4760034628d2e9f7,processed/d5/d5e139124b193cb581d8c60e65bd667608ce2f285e41a5a84fca2b55d6b8e6ff.wav,80fd5b48e419c03b1f3387f8668cf579bb8817a69b51ed78a979ae219677e3c1,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w150:p35:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1704; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w150:p35:a100,google_fleurs_ru_v1:prompt:1704,be0e0561fb68365479490bbf5fc0bcaecc0e6ac47b0a57710c8e8290cfd5481b,8.5063125,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w150:p35:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:80354a715567c0fa,processed/74/744534f1e02e7f4bbd296e24d0639ee409f12ac56b4370ff5801c09262ee6d4a.wav,c3734a150fb2f9d614987e4c9c4c4917ed63ba9e0abbd26817f4d18265c98e45,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w175:p35:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1883; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w175:p35:a100,google_fleurs_ru_v1:prompt:1883,cf9418338e0e03b6e0b10def5a342054188291fe4dd2cab7596f0cd9f7d74c5e,10.081,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w175:p35:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:1bcecd129c2c17e9,processed/8a/8add90a46e45c8236648792ac4d9b7b65f12fb5b06102b9505552b6638518769.wav,9e71955f6503e2c21ed0813c02dc108924c80be9cba63be077ae2491c6b3c979,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w175:p50:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1835; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w175:p50:a100,google_fleurs_ru_v1:prompt:1835,1d75f7d63cfcb842ee825b5b5bf2b99fcf74a1fb803958012097ad86613a04fc,8.9638125,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w175:p50:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:85467fe2acecd4c9,processed/8a/8a07c78cedc5a60fee7d7249d33b543bcd8691508d2dd14c2d4719a6f0d2bf57.wav,5ff1f10fa3a5a8107c9f72064d982daac39be9a8af175c290e8b126e5e083a16,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w175:p65:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1730; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w175:p65:a100,google_fleurs_ru_v1:prompt:1730,1aa105bc8c96fadf41b96ff494a6f70cdec163de854f4682faa199789cf0ea3a,10.736875,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w175:p65:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:52b427725a4bc961,processed/d3/d3892310752dfc5ff2fdd5f75e3678908aad41e7b73480f64b27657eb99f4c1b.wav,d9e5e42137a07aa8237b4c6c7bce87023ad97e499f4724458680eec7558541d0,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w200:p35:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1705; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w200:p35:a100,google_fleurs_ru_v1:prompt:1705,fa4ec7c7162902e0f30f0e871dd6fc48aba38cec754a912ecb7bc6ae38ca53f9,7.060125,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w200:p35:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:2c2cd2591f77cfb4,processed/ec/ecce4f650e0b6632f010002e8ec4da801334a79c61de2d14bfb3e04a16f07534.wav,b5799a38f35b773c1482a85b4fad6b3df4ae929c31f8e0cb28bed5dc7180ce81,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w200:p50:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1723; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w200:p50:a100,google_fleurs_ru_v1:prompt:1723,fb9e82915e545722eb8b6663ede4bd6f48e725d6182d4d644d9179b05bb749a9,8.62275,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w200:p50:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:b6ba0b29d5318136,processed/14/142566281f9bc5f2dd3db279dd0abb6dc598d8241de73034212749a642e711d8.wav,5126d2764ca24d153e8374d1649c0a99e792865c08ced77a4e077ecd49471fdd,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w200:p65:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1805; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w200:p65:a100,google_fleurs_ru_v1:prompt:1805,d7369650071aa382e81ea2aa1187cf7c39b7afbcb835f840ff304090ee085686,5.0795625,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w200:p65:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:bbcb008197956d9b,processed/52/52b2318c425c7d50840cb45d7614a3d7422814e14ca3653944ec643c12d73e14.wav,a2d3a179e3eb4e77acd124279e4267be2f7c15c05096c759ece385136b17772b,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w225:p35:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1997; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w225:p35:a100,google_fleurs_ru_v1:prompt:1997,4bdc4e8182a91781e1786214bd80992198a665da480dcd17d9e09cbd6891bc21,10.7081875,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w225:p35:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:036cb3473185e7e0,processed/9f/9f8c6f7c4be5d265ea05e8da3724e8d7659ca8312553c8f5f3fde7a2b61259a1.wav,d8e9f1684f722f4c58c8e3a7989b46124842e435179a95e8a6882750a70ca3d5,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w225:p50:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1929; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w225:p50:a100,google_fleurs_ru_v1:prompt:1929,0f3fb4eebcdcaf4eaa6435ae0a6775dfdde53c0d7a9d3ae7682da5102b0caae1,5.0283125,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w225:p50:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:8c44b03a9e12b80b,processed/0d/0d0017645da6b65a402c3010d3d5e336294dba2aac66059d85be9f8a9b60355d.wav,47df86e51e2caa7ddd338003ed40266d39b982a3065c146187e8c26f017e87fa,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w225:p65:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1989; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w225:p65:a100,google_fleurs_ru_v1:prompt:1989,a2ab0fe0890ec1e5c2bb869636c476b49b0da482b0fa52d3b557d4cac037ad74,8.3904375,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w225:p65:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:9eab918b11c51b60,processed/5e/5e5f79bc07f93ddff327085150220b98fa91cc16d17ad25de6fea10c28d35d68.wav,e723cd25fb598bac3bd8dc00e8b33733283a6ca975334abefe8617f54ac4d4e8,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w150:p35:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1852; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w150:p35:a100,google_fleurs_ru_v1:prompt:1852,beeb5a443be3bc7747124dab56d42c6e0d3d010232ab5021665db9d5e3ffcbe7,16.7466875,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w150:p35:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:883f2eb3d2107efb,processed/38/3881560f4844ff8306b795c320b25165bc20f19abab317501ae0c00222e2cb05.wav,0cc8bff8e0fe0fa59b410efa559654eac9c91073b91946ddb68f3c1f61b2bbb2,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w150:p50:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1885; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w150:p50:a100,google_fleurs_ru_v1:prompt:1885,1904a39fff9ce9ce1e94ab9f8ea2b6accaf8ba39f4b3f179f4bb778c57288b1e,6.387625,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w150:p50:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:d132310262c08e0b,processed/47/47a195455276f073306f991c7adc3b920fb6d3f529f56115ab93fdf7251c15b8.wav,1bfc3541eb6bb3b944a43eb714160ebb26288dc77246f6fe62d373c1fb748d4a,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w150:p65:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:2007; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w150:p65:a100,google_fleurs_ru_v1:prompt:2007,2c34aa5241b9a04a399e0797323b5258d1da9b1446f0f96a92eff3accabab4a0,6.8646875,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w150:p65:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:92b3287fd20fcc50,processed/93/93778965111f738a79eef1cb401ac79690c76e269342bef37e162857a441bdeb.wav,81187f0b63c146f931da9bc19adb52246d10d0f32cf8120d618af1655e571b51,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w175:p35:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1811; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w175:p35:a100,google_fleurs_ru_v1:prompt:1811,0bd3dd4f17c09f1cf6b576e5b6a2d8153831692a73cb7aef3e0950b36702a758,6.7735,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w175:p35:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:180a269e700441bc,processed/2c/2cc8d0ffd54ecefab4674f46236aa56910f0c09c5a31127f31e780106a107d3e.wav,2c324643559c09d05be704d39636166ed584f878cabf922561c02c90aefbee37,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w175:p50:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1832; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w175:p50:a100,google_fleurs_ru_v1:prompt:1832,157c3ab94eaadafd9b5cc3dce2e05a37cd8ccc04d6e6a5274108d2b2af32e7bd,7.8176875,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w175:p50:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:d88557bade1d5da5,processed/84/842446c112640881f3b51818598aa4a4b258ed86d3d2d5075fa638b16730c775.wav,e7d9963ed5a2f71000d26f72b713695f97c1a8d87068d4762c8868d81b455a2c,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w175:p65:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1877; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w175:p65:a100,google_fleurs_ru_v1:prompt:1877,a5efe0b2f6c775629b7345f5e2925206fe8812d4032ff35cf8ab8a432fcc17a3,11.4118125,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w175:p65:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:bc774a9d35b8863c,processed/e6/e617bcb79eb34bd3ce5478de61a826dfa2f97c17b34f1270b73a6882880ccfc1.wav,192f32b3a2503e13bf67336784e0e1ed3700ed8d3d30b42106a7c81c5ce883a3,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w200:p35:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1736; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w200:p35:a100,google_fleurs_ru_v1:prompt:1736,6280cc9c6fdf5338aa66e8cf2100b3eebdff7025b743e47ccc23bdc6f5a0465b,3.5613125,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w200:p35:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:6912cb72b9869e14,processed/ee/eededf1d5029c56b184c1a449558aa2ad86d7385dae3d0b94abc586cdcc7944b.wav,2a8c79fdb7ae8e97382365455ef5c7462ee70ecc151f0438c4dbeffd496e35a7,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w200:p50:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1960; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w200:p50:a100,google_fleurs_ru_v1:prompt:1960,462499714564deeb120fcc216dd71bfc47e349708f05742cb548112b89837e5a,9.5416875,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w200:p50:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:24206f641f062625,processed/62/62b85edb83485f53385e270accbae362471be931d47d905ad214745b39983834.wav,c49518c20fad7cc6362b54beeff945e8bf3c825ddfd02817a974499650342bf5,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w200:p65:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1936; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w200:p65:a100,google_fleurs_ru_v1:prompt:1936,38fab1d27bdd27a5e97b8f08fc349e852f638261f7f749670f1a5552e7b94df1,11.8024375,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w200:p65:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:119fd2a2bdefab88,processed/c4/c4168fc5858dacc7daf198b100195f7625df4601fad84063a085b30444ffcb00.wav,36b16c9141aff86cd4b23f2bf2d06ff23c6910bae9c8e92cc1e736dc95bfa149,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w225:p35:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1947; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w225:p35:a100,google_fleurs_ru_v1:prompt:1947,61afd12b4f7cbeafb87ce23a7179546d6b04944b5aa635dfabe4d7d372a11283,5.4431875,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w225:p35:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:ab2c57fecd40a922,processed/8d/8de464811cba11bbfec8041a95ebaf58f7a39ce422df4aab5276a5b8bc8623d8.wav,7748f17174b06b873f64d6772ddcec639565952abf3d065bd4e7e4e45e401dd7,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w225:p50:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1753; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w225:p50:a100,google_fleurs_ru_v1:prompt:1753,4b0acb531f7c4a628366792135f6e00737ef52cad9055f430951fb3962a500d2,9.030125,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w225:p50:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
