sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
ksc_derived_kk_v4_espeakng:207c7070bd564316,processed/2b/2b78233448f16b912a05fcceb7a709402ff1f92681bf8e8b73748a6c625ce142.wav,203e5c3a5f145704a1d4fbee65b405f7a3cca6b2fc1a1c12c3db1f90dbe9fbb7,test,spoof,kk,unknown,ksc_derived_kk_v4_espeakng:profile:espeakng_kazakh_formant:kk:w150:p35:a100,ksc_derived_kk_v4_espeakng,KSC text CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline derivative for personal research from KSC transcript ksc_slr102:5f61000fab968; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; no voice cloning,ksc_derived_kk_v4_espeakng:synthetic-voice:espeakng_kazakh_formant:kk:w150:p35:a100,ksc_slr102:5f61000fab968,4ec5455cd00d2283eae8170526b74aa663134e886c426c7a00641d873bdd33ef,9.8596875,formant_rule_based_tts,eSpeak NG Kazakh formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_kazakh_formant:kk:w150:p35:a100,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_espeakng_formant,offline_formant_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v4_espeakng:5cc2015733f9fbb7,processed/99/9961f8d3c3d76890b2ca9fa74d449fffe5c2d11960f644d09c86f56fedce09da.wav,3182b24ae978ffb068ec767c4f6bd76dd96ec3211127bbf9eb6e2b10c0beae39,test,spoof,kk,unknown,ksc_derived_kk_v4_espeakng:profile:espeakng_kazakh_formant:kk:w225:p50:a100,ksc_derived_kk_v4_espeakng,KSC text CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline derivative for personal research from KSC transcript ksc_slr102:5f57992452a53; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; no voice cloning,ksc_derived_kk_v4_espeakng:synthetic-voice:espeakng_kazakh_formant:kk:w225:p50:a100,ksc_slr102:5f57992452a53,8a88c7f5ec40a185c41c025777fc757e2b0f85cf28f0d237b42a4aaf24702965,5.6231875,formant_rule_based_tts,eSpeak NG Kazakh formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_kazakh_formant:kk:w225:p50:a100,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_espeakng_formant,offline_formant_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v4_espeakng:9783922e23647c1b,processed/2f/2ffd13245d35bbd2947f6fa85cf7ac3cd594174d6593e74b7d8a6ea2ab0ae7be.wav,fdc73cc971a0741afc185354944bee6894c1322d9642e06ae40ab268aaedea21,test,spoof,kk,unknown,ksc_derived_kk_v4_espeakng:profile:espeakng_kazakh_formant:kk:w150:p35:a100,ksc_derived_kk_v4_espeakng,KSC text CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline derivative for personal research from KSC transcript ksc_slr102:5f5a6059cbd03; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; no voice cloning,ksc_derived_kk_v4_espeakng:synthetic-voice:espeakng_kazakh_formant:kk:w150:p35:a100,ksc_slr102:5f5a6059cbd03,284dd26505b815ec34de997797935591a7c2717e89f0a96064b1e16e9b046438,5.2258125,formant_rule_based_tts,eSpeak NG Kazakh formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_kazakh_formant:kk:w150:p35:a100,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_espeakng_formant,offline_formant_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v4_espeakng:53dcbd18b3060e41,processed/0e/0e8e65d7cab34e45d81280247879e92dc88c0075aba5252cc66b655a1734afe4.wav,e520e46876b0cfcf71984e83b1a3278cd1ce8deeb669454640f7e07fe6cafe07,test,spoof,kk,unknown,ksc_derived_kk_v4_espeakng:profile:espeakng_kazakh_formant:kk:w150:p50:a100,ksc_derived_kk_v4_espeakng,KSC text CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline derivative for personal research from KSC transcript ksc_slr102:5f5c4ee8022eb; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; no voice cloning,ksc_derived_kk_v4_espeakng:synthetic-voice:espeakng_kazakh_formant:kk:w150:p50:a100,ksc_slr102:5f5c4ee8022eb,43767571cb0ced1c6fbd8501dbbeb1cfff006a46b51b0c8695e7f2815214b989,2.97425,formant_rule_based_tts,eSpeak NG Kazakh formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_kazakh_formant:kk:w150:p50:a100,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_espeakng_formant,offline_formant_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v4_espeakng:b51bece3518d3816,processed/cf/cf0dc3f3a7c2b3a64abe372f15dabe29db0db982b4c703fdd08dad5bd10a0461.wav,8ab7583c618ced92c17ec0ce9e8d131f308cf0d78d03fc88bf11d45a3a7dd2e5,test,spoof,kk,unknown,ksc_derived_kk_v4_espeakng:profile:espeakng_kazakh_formant:kk:w150:p65:a100,ksc_derived_kk_v4_espeakng,KSC text CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline derivative for personal research from KSC transcript ksc_slr102:5f60bf52dd4dd; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; no voice cloning,ksc_derived_kk_v4_espeakng:synthetic-voice:espeakng_kazakh_formant:kk:w150:p65:a100,ksc_slr102:5f60bf52dd4dd,0fc6e7bed0c91db04f0ef32078f4bc0f30f6e5027c74c6f1fb3207e89d816a4d,7.270625,formant_rule_based_tts,eSpeak NG Kazakh formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_kazakh_formant:kk:w150:p65:a100,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_espeakng_formant,offline_formant_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v4_espeakng:c175f75da50c0d54,processed/04/0400800bd851fabc7af7ea413fb449dc5783c877166b268a72cab6e7c63a6d0f.wav,21ba171c4e4ca952cc41737dcfccc792548d6aa4d2640501fc17f3bafae812de,test,spoof,kk,unknown,ksc_derived_kk_v4_espeakng:profile:espeakng_kazakh_formant:kk:w175:p35:a100,ksc_derived_kk_v4_espeakng,KSC text CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline derivative for personal research from KSC transcript ksc_slr102:5f57984c925ba; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; no voice cloning,ksc_derived_kk_v4_espeakng:synthetic-voice:espeakng_kazakh_formant:kk:w175:p35:a100,ksc_slr102:5f57984c925ba,6bc08dafce51dd0d4fea0a8348d942b648808c1e049a501446854b0315570641,6.9329375,formant_rule_based_tts,eSpeak NG Kazakh formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_kazakh_formant:kk:w175:p35:a100,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_espeakng_formant,offline_formant_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v4_espeakng:30d503aa96840206,processed/c7/c745da6fbb6440979524913b97eaefbc0f2b2b0399e39489a17f5e285456d89b.wav,22b9ad3218b9e66a6e19b375d5796a3c823396a174d4a2418b1936f98f473754,test,spoof,kk,unknown,ksc_derived_kk_v4_espeakng:profile:espeakng_kazakh_formant:kk:w175:p50:a100,ksc_derived_kk_v4_espeakng,KSC text CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline derivative for personal research from KSC transcript ksc_slr102:5f5af81cecc14; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; no voice cloning,ksc_derived_kk_v4_espeakng:synthetic-voice:espeakng_kazakh_formant:kk:w175:p50:a100,ksc_slr102:5f5af81cecc14,114071515e0da6de68061573120971b21bb79675a1c2addbccbbfe6cf38c7921,3.1165625,formant_rule_based_tts,eSpeak NG Kazakh formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_kazakh_formant:kk:w175:p50:a100,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_espeakng_formant,offline_formant_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v4_espeakng:d18ac035d7868b4a,processed/2b/2b02d18a3008f282209193adf7a7b1e3eb091d3c6f9224af7e0c7f73b0459f90.wav,6b02a7ad1f1abb37b639426736b274e103c82121f7c8013299b8d59f247034a5,test,spoof,kk,unknown,ksc_derived_kk_v4_espeakng:profile:espeakng_kazakh_formant:kk:w175:p65:a100,ksc_derived_kk_v4_espeakng,KSC text CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline derivative for personal research from KSC transcript ksc_slr102:5f5a0e7c38b3f; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; no voice cloning,ksc_derived_kk_v4_espeakng:synthetic-voice:espeakng_kazakh_formant:kk:w175:p65:a100,ksc_slr102:5f5a0e7c38b3f,8b80780dd8e589e0f07544ec310fc654e423713a3e5dfd58ed881e9c7e17ef71,4.9191875,formant_rule_based_tts,eSpeak NG Kazakh formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_kazakh_formant:kk:w175:p65:a100,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_espeakng_formant,offline_formant_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v4_espeakng:3ff3fd040726240f,processed/54/54fa27c1b3869a599b33bb176fe461aad8cdb0f5a80525f4faba6ce3ee714f12.wav,7cebe6a9419f5b39f4c923c05b959ec4756720c3f9bfbc61004de369a0478c46,test,spoof,kk,unknown,ksc_derived_kk_v4_espeakng:profile:espeakng_kazakh_formant:kk:w200:p35:a100,ksc_derived_kk_v4_espeakng,KSC text CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline derivative for personal research from KSC transcript ksc_slr102:5f60e5adba91d; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; no voice cloning,ksc_derived_kk_v4_espeakng:synthetic-voice:espeakng_kazakh_formant:kk:w200:p35:a100,ksc_slr102:5f60e5adba91d,60a3aef096de86bccef723003e8e77d920862203171c5dbbbe2fab87fbeba718,8.975375,formant_rule_based_tts,eSpeak NG Kazakh formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_kazakh_formant:kk:w200:p35:a100,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_espeakng_formant,offline_formant_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v4_espeakng:ddcf0379c11176a7,processed/f6/f658387e62b6fff5eac64b3d7d874222acecbfb76548723d71a686f8bf7ced5b.wav,f329c1817204da8bc669fe6adfc6116695116277c7e5b127b24928587c316a2e,test,spoof,kk,unknown,ksc_derived_kk_v4_espeakng:profile:espeakng_kazakh_formant:kk:w200:p50:a100,ksc_derived_kk_v4_espeakng,KSC text CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline derivative for personal research from KSC transcript ksc_slr102:5f59bf8fbbca3; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; no voice cloning,ksc_derived_kk_v4_espeakng:synthetic-voice:espeakng_kazakh_formant:kk:w200:p50:a100,ksc_slr102:5f59bf8fbbca3,c45796fe9537dee762081723a4a2cfb311f0a8ea23e84da74eece387beaf67cf,4.595875,formant_rule_based_tts,eSpeak NG Kazakh formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_kazakh_formant:kk:w200:p50:a100,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_espeakng_formant,offline_formant_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v4_espeakng:334b0e09765eb584,processed/6d/6d474b21180ae0d5b2fbdddd84a358de7487e985922601c461c05cbb22945daa.wav,b838362c73290a00440839b2eac5d9db6a60f899ea2a8c011205ed7b9c1d99ee,test,spoof,kk,unknown,ksc_derived_kk_v4_espeakng:profile:espeakng_kazakh_formant:kk:w225:p50:a100,ksc_derived_kk_v4_espeakng,KSC text CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline derivative for personal research from KSC transcript ksc_slr102:5f60b3a41bcfa; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; no voice cloning,ksc_derived_kk_v4_espeakng:synthetic-voice:espeakng_kazakh_formant:kk:w225:p50:a100,ksc_slr102:5f60b3a41bcfa,cf6869519c9c0b0d71466ae2f763588380c2b467df3a0889f0ea4721e6d58a99,8.7229375,formant_rule_based_tts,eSpeak NG Kazakh formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_kazakh_formant:kk:w225:p50:a100,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_espeakng_formant,offline_formant_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v4_espeakng:11806ad1d7f8a71a,processed/dc/dc61019f91849dab2ded23cad83f4bb2a4ed9546243882d4258dc376b612f2ce.wav,7b5c4f862dc34fa7eef353451901f885b90f4b24b7f581d4d8fb54b436de5a7b,test,spoof,kk,unknown,ksc_derived_kk_v4_espeakng:profile:espeakng_kazakh_formant:kk:w150:p35:a100,ksc_derived_kk_v4_espeakng,KSC text CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline derivative for personal research from KSC transcript ksc_slr102:5f61e430854b7; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; no voice cloning,ksc_derived_kk_v4_espeakng:synthetic-voice:espeakng_kazakh_formant:kk:w150:p35:a100,ksc_slr102:5f61e430854b7,58595bcc9d33964fa82439205c198c85173c325110cf2cfbc2ec48346fa6a254,3.9598125,formant_rule_based_tts,eSpeak NG Kazakh formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_kazakh_formant:kk:w150:p35:a100,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_espeakng_formant,offline_formant_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v4_espeakng:1d06df855e192a49,processed/6d/6d5d820ca72e4e28804e6a4dcd6f4c1c80d86fd4ace5acc6489a6c2a17e29127.wav,9a72258779510fadb04733077eafb76b8c168110a0fcb446c815d5d41ede0fbb,test,spoof,kk,unknown,ksc_derived_kk_v4_espeakng:profile:espeakng_kazakh_formant:kk:w150:p50:a100,ksc_derived_kk_v4_espeakng,KSC text CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline derivative for personal research from KSC transcript ksc_slr102:5f5f3ef5a83ec; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; no voice cloning,ksc_derived_kk_v4_espeakng:synthetic-voice:espeakng_kazakh_formant:kk:w150:p50:a100,ksc_slr102:5f5f3ef5a83ec,d7b5d1486f529b52bcd88deb077b811accd146479f16294ee1e61638d7ee3e06,8.7819375,formant_rule_based_tts,eSpeak NG Kazakh formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_kazakh_formant:kk:w150:p50:a100,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_espeakng_formant,offline_formant_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v4_espeakng:b740f2d7ee7aee01,processed/30/30ca06ce139ea9107e6344d2dda7a45ee3f750282c0b2e2e352dbc19eb5da5ad.wav,ae56a882e11b48c98d773c3129f089a81f01ba87261262f6b3fff6fdc6031980,test,spoof,kk,unknown,ksc_derived_kk_v4_espeakng:profile:espeakng_kazakh_formant:kk:w150:p65:a100,ksc_derived_kk_v4_espeakng,KSC text CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline derivative for personal research from KSC transcript ksc_slr102:5f59bb3326c3e; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; no voice cloning,ksc_derived_kk_v4_espeakng:synthetic-voice:espeakng_kazakh_formant:kk:w150:p65:a100,ksc_slr102:5f59bb3326c3e,640bd18bd39616555a88491e6bd622d2feb4ac55334052eda04f9ce2e29ac845,13.525625,formant_rule_based_tts,eSpeak NG Kazakh formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_kazakh_formant:kk:w150:p65:a100,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_espeakng_formant,offline_formant_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v4_espeakng:6d0fb37e367a5a53,processed/74/74861e2d32faeea66d968ea496344a11e702fc5f9ea6d08d0fc9f489db11e5c6.wav,00ec405207d8c7ddecdee92ce242aedd8e0b556d0db7661c11ae270b6f422a24,test,spoof,kk,unknown,ksc_derived_kk_v4_espeakng:profile:espeakng_kazakh_formant:kk:w175:p35:a100,ksc_derived_kk_v4_espeakng,KSC text CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline derivative for personal research from KSC transcript ksc_slr102:5f63386bf421c; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; no voice cloning,ksc_derived_kk_v4_espeakng:synthetic-voice:espeakng_kazakh_formant:kk:w175:p35:a100,ksc_slr102:5f63386bf421c,23329ac4b85ca547c58db3f07c7ca45819396f436b31399941438ca7e023f642,4.642375,formant_rule_based_tts,eSpeak NG Kazakh formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_kazakh_formant:kk:w175:p35:a100,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_espeakng_formant,offline_formant_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v4_espeakng:369813206fa1e8eb,processed/11/11bdf070beb65a4b4c809e952eddc607d73dfea1ba15c7e145b31f3a2bb4c8a7.wav,137bfb36d36cdac100e47a31aa1fef3bbb1fb65a9639f480570f696d90e9dd31,test,spoof,kk,unknown,ksc_derived_kk_v4_espeakng:profile:espeakng_kazakh_formant:kk:w175:p50:a100,ksc_derived_kk_v4_espeakng,KSC text CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline derivative for personal research from KSC transcript ksc_slr102:5f5e3c10d5b21; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; no voice cloning,ksc_derived_kk_v4_espeakng:synthetic-voice:espeakng_kazakh_formant:kk:w175:p50:a100,ksc_slr102:5f5e3c10d5b21,6e6d961ca917a77b573c3ff93f4b0e20f4c2c322c327e6b00a8ad205785db6f7,6.3076875,formant_rule_based_tts,eSpeak NG Kazakh formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_kazakh_formant:kk:w175:p50:a100,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_espeakng_formant,offline_formant_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v4_espeakng:3df335e20ef73916,processed/ef/efc1308e6bb70085b54a088264fe6cbfe338b7ee14b48b057968201f66a92822.wav,ce30235e34f07a6308ccad5ccaf7295e9310af7affeba7d8e51f43b3358e55c8,test,spoof,kk,unknown,ksc_derived_kk_v4_espeakng:profile:espeakng_kazakh_formant:kk:w175:p65:a100,ksc_derived_kk_v4_espeakng,KSC text CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline derivative for personal research from KSC transcript ksc_slr102:5f60c1163b062; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; no voice cloning,ksc_derived_kk_v4_espeakng:synthetic-voice:espeakng_kazakh_formant:kk:w175:p65:a100,ksc_slr102:5f60c1163b062,1b152ff4daf1dd0bd8332f4bca50f66d748826c0a9bf746b1a1307b462930705,7.0513125,formant_rule_based_tts,eSpeak NG Kazakh formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_kazakh_formant:kk:w175:p65:a100,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_espeakng_formant,offline_formant_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v4_espeakng:fb48bd08db9b3e9a,processed/51/51e64707196440e6f962663f779617653f466c6334de757d426861115b78198b.wav,049bd24b948ffc2a6247dcec5df65371e529736ad0fecd65e0f6db70939ca39b,test,spoof,kk,unknown,ksc_derived_kk_v4_espeakng:profile:espeakng_kazakh_formant:kk:w200:p50:a100,ksc_derived_kk_v4_espeakng,KSC text CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline derivative for personal research from KSC transcript ksc_slr102:5f5fbd4eb02fe; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; no voice cloning,ksc_derived_kk_v4_espeakng:synthetic-voice:espeakng_kazakh_formant:kk:w200:p50:a100,ksc_slr102:5f5fbd4eb02fe,0f0437a6589faf7efa537f6bf27468d5558734ab028a589294b31fb8ebd552a5,5.8930625,formant_rule_based_tts,eSpeak NG Kazakh formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_kazakh_formant:kk:w200:p50:a100,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_espeakng_formant,offline_formant_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v4_espeakng:64892cad3da63954,processed/96/96caeaedc014c87689be7add819522298027137d4a2860d1b0ea98b50c072745.wav,75954ff81552653212a713f315a5876329ba9808a18eb0ad76572455da3895fe,test,spoof,kk,unknown,ksc_derived_kk_v4_espeakng:profile:espeakng_kazakh_formant:kk:w200:p65:a100,ksc_derived_kk_v4_espeakng,KSC text CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline derivative for personal research from KSC transcript ksc_slr102:5f5a398f0fcd4; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; no voice cloning,ksc_derived_kk_v4_espeakng:synthetic-voice:espeakng_kazakh_formant:kk:w200:p65:a100,ksc_slr102:5f5a398f0fcd4,40fc0e1b658aa2630a404170d93980fb5853bbc20fdf41326c977ec24dd0f68c,2.939875,formant_rule_based_tts,eSpeak NG Kazakh formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_kazakh_formant:kk:w200:p65:a100,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_espeakng_formant,offline_formant_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v4_espeakng:e232d7df54f53fed,processed/c8/c8ec50c95ade71e9b3cc106a2d15c8921108cacfd705bdf41f3ae4300f019f89.wav,5bd4b8df98f5d76e76ef64be4ed288c8e1f32d68f60c66f832a85ef825b7b997,test,spoof,kk,unknown,ksc_derived_kk_v4_espeakng:profile:espeakng_kazakh_formant:kk:w225:p35:a100,ksc_derived_kk_v4_espeakng,KSC text CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline derivative for personal research from KSC transcript ksc_slr102:5f5e49923880a; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; no voice cloning,ksc_derived_kk_v4_espeakng:synthetic-voice:espeakng_kazakh_formant:kk:w225:p35:a100,ksc_slr102:5f5e49923880a,e91caa0048c4d984e431313049494bd57c4a864284308fe2d4340a042f4f31d0,5.9135625,formant_rule_based_tts,eSpeak NG Kazakh formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_kazakh_formant:kk:w225:p35:a100,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_espeakng_formant,offline_formant_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v4_espeakng:8b8b57a0e5e2c708,processed/4f/4f6a2cdd31f495547bfbbf4e5c4fac0e2c12de2223366d261a29f14b87e8ef6c.wav,408610569c35947a1ab0a6920fe26ee68a4d91a9c3cacce43d5973dac41a0f61,test,spoof,kk,unknown,ksc_derived_kk_v4_espeakng:profile:espeakng_kazakh_formant:kk:w225:p50:a100,ksc_derived_kk_v4_espeakng,KSC text CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline derivative for personal research from KSC transcript ksc_slr102:5f5c4cbc39154; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; no voice cloning,ksc_derived_kk_v4_espeakng:synthetic-voice:espeakng_kazakh_formant:kk:w225:p50:a100,ksc_slr102:5f5c4cbc39154,bd07cae78bf7fd46793d024a60aa3a8eabc95de37decd58711aeba16a8b65a39,3.221375,formant_rule_based_tts,eSpeak NG Kazakh formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_kazakh_formant:kk:w225:p50:a100,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_espeakng_formant,offline_formant_tts,22050,wav,none,,2026-08-10T00:00:00Z
