sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
fresh_suite_v1_kazakhtts_tacotron2_pwg:ac7cb7fbe0322e0a82a6,raw/fresh_suite_v1_kazakhtts_tacotron2_pwg/slices/stage_c_normalized_v2/5ef7843f5da9b745c8d6-a8e1ad3955e0.wav,0f54c6236d38dd31ae9e993a5009744a6b814e774211283b948854a9266b1fc9,test,spoof,kk,false,fresh_suite_v1_kazakhtts_tacotron2_pwg:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,fresh_suite_v1_kazakhtts_tacotron2_pwg,FLEURS/KSC2 CC-BY-4.0; ISSAI Kazakh_TTS model CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,Offline text-only derivative of google_fleurs_kk_v1 text google_fleurs_kk_v1:prompt:1749; Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT; fixed published voice; no reference audio or voice cloning; language provenance is intended input text until full acoustic review; normalizer=stage_c_kazakhtts_text_v1,fresh_suite_v1_kazakhtts_tacotron2_pwg:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,google_fleurs_kk_v1:prompt:1749,a8e1ad3955e0765a63c808a06c4678e0525ebc8f0ccb4df076b8b1df060158c5,11.900226757369614,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda,offline_text_only_tacotron2_parallelwavegan_tts,22050,wav,language_provenance=intended_input_text_only;text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=b93907bb9da38d912d2d954f55e8df94e3f135bc673d67f2fdfc28ba1489c2ed,,2026-08-12T21:18:24+05:00
fresh_suite_v1_kazakhtts_tacotron2_pwg:c7cd57b8c51566f86955,raw/fresh_suite_v1_kazakhtts_tacotron2_pwg/slices/stage_c_normalized_v2/afb9b1f05b48ab5fdb5c-79887533afbd.wav,8d2a63fd3b80e891fff64c5c3d72ef12c522bcc3abc87eddadebabd9eb13fa46,test,spoof,mixed,true,fresh_suite_v1_kazakhtts_tacotron2_pwg:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,fresh_suite_v1_kazakhtts_tacotron2_pwg,FLEURS/KSC2 CC-BY-4.0; ISSAI Kazakh_TTS model CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,Offline text-only derivative of ksc2_v1 text ksc2_v1:transcript:79887533afbd1c6c00450af13ef82b881126b94f4e6ca010ec51fb1cbd8f1d49; Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT; fixed published voice; no reference audio or voice cloning; language provenance is intended input text until full acoustic review; normalizer=stage_c_kazakhtts_text_v1,fresh_suite_v1_kazakhtts_tacotron2_pwg:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,ksc2_v1:transcript:79887533afbd1c6c00450af13ef82b881126b94f4e6ca010ec51fb1cbd8f1d49,79887533afbd1c6c00450af13ef82b881126b94f4e6ca010ec51fb1cbd8f1d49,4.3769614512471655,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda,offline_text_only_tacotron2_parallelwavegan_tts,22050,wav,language_provenance=intended_input_text_only;text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=79887533afbd1c6c00450af13ef82b881126b94f4e6ca010ec51fb1cbd8f1d49,,2026-08-12T21:18:24+05:00
fresh_suite_v1_kazakhtts_tacotron2_pwg:61800f64dbb98412f1d0,raw/fresh_suite_v1_kazakhtts_tacotron2_pwg/slices/stage_c_normalized_v2/e5bebdb68ce4f4df4309-5e4f6c736363.wav,a6123b51c5f495b86d7529372a4da2253379a4c912d8f8cc7e80692e09efa311,test,spoof,mixed,true,fresh_suite_v1_kazakhtts_tacotron2_pwg:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,fresh_suite_v1_kazakhtts_tacotron2_pwg,FLEURS/KSC2 CC-BY-4.0; ISSAI Kazakh_TTS model CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,Offline text-only derivative of ksc2_v1 text ksc2_v1:transcript:5e4f6c73636305e93a23a996c663161c65d1e520523fb44248595e2507ff6c9c; Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT; fixed published voice; no reference audio or voice cloning; language provenance is intended input text until full acoustic review; normalizer=stage_c_kazakhtts_text_v1,fresh_suite_v1_kazakhtts_tacotron2_pwg:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,ksc2_v1:transcript:5e4f6c73636305e93a23a996c663161c65d1e520523fb44248595e2507ff6c9c,5e4f6c73636305e93a23a996c663161c65d1e520523fb44248595e2507ff6c9c,7.082086167800454,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda,offline_text_only_tacotron2_parallelwavegan_tts,22050,wav,language_provenance=intended_input_text_only;text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=5e4f6c73636305e93a23a996c663161c65d1e520523fb44248595e2507ff6c9c,,2026-08-12T21:18:24+05:00
fresh_suite_v1_kazakhtts_tacotron2_pwg:aaa80b480a20ffaf36e9,raw/fresh_suite_v1_kazakhtts_tacotron2_pwg/slices/stage_c_normalized_v2/0ab0e24b2f5b5df53cbb-72a4afcdff8d.wav,7becd960c21082fd6b15571fefd1694340091a18df5cb236366d028d7c65ef7c,test,spoof,mixed,true,fresh_suite_v1_kazakhtts_tacotron2_pwg:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,fresh_suite_v1_kazakhtts_tacotron2_pwg,FLEURS/KSC2 CC-BY-4.0; ISSAI Kazakh_TTS model CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,Offline text-only derivative of ksc2_v1 text ksc2_v1:transcript:72a4afcdff8d38138e8a05f69f2cd2c21ed41fde1d3305491738b755e14d65f5; Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT; fixed published voice; no reference audio or voice cloning; language provenance is intended input text until full acoustic review; normalizer=stage_c_kazakhtts_text_v1,fresh_suite_v1_kazakhtts_tacotron2_pwg:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,ksc2_v1:transcript:72a4afcdff8d38138e8a05f69f2cd2c21ed41fde1d3305491738b755e14d65f5,72a4afcdff8d38138e8a05f69f2cd2c21ed41fde1d3305491738b755e14d65f5,11.284897959183674,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda,offline_text_only_tacotron2_parallelwavegan_tts,22050,wav,language_provenance=intended_input_text_only;text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=72a4afcdff8d38138e8a05f69f2cd2c21ed41fde1d3305491738b755e14d65f5,,2026-08-12T21:18:24+05:00
fresh_suite_v1_kazakhtts_tacotron2_pwg:4769bd5e71a16ed8aee5,raw/fresh_suite_v1_kazakhtts_tacotron2_pwg/slices/stage_c_normalized_v2/38ab2964f4d8093264a6-a68a7247d5a5.wav,d92e2af8501ed722b779296addad816c419d4c230a3a4f64575e9814020d2b59,test,spoof,mixed,true,fresh_suite_v1_kazakhtts_tacotron2_pwg:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,fresh_suite_v1_kazakhtts_tacotron2_pwg,FLEURS/KSC2 CC-BY-4.0; ISSAI Kazakh_TTS model CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,Offline text-only derivative of ksc2_v1 text ksc2_v1:transcript:a68a7247d5a58b850a393dd39c57ffec18a940b9ba6fec3454860a33c06d3076; Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT; fixed published voice; no reference audio or voice cloning; language provenance is intended input text until full acoustic review; normalizer=stage_c_kazakhtts_text_v1,fresh_suite_v1_kazakhtts_tacotron2_pwg:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,ksc2_v1:transcript:a68a7247d5a58b850a393dd39c57ffec18a940b9ba6fec3454860a33c06d3076,a68a7247d5a58b850a393dd39c57ffec18a940b9ba6fec3454860a33c06d3076,13.154104308390023,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda,offline_text_only_tacotron2_parallelwavegan_tts,22050,wav,language_provenance=intended_input_text_only;text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=a68a7247d5a58b850a393dd39c57ffec18a940b9ba6fec3454860a33c06d3076,,2026-08-12T21:18:24+05:00
fresh_suite_v1_kazakhtts_tacotron2_pwg:3e3464ea58866bf333d2,raw/fresh_suite_v1_kazakhtts_tacotron2_pwg/slices/stage_c_normalized_v2/6a2ecda31cabc372d937-579686230b89.wav,529454981c786690ed0ea81b18d1e9df37418f15f81960f40c7021ca18e8d80a,test,spoof,mixed,true,fresh_suite_v1_kazakhtts_tacotron2_pwg:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,fresh_suite_v1_kazakhtts_tacotron2_pwg,FLEURS/KSC2 CC-BY-4.0; ISSAI Kazakh_TTS model CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,Offline text-only derivative of ksc2_v1 text ksc2_v1:transcript:579686230b891d5896aec8ad4a119370a68f7cec89eed3002a7e941940ac6c98; Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT; fixed published voice; no reference audio or voice cloning; language provenance is intended input text until full acoustic review; normalizer=stage_c_kazakhtts_text_v1,fresh_suite_v1_kazakhtts_tacotron2_pwg:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,ksc2_v1:transcript:579686230b891d5896aec8ad4a119370a68f7cec89eed3002a7e941940ac6c98,579686230b891d5896aec8ad4a119370a68f7cec89eed3002a7e941940ac6c98,9.682721088435374,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda,offline_text_only_tacotron2_parallelwavegan_tts,22050,wav,language_provenance=intended_input_text_only;text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=579686230b891d5896aec8ad4a119370a68f7cec89eed3002a7e941940ac6c98,,2026-08-12T21:18:24+05:00
fresh_suite_v1_kazakhtts_tacotron2_pwg:9430feb9eeefc60d3524,raw/fresh_suite_v1_kazakhtts_tacotron2_pwg/slices/stage_c_normalized_v2/77b143761a1c761d1ace-f97655aef866.wav,74325b56c137358ac8b9f03d790904832fbeae20ef3a9bce49a12c5229c4e2e8,test,spoof,mixed,true,fresh_suite_v1_kazakhtts_tacotron2_pwg:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,fresh_suite_v1_kazakhtts_tacotron2_pwg,FLEURS/KSC2 CC-BY-4.0; ISSAI Kazakh_TTS model CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,Offline text-only derivative of ksc2_v1 text ksc2_v1:transcript:f97655aef866876beefd8224750a84336ae20210e70b1aae85e09f87b2025c0f; Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT; fixed published voice; no reference audio or voice cloning; language provenance is intended input text until full acoustic review; normalizer=stage_c_kazakhtts_text_v1,fresh_suite_v1_kazakhtts_tacotron2_pwg:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,ksc2_v1:transcript:f97655aef866876beefd8224750a84336ae20210e70b1aae85e09f87b2025c0f,f97655aef866876beefd8224750a84336ae20210e70b1aae85e09f87b2025c0f,8.289523809523809,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda,offline_text_only_tacotron2_parallelwavegan_tts,22050,wav,language_provenance=intended_input_text_only;text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=f97655aef866876beefd8224750a84336ae20210e70b1aae85e09f87b2025c0f,,2026-08-12T21:18:24+05:00
fresh_suite_v1_kazakhtts_tacotron2_pwg:f47310ab1bf82d41e9dc,raw/fresh_suite_v1_kazakhtts_tacotron2_pwg/slices/stage_c_normalized_v2/832af64f8756da2d4bb0-fc9b43d4789f.wav,a1094efb1da44598e688529b243e5bf175d3bcd53acd915f2b38373c237f2a3b,test,spoof,mixed,true,fresh_suite_v1_kazakhtts_tacotron2_pwg:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,fresh_suite_v1_kazakhtts_tacotron2_pwg,FLEURS/KSC2 CC-BY-4.0; ISSAI Kazakh_TTS model CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,Offline text-only derivative of ksc2_v1 text ksc2_v1:transcript:fc9b43d4789f8548ec0aa8603a3e3294896f9c0debf266d3eba72c8b9d7a42ea; Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT; fixed published voice; no reference audio or voice cloning; language provenance is intended input text until full acoustic review; normalizer=stage_c_kazakhtts_text_v1,fresh_suite_v1_kazakhtts_tacotron2_pwg:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,ksc2_v1:transcript:fc9b43d4789f8548ec0aa8603a3e3294896f9c0debf266d3eba72c8b9d7a42ea,fc9b43d4789f8548ec0aa8603a3e3294896f9c0debf266d3eba72c8b9d7a42ea,6.815056689342404,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda,offline_text_only_tacotron2_parallelwavegan_tts,22050,wav,language_provenance=intended_input_text_only;text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=fc9b43d4789f8548ec0aa8603a3e3294896f9c0debf266d3eba72c8b9d7a42ea,,2026-08-12T21:18:24+05:00
fresh_suite_v1_kazakhtts_tacotron2_pwg:80da0ab7ebb97bbf1da3,raw/fresh_suite_v1_kazakhtts_tacotron2_pwg/slices/stage_c_normalized_v2/f334c850a4b1bfa6e5ce-1cc2b444fca2.wav,c5245c85d20a3ef2f1e354e64e81151c9853f6f34d66b51f53ba3c07e3a488bc,test,spoof,mixed,true,fresh_suite_v1_kazakhtts_tacotron2_pwg:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,fresh_suite_v1_kazakhtts_tacotron2_pwg,FLEURS/KSC2 CC-BY-4.0; ISSAI Kazakh_TTS model CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,Offline text-only derivative of ksc2_v1 text ksc2_v1:transcript:1cc2b444fca2388aa9bd9054284b06655fc0dbe79238cd2b6566522ec416faa8; Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT; fixed published voice; no reference audio or voice cloning; language provenance is intended input text until full acoustic review; normalizer=stage_c_kazakhtts_text_v1,fresh_suite_v1_kazakhtts_tacotron2_pwg:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,ksc2_v1:transcript:1cc2b444fca2388aa9bd9054284b06655fc0dbe79238cd2b6566522ec416faa8,1cc2b444fca2388aa9bd9054284b06655fc0dbe79238cd2b6566522ec416faa8,7.441995464852607,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda,offline_text_only_tacotron2_parallelwavegan_tts,22050,wav,language_provenance=intended_input_text_only;text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=1cc2b444fca2388aa9bd9054284b06655fc0dbe79238cd2b6566522ec416faa8,,2026-08-12T21:18:24+05:00
fresh_suite_v1_kazakhtts_tacotron2_pwg:3b1b1bafddce9b50f827,raw/fresh_suite_v1_kazakhtts_tacotron2_pwg/slices/stage_c_normalized_v2/d2befcc68a8670944e23-b8625a8f3aee.wav,8f5d65a6808c20cd000c6c7e94a4bd93a038a9d337c408d7dbca259607e6193e,test,spoof,mixed,true,fresh_suite_v1_kazakhtts_tacotron2_pwg:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,fresh_suite_v1_kazakhtts_tacotron2_pwg,FLEURS/KSC2 CC-BY-4.0; ISSAI Kazakh_TTS model CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,Offline text-only derivative of ksc2_v1 text ksc2_v1:transcript:b8625a8f3aee5e736ce40f17e428a6ddebb55b1e350c8fed6c10c4000e40f77d; Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT; fixed published voice; no reference audio or voice cloning; language provenance is intended input text until full acoustic review; normalizer=stage_c_kazakhtts_text_v1,fresh_suite_v1_kazakhtts_tacotron2_pwg:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,ksc2_v1:transcript:b8625a8f3aee5e736ce40f17e428a6ddebb55b1e350c8fed6c10c4000e40f77d,b8625a8f3aee5e736ce40f17e428a6ddebb55b1e350c8fed6c10c4000e40f77d,5.131609977324263,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda,offline_text_only_tacotron2_parallelwavegan_tts,22050,wav,language_provenance=intended_input_text_only;text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=b8625a8f3aee5e736ce40f17e428a6ddebb55b1e350c8fed6c10c4000e40f77d,,2026-08-12T21:18:24+05:00
fresh_suite_v1_kazakhtts_tacotron2_pwg:f142decdb5423f42b38c,raw/fresh_suite_v1_kazakhtts_tacotron2_pwg/slices/stage_c_normalized_v2/28678bc18a881f5a5b1a-efa0216013ef.wav,b24e41ab53f31fc05647501e57dbab6a097120222f308a07f40e12440c717f1c,test,spoof,mixed,true,fresh_suite_v1_kazakhtts_tacotron2_pwg:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,fresh_suite_v1_kazakhtts_tacotron2_pwg,FLEURS/KSC2 CC-BY-4.0; ISSAI Kazakh_TTS model CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,Offline text-only derivative of ksc2_v1 text ksc2_v1:transcript:efa0216013ef00ccbc19759904c49e2cba96fc1cbf1b93520e7610feaca84024; Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT; fixed published voice; no reference audio or voice cloning; language provenance is intended input text until full acoustic review; normalizer=stage_c_kazakhtts_text_v1,fresh_suite_v1_kazakhtts_tacotron2_pwg:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,ksc2_v1:transcript:efa0216013ef00ccbc19759904c49e2cba96fc1cbf1b93520e7610feaca84024,efa0216013ef00ccbc19759904c49e2cba96fc1cbf1b93520e7610feaca84024,9.55501133786848,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda,offline_text_only_tacotron2_parallelwavegan_tts,22050,wav,language_provenance=intended_input_text_only;text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=efa0216013ef00ccbc19759904c49e2cba96fc1cbf1b93520e7610feaca84024,,2026-08-12T21:18:24+05:00
fresh_suite_v1_kazakhtts_tacotron2_pwg:8380ca2d19f7a6a03eaf,raw/fresh_suite_v1_kazakhtts_tacotron2_pwg/slices/stage_c_normalized_v2/93251dbb3467217e0eb6-174dfc4b18f6.wav,5f1b073b1e1d578745f4a4b429c90174890bc9a5b38010db9cb057c6d626debf,test,spoof,mixed,true,fresh_suite_v1_kazakhtts_tacotron2_pwg:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,fresh_suite_v1_kazakhtts_tacotron2_pwg,FLEURS/KSC2 CC-BY-4.0; ISSAI Kazakh_TTS model CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,Offline text-only derivative of ksc2_v1 text ksc2_v1:transcript:174dfc4b18f62328db127d0070096815488d2371bf21a1c6189cf8410aa04ba6; Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT; fixed published voice; no reference audio or voice cloning; language provenance is intended input text until full acoustic review; normalizer=stage_c_kazakhtts_text_v1,fresh_suite_v1_kazakhtts_tacotron2_pwg:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,ksc2_v1:transcript:174dfc4b18f62328db127d0070096815488d2371bf21a1c6189cf8410aa04ba6,174dfc4b18f62328db127d0070096815488d2371bf21a1c6189cf8410aa04ba6,7.90639455782313,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda,offline_text_only_tacotron2_parallelwavegan_tts,22050,wav,language_provenance=intended_input_text_only;text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=174dfc4b18f62328db127d0070096815488d2371bf21a1c6189cf8410aa04ba6,,2026-08-12T21:18:24+05:00
