sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
ruasd_ru_v1_shard000000:raw_fake_11labs_76b5eed054fe9883a51d2655c0a0c127,raw/ruasd/slices/ood-100/raw_fake_11labs_76b5eed054fe9883a51d2655c0a0c127.wav,dbc7018072920f8b462038847421841ee5f83e7fa9d110be0f328dc5b5d5e064,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_76b5eed054fe9883a51d2655c0a0c127,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_11labs_76b5eed054fe9883a51d2655c0a0c127,671d3eb55eaebfeb2a8723f9107c892f83f5715ead03153386f60b9689281058,6.870204081632653,tts,11labs,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,44100,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_0a1b1b4b02069e23cb4dfb07226059c9,raw/ruasd/slices/ood-100/raw_fake_TeraTTS_0a1b1b4b02069e23cb4dfb07226059c9.wav,2a99254cd01a01b211b9c7641577ff35ae328c2c7327fe29c6836420f057cd19,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_0a1b1b4b02069e23cb4dfb07226059c9,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_0a1b1b4b02069e23cb4dfb07226059c9,abc832ec96fb4c3e34446e2d5e822c386dd34a794723f525909e34d48d756aa2,11.158730158730158,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_079b9ef61862cc1cf25b1d1288163db4,raw/ruasd/slices/ood-100/raw_fake_TeraTTS_079b9ef61862cc1cf25b1d1288163db4.wav,98d6fccd74b525cf4e354efbe902ff3b39d3886a87547406c8e1c10817ad26d7,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_079b9ef61862cc1cf25b1d1288163db4,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_079b9ef61862cc1cf25b1d1288163db4,a0876dcc50d368a21b2aa7ce89875f4d207eff21887747f68cff7c5498ba5040,8.372335600907029,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_1cd8d1afbffa394f16c5e145b6d9e667,raw/ruasd/slices/ood-100/raw_fake_TeraTTS_1cd8d1afbffa394f16c5e145b6d9e667.wav,f8a40d0814963bf23ac1dc5309fdbd9deb0f5659fff83c6e47d0546f2077b8a2,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_1cd8d1afbffa394f16c5e145b6d9e667,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_1cd8d1afbffa394f16c5e145b6d9e667,c6bd15e77eec5b9575c8a84367e6995ecedbaa2e504d53e1f02031d7ad737b9b,11.39092970521542,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_0495605b98b27e42e762b1b45ee802ed,raw/ruasd/slices/ood-100/raw_fake_TeraTTS_0495605b98b27e42e762b1b45ee802ed.wav,75db0df0eacb9f4a43e11e3cade2cb0355ead040714950caadfb0dd6f5ac0312,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_0495605b98b27e42e762b1b45ee802ed,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_0495605b98b27e42e762b1b45ee802ed,7f5471a1cb84f6cb9fb4d272b4fada31034bc83a0a6e02b211ab664150257072,13.678095238095239,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_1ba9aa4b4b9f2885865f50b8f6b61549,raw/ruasd/slices/ood-100/raw_fake_TeraTTS_1ba9aa4b4b9f2885865f50b8f6b61549.wav,58f964d683bce1d81cac4b8b33e5fea1e553368688bb12f9010ac419823e33c4,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_1ba9aa4b4b9f2885865f50b8f6b61549,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_1ba9aa4b4b9f2885865f50b8f6b61549,aed556ce7225e3c6ebe1bab2a8363ed19f3e672cf87e5b4d016d64249a7e593e,11.042630385487529,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_0acc4c66f77f8f1d4ee991a233918bee,raw/ruasd/slices/ood-100/raw_fake_TeraTTS_0acc4c66f77f8f1d4ee991a233918bee.wav,5529145fe11971b8956be277025b02e38ba5ef97da383fbcc9d30e97c39301c7,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_0acc4c66f77f8f1d4ee991a233918bee,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_0acc4c66f77f8f1d4ee991a233918bee,ceb0da45295ce67df635e4e813f8592fe8e911f4d1b1383183e622b12b185fff,7.350657596371882,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_0e495d6c91eee81e9103377f35f222ea,raw/ruasd/slices/ood-100/raw_fake_TeraTTS_0e495d6c91eee81e9103377f35f222ea.wav,2d23413bf3602188b1fbbd07370087546f66a35524162486045ec568b3ffbf7e,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_0e495d6c91eee81e9103377f35f222ea,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_0e495d6c91eee81e9103377f35f222ea,34ca92ad96d3784902f2ee13a2f71838b73125ba321a780943744e6804300201,9.811972789115647,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_0752061707fc0ec8f426b0a5568376e4,raw/ruasd/slices/ood-100/raw_fake_TeraTTS_0752061707fc0ec8f426b0a5568376e4.wav,5ec5e653298589abf31465a0c3bc137f7804c599d7b582143c0dc311d88f9fa4,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_0752061707fc0ec8f426b0a5568376e4,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_0752061707fc0ec8f426b0a5568376e4,b399061b228294015d39c0833d433f87d1c59f47944ed00abdaef7e013cd477c,8.674195011337869,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_07dae16d60c81c543a0808e3b1b24103,raw/ruasd/slices/ood-100/raw_fake_TeraTTS_07dae16d60c81c543a0808e3b1b24103.wav,9c54310a3d34a59b587b9bba7cb273c8ac9deb1508cba82f30f54eac5b2ed870,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_07dae16d60c81c543a0808e3b1b24103,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_07dae16d60c81c543a0808e3b1b24103,d9b081c7a333c8dfcd6b3a446307be49552d91037c09feb3e5c1fd0aa13e045a,7.664126984126984,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_151a806b1eb00be876575a855ac8883a,raw/ruasd/slices/ood-100/raw_fake_TeraTTS_151a806b1eb00be876575a855ac8883a.wav,804f0a17eee355d6f5fdff21d6cb6704a6e3e7b48548d41deff8abc140d9fb17,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_151a806b1eb00be876575a855ac8883a,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_151a806b1eb00be876575a855ac8883a,b0ceb2ee360689d856d98dcab0365104914626cdf4bb4df147f63c1b35629b0f,8.569705215419502,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_160775e2834ecc98ef740b13e0beb6c1,raw/ruasd/slices/ood-100/raw_fake_TeraTTS_160775e2834ecc98ef740b13e0beb6c1.wav,f664f79ebe294971e6b586def043bdaca315f38dcaeda0658bed423d84c61fce,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_160775e2834ecc98ef740b13e0beb6c1,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_160775e2834ecc98ef740b13e0beb6c1,05bdf2c98ff4449247ef89a8280ada5073d153e25671637c93d61f8f12c7debd,13.49233560090703,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_1f8f97a8e042eb717ffd442b37d1e3a2,raw/ruasd/slices/ood-100/raw_fake_TeraTTS_1f8f97a8e042eb717ffd442b37d1e3a2.wav,ff2ad960499371c32d510bb58d2769d0d6a363988cff24728beb274e8ec45ae6,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_1f8f97a8e042eb717ffd442b37d1e3a2,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_1f8f97a8e042eb717ffd442b37d1e3a2,8521445617d30e5bf108de3273047d69ea5b677117fbd0dda6bbeb64375c6daa,10.125442176870749,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_19597dd810a043a9a97c79f1b769ee4b,raw/ruasd/slices/ood-100/raw_fake_TeraTTS_19597dd810a043a9a97c79f1b769ee4b.wav,741eab5d93870f47e52de6d2cc326e981931b7f86795bca9558ac51b133298ad,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_19597dd810a043a9a97c79f1b769ee4b,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_19597dd810a043a9a97c79f1b769ee4b,9799debba09d6c9b84da03ea8f2f9ec991973fe0ddf79a72700389223de4c45f,10.02095238095238,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_03e86568e1d554cb11659014893d6a62,raw/ruasd/slices/ood-100/raw_fake_TeraTTS_03e86568e1d554cb11659014893d6a62.wav,86d560b9cfe472f29827bf9eef5b85ad34ad18299359a9230db32e73217df1ed,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_03e86568e1d554cb11659014893d6a62,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_03e86568e1d554cb11659014893d6a62,75c53ed3c128bfded6736d05754ed29073cafa8468cc41853eef0dfe4405f1e2,9.010884353741497,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_05e6499a8f8ae16c05729b65e2e62af1,raw/ruasd/slices/ood-100/raw_fake_TeraTTS_05e6499a8f8ae16c05729b65e2e62af1.wav,5afbd288762bda3ed0e9d2eed6cc958b7af2ad4733a404040f5404864724afd3,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_05e6499a8f8ae16c05729b65e2e62af1,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_05e6499a8f8ae16c05729b65e2e62af1,86cf4c2e9b3260e1bf6c161ee196f9f7bf9186eefe58ccd1109d8bd9fe71b442,11.263219954648527,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_22891666a6667e8f95734b3c35914187,raw/ruasd/slices/ood-100/raw_fake_TeraTTS_22891666a6667e8f95734b3c35914187.wav,faea73eb038d494f2f2906e32dd3827de99925e7383e3552547de215b9295fc3,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_22891666a6667e8f95734b3c35914187,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_22891666a6667e8f95734b3c35914187,9edb630bbbeb9b98045f264675b07c26049056ba19edac126afe424c9af6a275,7.617687074829932,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_09a7c1690f72eb966394864c13faa132,raw/ruasd/slices/ood-100/raw_fake_TeraTTS_09a7c1690f72eb966394864c13faa132.wav,dfc33be04994ecd88c9c5e086a95b16bafc6524f4e6e31c6d00582e44a9e39f5,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_09a7c1690f72eb966394864c13faa132,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_09a7c1690f72eb966394864c13faa132,330b7f8f42b562480dbd71f89a26a6ba014190e09b9acdbf3ecb19eb72f00c78,9.661043083900227,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_01c01d9f5ffef421c8b9dbcc7c2f0753,raw/ruasd/slices/ood-100/raw_fake_TeraTTS_01c01d9f5ffef421c8b9dbcc7c2f0753.wav,fc0317e5eb0748786d10b354811181d4848c2c40e50fcfeae1057d94cdcee7f0,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_01c01d9f5ffef421c8b9dbcc7c2f0753,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_01c01d9f5ffef421c8b9dbcc7c2f0753,94f75e8b2bb276465dfef16695205ada039d16427edd55422c3f257378c23c33,14.583673469387755,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_131bb8e32e2f4ffed14a81aac50aba6f,raw/ruasd/slices/ood-100/raw_fake_TeraTTS_131bb8e32e2f4ffed14a81aac50aba6f.wav,69562d543d55071a59e5a5011f4bea36a20231ace04acd6c9d72b5aade82e2e7,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_131bb8e32e2f4ffed14a81aac50aba6f,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_131bb8e32e2f4ffed14a81aac50aba6f,7804b09ace54ef50456efa945a476708fd721d03c60c74080e6a85bd7c68b6d5,8.418775510204082,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_0f336121ddbe17a19098baa3116951bf,raw/ruasd/slices/ood-100/raw_fake_TeraTTS_0f336121ddbe17a19098baa3116951bf.wav,260d34035fd40ca66e7234bec503006b08775f9e460f7779106093eba13e055c,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_0f336121ddbe17a19098baa3116951bf,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_0f336121ddbe17a19098baa3116951bf,3edef21b7fd0d2f81ba8e25064f15c90e54a7113f1ee96468d39b44740ebf399,8.047256235827664,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_1724205790fedef35a2411662968cf3e,raw/ruasd/slices/ood-100/raw_fake_TeraTTS_1724205790fedef35a2411662968cf3e.wav,cb0129b40018b03583f6e60da22281a2c11a45fc652e07178adab293c89373b4,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_1724205790fedef35a2411662968cf3e,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_1724205790fedef35a2411662968cf3e,14b5bbb8a1f208300aaa5e76ac869fdd8ef0b2f7f71b5105e407e30eec2bd8be,6.073560090702948,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_00fb6ec2528fbc5cccbc3bb4a73c3202,raw/ruasd/slices/ood-100/raw_fake_TeraTTS_00fb6ec2528fbc5cccbc3bb4a73c3202.wav,1f96015e305506326664b6143e44a1851acff4402121b95ce9c6e79cdc385f9e,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_00fb6ec2528fbc5cccbc3bb4a73c3202,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_00fb6ec2528fbc5cccbc3bb4a73c3202,7ef9684b34261fe21b4e7d0445ff41d7249856f0c0c591dcf1eb9c266d81be3e,10.462131519274376,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_1cc1ff210caa3ce456e9efff696829ac,raw/ruasd/slices/ood-100/raw_fake_TeraTTS_1cc1ff210caa3ce456e9efff696829ac.wav,bf3131afd32e2b99a828559341926bcc4d5d837a8ffbac3fe7869dd50c1aef0e,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_1cc1ff210caa3ce456e9efff696829ac,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_1cc1ff210caa3ce456e9efff696829ac,31f324bbc4e851a7cf08d8eecfcacd6958755618147a9474533ea0edd29d25b3,8.511655328798186,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_21d46f7ed6d058f080ca4eb0950274b5,raw/ruasd/slices/ood-100/raw_fake_TeraTTS_21d46f7ed6d058f080ca4eb0950274b5.wav,05c1fb39c58006db9c9eb0c93a19ed7968f98ff0dbd91c051a45dfe3b6a6d3e1,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_21d46f7ed6d058f080ca4eb0950274b5,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_21d46f7ed6d058f080ca4eb0950274b5,3cda55ad0e60b9918acf603c2ae3b0b479c0bfa1a94d700639679a9ab5cc1013,9.823582766439909,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_0da4ada2322cd415c4da257bf8a4a3e0,raw/ruasd/slices/ood-100/raw_fake_TeraTTS_0da4ada2322cd415c4da257bf8a4a3e0.wav,9fca4dea2fe5bd14d3a132f7eeb19ceef98e1be8087fdf0ea14e57a7ee331dea,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_0da4ada2322cd415c4da257bf8a4a3e0,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_0da4ada2322cd415c4da257bf8a4a3e0,545cf9b50c8bd9a136c9859ed6e87a992c63a408c8a9db2ed76caf516d8b5787,9.161814058956915,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_0553c344c1d0785caff51a3c2a32a075,raw/ruasd/slices/ood-100/raw_fake_TeraTTS_0553c344c1d0785caff51a3c2a32a075.wav,add7ddb348c297b4990d9ef6c21d9fa859973a20374dd6f006bd0fddb6f7abb4,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_0553c344c1d0785caff51a3c2a32a075,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_0553c344c1d0785caff51a3c2a32a075,bdaa72e6525c8e1c72e1246c99776d7ab80e8eeb27e7f9a064f479d6a15f07a5,7.640907029478458,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
ruasd_ru_v1_shard000000:raw_fake_TeraTTS_204432305cb103d3a622f7ea37467fa1,raw/ruasd/slices/ood-100/raw_fake_TeraTTS_204432305cb103d3a622f7ea37467fa1.wav,9c047878acef459ea868396db2287211de4e3642ed173b26bd7e97663d637bbb,ood,spoof,ru,unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_204432305cb103d3a622f7ea37467fa1,ruasd_ru_v1_shard000000,CC-BY-NC-SA-4.0,RuASD CC-BY-NC-SA-4.0; personal research; OOD only,ruasd_ru_v1_shard000000:speaker:unknown,ruasd_ru_v1_shard000000:content:raw_fake_TeraTTS_204432305cb103d3a622f7ea37467fa1,5349bca799d95a507fa0224e72e5c79f098fbd68e35c0bc18556dcb2a9477f02,14.212154195011339,tts,TeraTTS,unspecified_by_source,ruasd_ru_v1_shard000000:voice:unknown,,unknown,synthetic_tts_ruasd,22050,wav,,,2026-08-09T04:28:05.188480Z
