sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
ruasd_ru_v1_full:ruasd-000000:raw_fake_11labs_46eedf220e4f816a5f163fa3b465ed69,processed/c2/c2bd649f676d1b0881fb390c2f60c363fcf8a6e6fc619b039795ed68b39c2fe7.wav,1b6e736e1e4ada9535297773b6e5a006ba6baddf9cee6a2cd14e24c32a1a1b19,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000000:raw_fake_11labs_46eedf220e4f816a5f163fa3b465ed69,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000000:raw_fake_11labs_46eedf220e4f816a5f163fa3b465ed69,ruasd_ru_v1_full:content:ruasd-000000:raw_fake_11labs_46eedf220e4f816a5f163fa3b465ed69,8c606ba1f004de3a6a3a08287bdb35e345d469246e9a919b5d99a331d2b33aae,5.146125,tts,11labs,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,44100,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000087:raw_fake_rhvoiceTTS_d21a905673b5fad5db33723142cfa7c0,processed/c3/c3b005c994f85c481de2b7f657773fe1f1bacfa4e75e026f47d0c077b0b76d3c.wav,ef394f91766309c16d0251567990a724c742938436acc5af31c931de8d18af9a,dev,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000087:raw_fake_rhvoiceTTS_d21a905673b5fad5db33723142cfa7c0,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000087:raw_fake_rhvoiceTTS_d21a905673b5fad5db33723142cfa7c0,ruasd_ru_v1_full:text:b3932a688c149d181ead193c98dbd7f55917c0ec3100a463b6f7c24cd02669cc,b3932a688c149d181ead193c98dbd7f55917c0ec3100a463b6f7c24cd02669cc,7.1344375,tts,rhvoiceTTS,RHVoice,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,22050,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000087:raw_fake_rhvoiceTTS_d6f0af3d505c1ac081f8a2c394d25ac9,processed/aa/aac3499fbec13403106934b35343cb0624986a4fdbd298abbb6ef3b2d0adb625.wav,5f7c7b60dba7c40954e6bb675a5adf2746baadc5fac59e755b7994bef6ab7fbd,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000087:raw_fake_rhvoiceTTS_d6f0af3d505c1ac081f8a2c394d25ac9,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000087:raw_fake_rhvoiceTTS_d6f0af3d505c1ac081f8a2c394d25ac9,ruasd_ru_v1_full:text:1e7be3369657cb4e3d6f0ddef55301fa87c8ec907ecf9930f86fa51841f1fb57,1e7be3369657cb4e3d6f0ddef55301fa87c8ec907ecf9930f86fa51841f1fb57,9.7294375,tts,rhvoiceTTS,RHVoice,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,22050,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000088:raw_fake_rhvoiceTTS_df34354d44b6de06e871d66968633143,processed/f9/f95b63326dc08b5ee14eeb1850a9ddc2a3b5ac69403deafcae41d1e88478e36a.wav,51f15fdbecce3193f850eed123d9027b178ea9c0ecd96dd67e517530f35ef392,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000088:raw_fake_rhvoiceTTS_df34354d44b6de06e871d66968633143,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000088:raw_fake_rhvoiceTTS_df34354d44b6de06e871d66968633143,ruasd_ru_v1_full:text:eaee08c15cbe13163029ea1ae7c4595f03ecbb1221d3bfa5bcf0f9a42b164e89,eaee08c15cbe13163029ea1ae7c4595f03ecbb1221d3bfa5bcf0f9a42b164e89,16.05175,tts,rhvoiceTTS,RHVoice,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,22050,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000088:raw_fake_rhvoiceTTS_e05a7165dd1be65fbb1ac2d24bf0cf9e,processed/8c/8c103ec28f4b6769584535485cf9f799956611b54f6c2f3baa93fc5d8eb9f35f.wav,4996bfd9519410a502cadcf42148d7991ee7e04ef39b1f0302f931153f856a42,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000088:raw_fake_rhvoiceTTS_e05a7165dd1be65fbb1ac2d24bf0cf9e,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000088:raw_fake_rhvoiceTTS_e05a7165dd1be65fbb1ac2d24bf0cf9e,ruasd_ru_v1_full:content:ruasd-000088:raw_fake_rhvoiceTTS_e05a7165dd1be65fbb1ac2d24bf0cf9e,85feeb4dcabb4ce507ba8f57284df325760c04f14511b9eb999df8d3cba655bd,14.2144375,tts,rhvoiceTTS,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,22050,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000088:raw_fake_rhvoiceTTS_e324cc94baf6060d52eb3191e15c0aff,processed/60/608bf8a3e443409d762e24caee7e27edaf5745fdf7a807dc53361a3aa6af834b.wav,1b8ef0464f2e0ad8a745ffb3744b227b16707003603f01fb5edfbf608e37e153,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000088:raw_fake_rhvoiceTTS_e324cc94baf6060d52eb3191e15c0aff,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000088:raw_fake_rhvoiceTTS_e324cc94baf6060d52eb3191e15c0aff,ruasd_ru_v1_full:text:c9f0bd33acbde4c9555c3f5683b633ce30182410b30ff8b3f03ac0a967d6e813,c9f0bd33acbde4c9555c3f5683b633ce30182410b30ff8b3f03ac0a967d6e813,14.2594375,tts,rhvoiceTTS,RHVoice,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,22050,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000088:raw_fake_rhvoiceTTS_e981e2c4fb79e0b1025b8c15d239e7a4,processed/9f/9ff60c5d7efb1949a98dc7ea8e6b6c2f7ae7e601688ba6d5825d62ef357bd01a.wav,f4e36952eb68112fe32c252a587b9fb66ae8858ac82da9279520860b57c6bafa,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000088:raw_fake_rhvoiceTTS_e981e2c4fb79e0b1025b8c15d239e7a4,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000088:raw_fake_rhvoiceTTS_e981e2c4fb79e0b1025b8c15d239e7a4,ruasd_ru_v1_full:text:1686df4759ebebf6b3ee6d654d7d0dfe7d806414bf76d684fbb80796b0102c2b,1686df4759ebebf6b3ee6d654d7d0dfe7d806414bf76d684fbb80796b0102c2b,17.734375,tts,rhvoiceTTS,RHVoice,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,22050,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000088:raw_fake_rhvoiceTTS_eead6115f143050f4b6eee6dd0b36f7d,processed/9c/9c6d843f96e6a3c61bc37fd542f1d9c5afd53f6c999421586a2d0e18d39dc480.wav,39bcbc36f95dd26d425db3543acf392545c117d777a3bdd76ce2720c9415bec2,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000088:raw_fake_rhvoiceTTS_eead6115f143050f4b6eee6dd0b36f7d,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000088:raw_fake_rhvoiceTTS_eead6115f143050f4b6eee6dd0b36f7d,ruasd_ru_v1_full:text:9488ec4bc435a44e1719429fa9dcaf1f6664aaca04b11b07440a9c4bbe659a6f,9488ec4bc435a44e1719429fa9dcaf1f6664aaca04b11b07440a9c4bbe659a6f,12.6044375,tts,rhvoiceTTS,RHVoice,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,22050,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000088:raw_fake_rhvoiceTTS_f04afe2dd69121f00bc2d6329890ee3a,processed/26/266b2daa4329ff7698d3ee662d7365f4966c2e26707e741bd53cdd228aa0060b.wav,e1f0a08b5f28950bcafc261eed3512908b1e6464c52a1b8d89a844c804d68a1e,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000088:raw_fake_rhvoiceTTS_f04afe2dd69121f00bc2d6329890ee3a,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000088:raw_fake_rhvoiceTTS_f04afe2dd69121f00bc2d6329890ee3a,ruasd_ru_v1_full:text:161aeeaaf2c522487ca9cb123bbd06c966e81b1b17d9de7b715e2ebeaa5e6818,161aeeaaf2c522487ca9cb123bbd06c966e81b1b17d9de7b715e2ebeaa5e6818,10.0894375,tts,rhvoiceTTS,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,22050,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000088:raw_fake_rhvoiceTTS_f4bbf24ea3b81ed188a0d83aa22fd952,processed/bb/bbf2498a3111313b52cb9d8d2b6a4d72818f4d94dce0a9ebd5703ca6480173a2.wav,ea8abe04e9e485c55137360629358d8e63b54f4de6fa1d37426d8dd96cb37c97,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000088:raw_fake_rhvoiceTTS_f4bbf24ea3b81ed188a0d83aa22fd952,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000088:raw_fake_rhvoiceTTS_f4bbf24ea3b81ed188a0d83aa22fd952,ruasd_ru_v1_full:text:6e4dcdf69e508fb96f01376584000f51cf74004c640a27327e6687d1436207af,6e4dcdf69e508fb96f01376584000f51cf74004c640a27327e6687d1436207af,11.479375,tts,rhvoiceTTS,RHVoice,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,22050,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000088:raw_fake_rhvoiceTTS_fa4cccc7dec0c857eda4caa0adfaebc7,processed/66/6641d482cf03e2d2f0a44b227fee25f9983d18d63a76d0d27aebcbe16669ada7.wav,3a9937a8a96067c905611a9396fbc8224328cb57274c03cf471664e5025816a6,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000088:raw_fake_rhvoiceTTS_fa4cccc7dec0c857eda4caa0adfaebc7,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000088:raw_fake_rhvoiceTTS_fa4cccc7dec0c857eda4caa0adfaebc7,ruasd_ru_v1_full:text:63c7ce6bdc52175f2edb19c8fda060fedd7ecd1eb787978bfb79b846f93d5d46,63c7ce6bdc52175f2edb19c8fda060fedd7ecd1eb787978bfb79b846f93d5d46,6.9044375,tts,rhvoiceTTS,RHVoice,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,22050,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000088:raw_fake_ruxTTS_0330122ac60181c492159ff30cf7af70,processed/81/818a0a86cef3951d76c65122803b7c4b3a8f8a4d3b456cdac1393d4b8e791300.wav,f52337038284ec7f991d454f1091b448b049a91e3241f8364092c829c8f33ff1,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000088:raw_fake_ruxTTS_0330122ac60181c492159ff30cf7af70,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000088:raw_fake_ruxTTS_0330122ac60181c492159ff30cf7af70,ruasd_ru_v1_full:text:b10003d3572c85c9810d065e92f9825be2a3d25cc2b336c04257354fb8b67ed0,b10003d3572c85c9810d065e92f9825be2a3d25cc2b336c04257354fb8b67ed0,14.997375,tts,ruxTTS,RU-XTTS-DonuModel,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000088:raw_fake_ruxTTS_0b1df5810fe1cbf6a8c94109fdbcea75,processed/64/643e73317e255c4fbb7a249bbc3cec0a35f9b1f1dc31e8f342448df9a85f60b1.wav,f2f1c3638e5270f30ff65d0dd4729038bcce68c2226080f3aff7932a6ec2bb20,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000088:raw_fake_ruxTTS_0b1df5810fe1cbf6a8c94109fdbcea75,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000088:raw_fake_ruxTTS_0b1df5810fe1cbf6a8c94109fdbcea75,ruasd_ru_v1_full:text:a5bc80a3e8cac217493c48b61f9d64ab28f4b27ab093c589888ab51812e34138,a5bc80a3e8cac217493c48b61f9d64ab28f4b27ab093c589888ab51812e34138,9.376,tts,ruxTTS,RU-XTTS-DonuModel,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000088:raw_fake_ruxTTS_0c1dbdb598ac6f3e2ea35536965774af,processed/41/4156f9564e4e91e7160dc6a1454680d64acd8a68e515dfc70eca843b37d26098.wav,de096ad57cde99ec7a9cd54d3b40fab0d121ef8de63a4d71b3f009a0dc546a28,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000088:raw_fake_ruxTTS_0c1dbdb598ac6f3e2ea35536965774af,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000088:raw_fake_ruxTTS_0c1dbdb598ac6f3e2ea35536965774af,ruasd_ru_v1_full:text:9c23c35872e74740bbe2ea23d4bbaefbe8275e74f25785f0a613ed391b271e0a,9c23c35872e74740bbe2ea23d4bbaefbe8275e74f25785f0a613ed391b271e0a,12.4906875,tts,ruxTTS,RU-XTTS-DonuModel,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000088:raw_fake_ruxTTS_0f7643de559681d0f5d66756ac06d709,processed/ce/ceb171a200739a1e7837796db546f734762755c8fe9ff6c0bd811e37f267637c.wav,929be678bd70ebe42eef20bcd87e9e2eff322a8cdb2a6fcd7dcdd83106e19ad0,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000088:raw_fake_ruxTTS_0f7643de559681d0f5d66756ac06d709,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000088:raw_fake_ruxTTS_0f7643de559681d0f5d66756ac06d709,ruasd_ru_v1_full:text:09a7b90f323485f8db649afc2a41cf014a700812a3e09033e876d1d75ac14d33,09a7b90f323485f8db649afc2a41cf014a700812a3e09033e876d1d75ac14d33,14.208,tts,ruxTTS,RU-XTTS-DonuModel,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000088:raw_fake_ruxTTS_11afe1202c1ad462393ff40be6787a8e,processed/fd/fd11aca8991b4331e5ff059717e0f8f358d0661b912a86a9e6ff71ca8a5323f9.wav,2b862f02fea24cf3c4eaca3db5d8c6844093367bb1779a29bd0ed6110419bd3a,dev,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000088:raw_fake_ruxTTS_11afe1202c1ad462393ff40be6787a8e,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000088:raw_fake_ruxTTS_11afe1202c1ad462393ff40be6787a8e,ruasd_ru_v1_full:text:2e5c969c771c580653215f34f1830a686a3bfe1c05a99d89114cd9a15666f77c,2e5c969c771c580653215f34f1830a686a3bfe1c05a99d89114cd9a15666f77c,13.088,tts,ruxTTS,RU-XTTS-DonuModel,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000088:raw_fake_ruxTTS_16e0b2d5757fba0d1820f03b5f5e4161,processed/7c/7cd975a5015c82dfc49ad56aefdb64d25379cb133a5d9e71a5271fe059334044.wav,f47d16b60be8f0de2f528828342e22122ba7281f68c2abb9c921bf75ed2b36a3,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000088:raw_fake_ruxTTS_16e0b2d5757fba0d1820f03b5f5e4161,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000088:raw_fake_ruxTTS_16e0b2d5757fba0d1820f03b5f5e4161,ruasd_ru_v1_full:text:c89fa32c461500a484d949a802b67f35cc8b7fb828cf5b8b9f504bba34f2f34c,c89fa32c461500a484d949a802b67f35cc8b7fb828cf5b8b9f504bba34f2f34c,8.821375,tts,ruxTTS,RU-XTTS-DonuModel,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000088:raw_fake_ruxTTS_3032412f7be3e0ee79823c55b034d031,processed/d2/d21fdcb1677fdd8b7850f8ec50d0063823faa14be9b723278964514a00071eaa.wav,f247d82abdd85ab74ab18355a93f529263e96f2e3636735c46895b857f8dac73,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000088:raw_fake_ruxTTS_3032412f7be3e0ee79823c55b034d031,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000088:raw_fake_ruxTTS_3032412f7be3e0ee79823c55b034d031,ruasd_ru_v1_full:text:9bf5644fbf34befb7caff32ad1fcc7ed5b958c89ef7f4db6e4d659953d205c2e,9bf5644fbf34befb7caff32ad1fcc7ed5b958c89ef7f4db6e4d659953d205c2e,5.0986875,tts,ruxTTS,RU-XTTS-DonuModel,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000088:raw_fake_ruxTTS_378a413e53a10b84c9a1f3312f1c9c8f,processed/46/469def85c721e3fb28281517982e55c387916e5a489592932cf4e3c03f191767.wav,4b1f1566e0c2beb2934bed3277eac14095ada469c2b93d9ea6c1ee3a0b9ee76f,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000088:raw_fake_ruxTTS_378a413e53a10b84c9a1f3312f1c9c8f,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000088:raw_fake_ruxTTS_378a413e53a10b84c9a1f3312f1c9c8f,ruasd_ru_v1_full:text:e750dc3162d8ea9680c1d7dd02ad8193613645cef752a78145a37a282a7c0a15,e750dc3162d8ea9680c1d7dd02ad8193613645cef752a78145a37a282a7c0a15,6.2186875,tts,ruxTTS,RU-XTTS-DonuModel,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000088:raw_fake_ruxTTS_391b38b04e35547274489fb8856040dc,processed/52/52890931d9a19030d4232561ad4bfc724c4b5fe2eadfaf34b1f1d3e57cd9e193.wav,e1fbae8267f9c297793a025c287b796bf348e1d6173af03dcb10e683bbe40a82,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000088:raw_fake_ruxTTS_391b38b04e35547274489fb8856040dc,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000088:raw_fake_ruxTTS_391b38b04e35547274489fb8856040dc,ruasd_ru_v1_full:text:8a28d1b66c4e09538ee102551d8e7c23f7f664bd3d19bbda5d33dd142e7fec3a,8a28d1b66c4e09538ee102551d8e7c23f7f664bd3d19bbda5d33dd142e7fec3a,9.6106875,tts,ruxTTS,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000089:raw_fake_ruxTTS_46c1008c5c670565c32c57bea9aeaee2,processed/3b/3b41003a9a61b6fc24db4c88f7e6b9e4178fafb282fdf85c9338a7875937b6ca.wav,1b0233dacfd0a200ff820763aa69f5a8ce68b1c1b50f065fee6ece3af4b6ea14,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000089:raw_fake_ruxTTS_46c1008c5c670565c32c57bea9aeaee2,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000089:raw_fake_ruxTTS_46c1008c5c670565c32c57bea9aeaee2,ruasd_ru_v1_full:text:71ec3f7a6d405d9888ab2a2fac386cd47aceed41ce77132907949f3ea81a3968,71ec3f7a6d405d9888ab2a2fac386cd47aceed41ce77132907949f3ea81a3968,7.52,tts,ruxTTS,RU-XTTS-DonuModel,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000089:raw_fake_ruxTTS_5d1dc6b81da7543ead610f6eff897ba9,processed/4f/4f4c9124fb62265df8796473ac67da33dc66bf70a3113d52310c9b615bec6fa4.wav,85f2073cbc4924ccddddf7fc554b60e917b8c4fb9a7929eb745cbab5f2a92acb,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000089:raw_fake_ruxTTS_5d1dc6b81da7543ead610f6eff897ba9,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000089:raw_fake_ruxTTS_5d1dc6b81da7543ead610f6eff897ba9,ruasd_ru_v1_full:text:b8e6e5e912b633d5718a6938aed133274674841ebbdf0b4442a23df2ea4e84f7,b8e6e5e912b633d5718a6938aed133274674841ebbdf0b4442a23df2ea4e84f7,7.84,tts,ruxTTS,RU-XTTS-DonuModel,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000089:raw_fake_ruxTTS_62e0ee08efc424899ca8b829d9c09907,processed/e5/e5b7fbbc32be851541ac27a5f72fa4e7f7a27345b72dcbb184ec552f48b74d47.wav,5423a8b30129e93c38894f4ba5be3db54c280496327a023f0e5b6d2c39ceb2fa,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000089:raw_fake_ruxTTS_62e0ee08efc424899ca8b829d9c09907,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000089:raw_fake_ruxTTS_62e0ee08efc424899ca8b829d9c09907,ruasd_ru_v1_full:content:ruasd-000089:raw_fake_ruxTTS_62e0ee08efc424899ca8b829d9c09907,d690533d6fccf322e20d0eb7173f0539a0b2b217a77a5a0eba0d15f9de9e3c90,7.701375,tts,ruxTTS,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000089:raw_fake_ruxTTS_783de1b47071fd7262d686c6ecce146f,processed/08/08f47582b118e52fd69b29bd64ae9197efe854b225fccce9a4842e9cf60e4593.wav,d968f710af8cbf2cc7e90091530b5ec0af8d01e4c982f261ada92c757dd7cd65,dev,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000089:raw_fake_ruxTTS_783de1b47071fd7262d686c6ecce146f,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000089:raw_fake_ruxTTS_783de1b47071fd7262d686c6ecce146f,ruasd_ru_v1_full:text:8aba3f63d24335e7fe11674237777790361718d77019a4c49c6ef2f0ee719096,8aba3f63d24335e7fe11674237777790361718d77019a4c49c6ef2f0ee719096,10.261375,tts,ruxTTS,RU-XTTS-DonuModel,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
