sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
fresh_suite_v1_kazakhtts_tacotron2_pwg:0005d51cb145104b8b14,processed/4e/4e178a6bcfb90e57639880d840b877a48e4e51da4a18cdba2ea9f768fe57d463.wav,73803ee8fa84488dab716826f7a870974aa10d004d9c8f8dc7cb057de852fbaa,test,spoof,ru,false,fresh_suite_v1_kazakhtts_tacotron2_pwg:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,fresh_suite_v1_kazakhtts_tacotron2_pwg,FLEURS/KSC2 CC-BY-4.0; ISSAI Kazakh_TTS model CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,Offline text-only derivative of google_fleurs_ru_v1 text google_fleurs_ru_v1:prompt:1663; Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT; fixed published voice; no reference audio or voice cloning; language provenance is intended input text until full acoustic review; normalizer=stage_c_kazakhtts_text_v1,fresh_suite_v1_kazakhtts_tacotron2_pwg:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,google_fleurs_ru_v1:prompt:1663,f7388c9bb552ed184df59fbbc1a9fec2c6294daf985e0c4cc0efaf0bd5337e6d,14.1641875,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda,offline_text_only_tacotron2_parallelwavegan_tts,22050,wav,language_provenance=intended_input_text_only;text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=f7388c9bb552ed184df59fbbc1a9fec2c6294daf985e0c4cc0efaf0bd5337e6d,,2026-08-12T21:18:24+05:00
fresh_suite_v1_kazakhtts_tacotron2_pwg:ae9c7ade43a078d4ad9f,processed/c1/c1594f63ced9f9f942cce00b1f180b0036c2919c5abafb710df6d39f7700568e.wav,162178765537125164348ed41ae812f8c25c4cc8f32fdd2d7c55a04badecd5fe,test,spoof,mixed,true,fresh_suite_v1_kazakhtts_tacotron2_pwg:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,fresh_suite_v1_kazakhtts_tacotron2_pwg,FLEURS/KSC2 CC-BY-4.0; ISSAI Kazakh_TTS model CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,Offline text-only derivative of ksc2_v1 text ksc2_v1:transcript:3b244b509ad4697a9b3876942789e5e5e1129f9a3b8d8399993467e6c9f440f4; Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT; fixed published voice; no reference audio or voice cloning; language provenance is intended input text until full acoustic review; normalizer=stage_c_kazakhtts_text_v1,fresh_suite_v1_kazakhtts_tacotron2_pwg:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,ksc2_v1:transcript:3b244b509ad4697a9b3876942789e5e5e1129f9a3b8d8399993467e6c9f440f4,3b244b509ad4697a9b3876942789e5e5e1129f9a3b8d8399993467e6c9f440f4,4.644,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda,offline_text_only_tacotron2_parallelwavegan_tts,22050,wav,language_provenance=intended_input_text_only;text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=3b244b509ad4697a9b3876942789e5e5e1129f9a3b8d8399993467e6c9f440f4,,2026-08-12T21:18:24+05:00
fresh_suite_v1_kazakhtts_tacotron2_pwg:b1871dcc1d365298cf0b,processed/af/af3aba6da5ed54fec912029f5d8bb49398d9387d62d7dcdfa78dcaea9e8ae680.wav,79a48b0add74f22a27333abd7e0ea0ddb8f489db5b4ec20edfa9f6dec79b032c,test,spoof,mixed,true,fresh_suite_v1_kazakhtts_tacotron2_pwg:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,fresh_suite_v1_kazakhtts_tacotron2_pwg,FLEURS/KSC2 CC-BY-4.0; ISSAI Kazakh_TTS model CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,Offline text-only derivative of ksc2_v1 text ksc2_v1:transcript:6f1b205ab1e13f2517dee6664e8ab43b65602a8c63192e1252392185f03cb627; Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT; fixed published voice; no reference audio or voice cloning; language provenance is intended input text until full acoustic review; normalizer=stage_c_kazakhtts_text_v1,fresh_suite_v1_kazakhtts_tacotron2_pwg:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,ksc2_v1:transcript:6f1b205ab1e13f2517dee6664e8ab43b65602a8c63192e1252392185f03cb627,6f1b205ab1e13f2517dee6664e8ab43b65602a8c63192e1252392185f03cb627,4.864625,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda,offline_text_only_tacotron2_parallelwavegan_tts,22050,wav,language_provenance=intended_input_text_only;text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=6f1b205ab1e13f2517dee6664e8ab43b65602a8c63192e1252392185f03cb627,,2026-08-12T21:18:24+05:00
fresh_suite_v1_kazakhtts_tacotron2_pwg:b34bfe8937e3ce01b4e5,processed/29/292ddd6ebae68149eefe57c0b505b5c0b94362847759407d0a8bf4bbb5e58870.wav,70258b01aabd9f6d0b02ae9f651b508eff1a24df87854ce883e4224aab770d8f,test,spoof,ru,false,fresh_suite_v1_kazakhtts_tacotron2_pwg:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,fresh_suite_v1_kazakhtts_tacotron2_pwg,FLEURS/KSC2 CC-BY-4.0; ISSAI Kazakh_TTS model CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,Offline text-only derivative of google_fleurs_ru_v1 text google_fleurs_ru_v1:prompt:1685; Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT; fixed published voice; no reference audio or voice cloning; language provenance is intended input text until full acoustic review; normalizer=stage_c_kazakhtts_text_v1,fresh_suite_v1_kazakhtts_tacotron2_pwg:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,google_fleurs_ru_v1:prompt:1685,0eafc8e72b7032822e526230c14f0387d018986212b85573e8750f9f9c7f0fe6,15.0465625,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda,offline_text_only_tacotron2_parallelwavegan_tts,22050,wav,language_provenance=intended_input_text_only;text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=40ce7004670873220f2d7d4eb6e217bf0e92b702d20d9147329baa503f139df9,,2026-08-12T21:18:24+05:00
fresh_suite_v1_kazakhtts_tacotron2_pwg:b5ff9d326cba0d68728f,processed/d9/d9d806c79263f9d9f00c20bc626f6c34fe4ae4ecf387e26be94601f0a7188e7f.wav,8b9230830d3d9cfe2c35a1b5ef63bc6f3774be678ec86ec64407fc7eea4580dd,test,spoof,kk,false,fresh_suite_v1_kazakhtts_tacotron2_pwg:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,fresh_suite_v1_kazakhtts_tacotron2_pwg,FLEURS/KSC2 CC-BY-4.0; ISSAI Kazakh_TTS model CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,Offline text-only derivative of google_fleurs_kk_v1 text google_fleurs_kk_v1:prompt:1964; Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT; fixed published voice; no reference audio or voice cloning; language provenance is intended input text until full acoustic review; normalizer=stage_c_kazakhtts_text_v1,fresh_suite_v1_kazakhtts_tacotron2_pwg:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,google_fleurs_kk_v1:prompt:1964,2c6311fb5ebe434622e69addc2b0fc3a95b3ffff8e3fcaae883977b7f5945f4b,8.904875,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda,offline_text_only_tacotron2_parallelwavegan_tts,22050,wav,language_provenance=intended_input_text_only;text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=e23b2de0a8a51acabd767ec5e3d8c476cab705da905a15f6e69b63dee66f5be8,,2026-08-12T21:18:24+05:00
fresh_suite_v1_kazakhtts_tacotron2_pwg:b66975925a12ed1c455a,processed/02/02996cb51b29757c54df32c4bf64211737244ba8fa7ef3d39c1c0daafd67c650.wav,b6600ebbdc9a86816fc4401e75e52cc73495f0302a4eb3a47c2cdac7d5d768ad,test,spoof,ru,false,fresh_suite_v1_kazakhtts_tacotron2_pwg:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,fresh_suite_v1_kazakhtts_tacotron2_pwg,FLEURS/KSC2 CC-BY-4.0; ISSAI Kazakh_TTS model CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,Offline text-only derivative of google_fleurs_ru_v1 text google_fleurs_ru_v1:prompt:1758; Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT; fixed published voice; no reference audio or voice cloning; language provenance is intended input text until full acoustic review; normalizer=stage_c_kazakhtts_text_v1,fresh_suite_v1_kazakhtts_tacotron2_pwg:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,google_fleurs_ru_v1:prompt:1758,c8323f08f95142868d77f581b2180f12883b339be667dde321ac034e2c0fb289,10.495375,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda,offline_text_only_tacotron2_parallelwavegan_tts,22050,wav,language_provenance=intended_input_text_only;text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=e95524126eeb382f650fa9520786d0144aec359fd9fc8b34a20b54ba62aad397,,2026-08-12T21:18:24+05:00
fresh_suite_v1_kazakhtts_tacotron2_pwg:b740bfd1412cf7f018dd,processed/74/747098c503d8ff56882e4f7e851ef0f6e840f118adc2def0bbe5e6dd67f883e9.wav,1a546a51b415c7a73e435056f39ade87fea69fe36dac35ad79876fd19e7ce91d,test,spoof,ru,false,fresh_suite_v1_kazakhtts_tacotron2_pwg:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,fresh_suite_v1_kazakhtts_tacotron2_pwg,FLEURS/KSC2 CC-BY-4.0; ISSAI Kazakh_TTS model CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,Offline text-only derivative of google_fleurs_ru_v1 text google_fleurs_ru_v1:prompt:1812; Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT; fixed published voice; no reference audio or voice cloning; language provenance is intended input text until full acoustic review; normalizer=stage_c_kazakhtts_text_v1,fresh_suite_v1_kazakhtts_tacotron2_pwg:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,google_fleurs_ru_v1:prompt:1812,163e02706a372dce0a425c8b009a12062188b15f4d7e6e1a78efafb0145aacb4,17.1130625,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda,offline_text_only_tacotron2_parallelwavegan_tts,22050,wav,language_provenance=intended_input_text_only;text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=163e02706a372dce0a425c8b009a12062188b15f4d7e6e1a78efafb0145aacb4,,2026-08-12T21:18:24+05:00
fresh_suite_v1_kazakhtts_tacotron2_pwg:b75b235774849a7332df,processed/12/1235cf9175b2a9176d3d144c18420f8fb7eb4a354cd3ab9d31c73827807ac8bf.wav,75fc193ab109f6080c3490c926140ecb428ed850404d300f2d6eeaa297a04142,test,spoof,ru,false,fresh_suite_v1_kazakhtts_tacotron2_pwg:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,fresh_suite_v1_kazakhtts_tacotron2_pwg,FLEURS/KSC2 CC-BY-4.0; ISSAI Kazakh_TTS model CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,Offline text-only derivative of google_fleurs_ru_v1 text google_fleurs_ru_v1:prompt:1994; Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT; fixed published voice; no reference audio or voice cloning; language provenance is intended input text until full acoustic review; normalizer=stage_c_kazakhtts_text_v1,fresh_suite_v1_kazakhtts_tacotron2_pwg:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,google_fleurs_ru_v1:prompt:1994,5dd64f401957b5bd6f4736628ea078904c5532a8bcc8ce833f6ea023abf2e321,6.791875,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda,offline_text_only_tacotron2_parallelwavegan_tts,22050,wav,language_provenance=intended_input_text_only;text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=5dd64f401957b5bd6f4736628ea078904c5532a8bcc8ce833f6ea023abf2e321,,2026-08-12T21:18:24+05:00
fresh_suite_v1_kazakhtts_tacotron2_pwg:bac7a372af61b6fee31c,processed/66/66e7577e31af0e6852d795436374f09b4dc2090e36dc132a87467adc0ae0665f.wav,c381e15cbe0a64eb5c9326b447055197273c0946e903e9b7960c3672149a1d31,test,spoof,mixed,true,fresh_suite_v1_kazakhtts_tacotron2_pwg:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,fresh_suite_v1_kazakhtts_tacotron2_pwg,FLEURS/KSC2 CC-BY-4.0; ISSAI Kazakh_TTS model CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,Offline text-only derivative of ksc2_v1 text ksc2_v1:transcript:82e8da14409bed353625855a1fdf6b7bb7cd13cf252b82c21486e260236ae79f; Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT; fixed published voice; no reference audio or voice cloning; language provenance is intended input text until full acoustic review; normalizer=stage_c_kazakhtts_text_v1,fresh_suite_v1_kazakhtts_tacotron2_pwg:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,ksc2_v1:transcript:82e8da14409bed353625855a1fdf6b7bb7cd13cf252b82c21486e260236ae79f,82e8da14409bed353625855a1fdf6b7bb7cd13cf252b82c21486e260236ae79f,12.120875,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda,offline_text_only_tacotron2_parallelwavegan_tts,22050,wav,language_provenance=intended_input_text_only;text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=82e8da14409bed353625855a1fdf6b7bb7cd13cf252b82c21486e260236ae79f,,2026-08-12T21:18:24+05:00
fresh_suite_v1_kazakhtts_tacotron2_pwg:c09d130b815e308df1ca,processed/35/35078dfdaeeb32df5444309d5c2e9c7ab69b280e9c0b8cb747340be2d7d67c5f.wav,4b7f7ae038e1380f16a4ddec40040972d9ec0920a7591815805dc7ab07190ea2,test,spoof,kk,false,fresh_suite_v1_kazakhtts_tacotron2_pwg:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,fresh_suite_v1_kazakhtts_tacotron2_pwg,FLEURS/KSC2 CC-BY-4.0; ISSAI Kazakh_TTS model CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,Offline text-only derivative of google_fleurs_kk_v1 text google_fleurs_kk_v1:prompt:1724; Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT; fixed published voice; no reference audio or voice cloning; language provenance is intended input text until full acoustic review; normalizer=stage_c_kazakhtts_text_v1,fresh_suite_v1_kazakhtts_tacotron2_pwg:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,google_fleurs_kk_v1:prompt:1724,3c9346ebd03d3b61c78245f8192abc59a851cf2cc0eaf00753fc2925986e2c9b,7.952875,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda,offline_text_only_tacotron2_parallelwavegan_tts,22050,wav,language_provenance=intended_input_text_only;text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=ed3bf40a921890c176c0048ca6b71db70e8fa296a56b7366533c94c864ca3f56,,2026-08-12T21:18:24+05:00
fresh_suite_v1_kazakhtts_tacotron2_pwg:c2262328df3d2888875f,processed/bc/bcc7af65ee023669b52b1636a3f37e60aae822f67c83a03dd09ee269cd22c94c.wav,e964f009db073e807a7ba4cda88a40d4292a560a167625ee73418fa503b0806b,test,spoof,mixed,true,fresh_suite_v1_kazakhtts_tacotron2_pwg:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,fresh_suite_v1_kazakhtts_tacotron2_pwg,FLEURS/KSC2 CC-BY-4.0; ISSAI Kazakh_TTS model CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,Offline text-only derivative of ksc2_v1 text ksc2_v1:transcript:3be75e04940ce78d7ae4f8fe3cf2a1d43b3006d4693b2147026da57082a79ebd; Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT; fixed published voice; no reference audio or voice cloning; language provenance is intended input text until full acoustic review; normalizer=stage_c_kazakhtts_text_v1,fresh_suite_v1_kazakhtts_tacotron2_pwg:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,ksc2_v1:transcript:3be75e04940ce78d7ae4f8fe3cf2a1d43b3006d4693b2147026da57082a79ebd,3be75e04940ce78d7ae4f8fe3cf2a1d43b3006d4693b2147026da57082a79ebd,8.812,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda,offline_text_only_tacotron2_parallelwavegan_tts,22050,wav,language_provenance=intended_input_text_only;text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=3be75e04940ce78d7ae4f8fe3cf2a1d43b3006d4693b2147026da57082a79ebd,,2026-08-12T21:18:24+05:00
fresh_suite_v1_kazakhtts_tacotron2_pwg:c30bded4315ebce38676,processed/e8/e82423d1c447b43956220e841fefcb4ac155ed007964c8604f2bcb8456dfe45f.wav,3dc4666b6cb982fc8f3512d18a11bbcc46e5b8980a729e5ac6cdd87e20572968,test,spoof,kk,false,fresh_suite_v1_kazakhtts_tacotron2_pwg:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,fresh_suite_v1_kazakhtts_tacotron2_pwg,FLEURS/KSC2 CC-BY-4.0; ISSAI Kazakh_TTS model CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,Offline text-only derivative of google_fleurs_kk_v1 text google_fleurs_kk_v1:prompt:1690; Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT; fixed published voice; no reference audio or voice cloning; language provenance is intended input text until full acoustic review; normalizer=stage_c_kazakhtts_text_v1,fresh_suite_v1_kazakhtts_tacotron2_pwg:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,google_fleurs_kk_v1:prompt:1690,df4f3b453486f9df8b6f79ac8d6e7a16d3d6243021329060fcb3cef29ea3b1f7,13.3050625,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda,offline_text_only_tacotron2_parallelwavegan_tts,22050,wav,language_provenance=intended_input_text_only;text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=aa93c676326b017bfe24d64c9d9ac427ef9dc1e306e97c3e8765e118f1f3bc52,,2026-08-12T21:18:24+05:00
fresh_suite_v1_kazakhtts_tacotron2_pwg:c7cd57b8c51566f86955,processed/8d/8d2a63fd3b80e891fff64c5c3d72ef12c522bcc3abc87eddadebabd9eb13fa46.wav,c5a7c6a1c0b74c2c3c289c4029eef4336a163d96e2dea44bd170e2a248bc2fb2,test,spoof,mixed,true,fresh_suite_v1_kazakhtts_tacotron2_pwg:fixed-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,fresh_suite_v1_kazakhtts_tacotron2_pwg,FLEURS/KSC2 CC-BY-4.0; ISSAI Kazakh_TTS model CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT,Offline text-only derivative of ksc2_v1 text ksc2_v1:transcript:79887533afbd1c6c00450af13ef82b881126b94f4e6ca010ec51fb1cbd8f1d49; Kazakh_TTS repository and published pretrained model artifacts CC-BY-4.0; ESPnet Apache-2.0; ParallelWaveGAN MIT; fixed published voice; no reference audio or voice cloning; language provenance is intended input text until full acoustic review; normalizer=stage_c_kazakhtts_text_v1,fresh_suite_v1_kazakhtts_tacotron2_pwg:synthetic-profile:issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,ksc2_v1:transcript:79887533afbd1c6c00450af13ef82b881126b94f4e6ca010ec51fb1cbd8f1d49,79887533afbd1c6c00450af13ef82b881126b94f4e6ca010ec51fb1cbd8f1d49,4.377,tacotron2_parallelwavegan_fixed_voice_tts,ISSAI KazakhTTS2 Male2 Tacotron2 + ParallelWaveGAN,source-fc906048ff5914a3528d1ae4ed6f7ccd94d71383; acoustic-deb9cb49703b012d8f1406d15f4fa182b39ecb320bc4e2be5a557ac58766ea75; vocoder-fb415182fdf84dbe6a0bbca72e5ed9ed39009b622cf39e20ba630cb830594329,issai_kazakhtts2_male2_tacotron2_pwg:ISSAI_KazakhTTS2_M2,not_applicable:fixed_pretrained_tts_no_reference_audio,cuda,offline_text_only_tacotron2_parallelwavegan_tts,22050,wav,language_provenance=intended_input_text_only;text_normalizer=stage_c_kazakhtts_text_v1;synthesis_text_sha256=79887533afbd1c6c00450af13ef82b881126b94f4e6ca010ec51fb1cbd8f1d49,,2026-08-12T21:18:24+05:00
