sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
stage_d_ru_dialogs_vits2_masha_neutral_v1:aa83c53b28911aac1f5e,raw/stage_d_ru_dialogs_vits2_masha_neutral_v1/slices/frozen_common_voice_73/d162e9bbfd8268488985-c13ae26515cb.wav,69b56c8ec3568792a2d802fc124dfa26c2eef7d8cb06b744f8ef47fcb63db340,test,spoof,ru,false,stage_d_ru_dialogs_vits2_masha_neutral_v1:fixed-profile:dialogs_ru_vits2:Masha:neutral,stage_d_ru_dialogs_vits2_masha_neutral_v1,Common Voice RU CC0-1.0; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license,Offline literal-text-only derivative of common_voice_ru_v24 text f64b572244a30feff385e6dd53ae76081257cccdc2d984aa6388efd8dc08eea7; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license revision e25ba617b2b56bd1dbf255d3905c51bd8da3d31f explicitly covers models trained on the dataset and their outputs; permitted for the project's personal-research scope subject to its use restrictions; fixed Masha/neutral profile; no reference audio or voice cloning; upstream basic cleaner only; language provenance is intended input text until acoustic review; tokenizer_dropped_characters=none,stage_d_ru_dialogs_vits2_masha_neutral_v1:synthetic-profile:dialogs_ru_vits2:Masha:neutral,f64b572244a30feff385e6dd53ae76081257cccdc2d984aa6388efd8dc08eea7,c13ae26515cb5e39d55d3bee77ca95064a971a6e86cd80cfe90bcce5250f589b,2.6238548752834467,vits2_emotion_conditioned_tts,Dialogs-RU Expressive Russian TTS,hf-af7eabc15d087fce701de7261190ccb747c3bc7a; checkpoint-b565b7b5311bd29102f15d2700c69ea71569605bc756fb5bb49d98afdc5e1e43; weights-only-wrapper-188ed0e0d2a8db916160b75f51462cf59fe24bce60a919e88fedd7fa76846c71,dialogs_ru_vits2_masha_neutral:dialogs_ru_vits2:Masha:neutral,not_applicable:fixed_pretrained_tts_no_reference_audio,cpu,offline_text_only_vits2_weights_only_fixed_profile,22050,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=c13ae26515cb5e39d55d3bee77ca95064a971a6e86cd80cfe90bcce5250f589b;upstream_tokenizer_dropped_characters=none;rng_seed=sha256_literal_source_text,c13ae26515cb5e39,2026-08-13T13:30:00+05:00
stage_d_ru_dialogs_vits2_masha_neutral_v1:b620dd481a587a655faa,raw/stage_d_ru_dialogs_vits2_masha_neutral_v1/slices/frozen_common_voice_73/f36928bbf2ec92a463e8-44a6939f98e4.wav,41d41ae3d93b5248c2df3705a088f70a3f08b7095e8c0b2f591de60dc8144751,test,spoof,ru,false,stage_d_ru_dialogs_vits2_masha_neutral_v1:fixed-profile:dialogs_ru_vits2:Masha:neutral,stage_d_ru_dialogs_vits2_masha_neutral_v1,Common Voice RU CC0-1.0; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license,Offline literal-text-only derivative of common_voice_ru_v24 text 54f8b61ecf6b7c0b9bf27ce8d40d9ef8f0241045df28d9d62e24348055d28aab; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license revision e25ba617b2b56bd1dbf255d3905c51bd8da3d31f explicitly covers models trained on the dataset and their outputs; permitted for the project's personal-research scope subject to its use restrictions; fixed Masha/neutral profile; no reference audio or voice cloning; upstream basic cleaner only; language provenance is intended input text until acoustic review; tokenizer_dropped_characters=none,stage_d_ru_dialogs_vits2_masha_neutral_v1:synthetic-profile:dialogs_ru_vits2:Masha:neutral,54f8b61ecf6b7c0b9bf27ce8d40d9ef8f0241045df28d9d62e24348055d28aab,44a6939f98e484d1ac8a0dd483a541a8cea0da7630bf63c928d8aea5285b4f82,3.8080725623582765,vits2_emotion_conditioned_tts,Dialogs-RU Expressive Russian TTS,hf-af7eabc15d087fce701de7261190ccb747c3bc7a; checkpoint-b565b7b5311bd29102f15d2700c69ea71569605bc756fb5bb49d98afdc5e1e43; weights-only-wrapper-188ed0e0d2a8db916160b75f51462cf59fe24bce60a919e88fedd7fa76846c71,dialogs_ru_vits2_masha_neutral:dialogs_ru_vits2:Masha:neutral,not_applicable:fixed_pretrained_tts_no_reference_audio,cpu,offline_text_only_vits2_weights_only_fixed_profile,22050,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=44a6939f98e484d1ac8a0dd483a541a8cea0da7630bf63c928d8aea5285b4f82;upstream_tokenizer_dropped_characters=none;rng_seed=sha256_literal_source_text,44a6939f98e484d1,2026-08-13T13:30:00+05:00
stage_d_ru_dialogs_vits2_masha_neutral_v1:5d38dfe2f736faa59893,raw/stage_d_ru_dialogs_vits2_masha_neutral_v1/slices/frozen_common_voice_73/8ef3d9b5ead5cb3a0ba6-e16e068928f4.wav,f6f1cb9dc59cf6d5d2db93e058a6566ce8c7ff83daa603c6a4392bb2fb224704,test,spoof,ru,false,stage_d_ru_dialogs_vits2_masha_neutral_v1:fixed-profile:dialogs_ru_vits2:Masha:neutral,stage_d_ru_dialogs_vits2_masha_neutral_v1,Common Voice RU CC0-1.0; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license,Offline literal-text-only derivative of common_voice_ru_v24 text 643efcfc03fa5040f8f4d6675d3919ded7c151655d53cb0314f23c0d91c47f3f; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license revision e25ba617b2b56bd1dbf255d3905c51bd8da3d31f explicitly covers models trained on the dataset and their outputs; permitted for the project's personal-research scope subject to its use restrictions; fixed Masha/neutral profile; no reference audio or voice cloning; upstream basic cleaner only; language provenance is intended input text until acoustic review; tokenizer_dropped_characters=none,stage_d_ru_dialogs_vits2_masha_neutral_v1:synthetic-profile:dialogs_ru_vits2:Masha:neutral,643efcfc03fa5040f8f4d6675d3919ded7c151655d53cb0314f23c0d91c47f3f,e16e068928f4f3215061d0c8264315da3fd8af0e9cf03c6126e9d91bd03e2399,0.8591383219954648,vits2_emotion_conditioned_tts,Dialogs-RU Expressive Russian TTS,hf-af7eabc15d087fce701de7261190ccb747c3bc7a; checkpoint-b565b7b5311bd29102f15d2700c69ea71569605bc756fb5bb49d98afdc5e1e43; weights-only-wrapper-188ed0e0d2a8db916160b75f51462cf59fe24bce60a919e88fedd7fa76846c71,dialogs_ru_vits2_masha_neutral:dialogs_ru_vits2:Masha:neutral,not_applicable:fixed_pretrained_tts_no_reference_audio,cpu,offline_text_only_vits2_weights_only_fixed_profile,22050,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=e16e068928f4f3215061d0c8264315da3fd8af0e9cf03c6126e9d91bd03e2399;upstream_tokenizer_dropped_characters=none;rng_seed=sha256_literal_source_text,e16e068928f4f321,2026-08-13T13:30:00+05:00
stage_d_ru_dialogs_vits2_masha_neutral_v1:cfa6db3b8cdd51cc03d9,raw/stage_d_ru_dialogs_vits2_masha_neutral_v1/slices/frozen_common_voice_73/26434ff4814ea88b288b-d668e058e780.wav,b7882050bc4643a31fd9d019ae34beb2de11c91b5267035e8fbf5476832446f9,test,spoof,ru,false,stage_d_ru_dialogs_vits2_masha_neutral_v1:fixed-profile:dialogs_ru_vits2:Masha:neutral,stage_d_ru_dialogs_vits2_masha_neutral_v1,Common Voice RU CC0-1.0; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license,Offline literal-text-only derivative of common_voice_ru_v24 text 1574eab4090df673b43f396d2770bf5ab7afab41d4601197efdf2f730e01a047; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license revision e25ba617b2b56bd1dbf255d3905c51bd8da3d31f explicitly covers models trained on the dataset and their outputs; permitted for the project's personal-research scope subject to its use restrictions; fixed Masha/neutral profile; no reference audio or voice cloning; upstream basic cleaner only; language provenance is intended input text until acoustic review; tokenizer_dropped_characters=none,stage_d_ru_dialogs_vits2_masha_neutral_v1:synthetic-profile:dialogs_ru_vits2:Masha:neutral,1574eab4090df673b43f396d2770bf5ab7afab41d4601197efdf2f730e01a047,d668e058e780f8db8ba019b46f61cdae4c7e6e6dfefb3088bc624a607af632d3,1.4280272108843537,vits2_emotion_conditioned_tts,Dialogs-RU Expressive Russian TTS,hf-af7eabc15d087fce701de7261190ccb747c3bc7a; checkpoint-b565b7b5311bd29102f15d2700c69ea71569605bc756fb5bb49d98afdc5e1e43; weights-only-wrapper-188ed0e0d2a8db916160b75f51462cf59fe24bce60a919e88fedd7fa76846c71,dialogs_ru_vits2_masha_neutral:dialogs_ru_vits2:Masha:neutral,not_applicable:fixed_pretrained_tts_no_reference_audio,cpu,offline_text_only_vits2_weights_only_fixed_profile,22050,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=d668e058e780f8db8ba019b46f61cdae4c7e6e6dfefb3088bc624a607af632d3;upstream_tokenizer_dropped_characters=none;rng_seed=sha256_literal_source_text,d668e058e780f8db,2026-08-13T13:30:00+05:00
stage_d_ru_dialogs_vits2_masha_neutral_v1:253d9cb4cefbda8629e5,raw/stage_d_ru_dialogs_vits2_masha_neutral_v1/slices/frozen_common_voice_73/85d8b4ec5a4a6d72102f-63df66fdf958.wav,1bac52c6e7f28e0993a9bdde28dcef6f924822d424215f852338a62ac2e46219,test,spoof,ru,false,stage_d_ru_dialogs_vits2_masha_neutral_v1:fixed-profile:dialogs_ru_vits2:Masha:neutral,stage_d_ru_dialogs_vits2_masha_neutral_v1,Common Voice RU CC0-1.0; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license,Offline literal-text-only derivative of common_voice_ru_v24 text 0c85c557dbdbaca63a60f362bbeb171e791fa212f217d22e4d2f5ad22a392516; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license revision e25ba617b2b56bd1dbf255d3905c51bd8da3d31f explicitly covers models trained on the dataset and their outputs; permitted for the project's personal-research scope subject to its use restrictions; fixed Masha/neutral profile; no reference audio or voice cloning; upstream basic cleaner only; language provenance is intended input text until acoustic review; tokenizer_dropped_characters=none,stage_d_ru_dialogs_vits2_masha_neutral_v1:synthetic-profile:dialogs_ru_vits2:Masha:neutral,0c85c557dbdbaca63a60f362bbeb171e791fa212f217d22e4d2f5ad22a392516,63df66fdf9580c7a22e2472c5f4fb71f75a2b03d003a23ab46cd39d82dc6cd29,2.589024943310658,vits2_emotion_conditioned_tts,Dialogs-RU Expressive Russian TTS,hf-af7eabc15d087fce701de7261190ccb747c3bc7a; checkpoint-b565b7b5311bd29102f15d2700c69ea71569605bc756fb5bb49d98afdc5e1e43; weights-only-wrapper-188ed0e0d2a8db916160b75f51462cf59fe24bce60a919e88fedd7fa76846c71,dialogs_ru_vits2_masha_neutral:dialogs_ru_vits2:Masha:neutral,not_applicable:fixed_pretrained_tts_no_reference_audio,cpu,offline_text_only_vits2_weights_only_fixed_profile,22050,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=63df66fdf9580c7a22e2472c5f4fb71f75a2b03d003a23ab46cd39d82dc6cd29;upstream_tokenizer_dropped_characters=none;rng_seed=sha256_literal_source_text,63df66fdf9580c7a,2026-08-13T13:30:00+05:00
stage_d_ru_dialogs_vits2_masha_neutral_v1:b3eba7017ffbe3f6bd69,raw/stage_d_ru_dialogs_vits2_masha_neutral_v1/slices/frozen_common_voice_73/1dd9b77c14b87ad9b27e-a6204bd0d01d.wav,769f7b72d9e5283148f3f57026d8a644985620bf57ecc7cab1444ff59743b043,test,spoof,ru,false,stage_d_ru_dialogs_vits2_masha_neutral_v1:fixed-profile:dialogs_ru_vits2:Masha:neutral,stage_d_ru_dialogs_vits2_masha_neutral_v1,Common Voice RU CC0-1.0; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license,Offline literal-text-only derivative of common_voice_ru_v24 text f4ffade4ecb6bfd7088f487c7f9d40bfc63f9e59f0b1f75d3636035837cecd6c; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license revision e25ba617b2b56bd1dbf255d3905c51bd8da3d31f explicitly covers models trained on the dataset and their outputs; permitted for the project's personal-research scope subject to its use restrictions; fixed Masha/neutral profile; no reference audio or voice cloning; upstream basic cleaner only; language provenance is intended input text until acoustic review; tokenizer_dropped_characters=none,stage_d_ru_dialogs_vits2_masha_neutral_v1:synthetic-profile:dialogs_ru_vits2:Masha:neutral,f4ffade4ecb6bfd7088f487c7f9d40bfc63f9e59f0b1f75d3636035837cecd6c,a6204bd0d01dbe631f7caeaca21fce16753f088e75c3c26f62d1d8908df49071,4.040272108843538,vits2_emotion_conditioned_tts,Dialogs-RU Expressive Russian TTS,hf-af7eabc15d087fce701de7261190ccb747c3bc7a; checkpoint-b565b7b5311bd29102f15d2700c69ea71569605bc756fb5bb49d98afdc5e1e43; weights-only-wrapper-188ed0e0d2a8db916160b75f51462cf59fe24bce60a919e88fedd7fa76846c71,dialogs_ru_vits2_masha_neutral:dialogs_ru_vits2:Masha:neutral,not_applicable:fixed_pretrained_tts_no_reference_audio,cpu,offline_text_only_vits2_weights_only_fixed_profile,22050,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=a6204bd0d01dbe631f7caeaca21fce16753f088e75c3c26f62d1d8908df49071;upstream_tokenizer_dropped_characters=none;rng_seed=sha256_literal_source_text,a6204bd0d01dbe63,2026-08-13T13:30:00+05:00
stage_d_ru_dialogs_vits2_masha_neutral_v1:cfa9c95448f4bcdea9c5,raw/stage_d_ru_dialogs_vits2_masha_neutral_v1/slices/frozen_common_voice_73/0747bbb189f9a94a8af9-ff93dbc941da.wav,303bf03d0d382236f6929f69bfaf9aaf292cd0f9ce38bf24b1e39461016ab51c,test,spoof,ru,false,stage_d_ru_dialogs_vits2_masha_neutral_v1:fixed-profile:dialogs_ru_vits2:Masha:neutral,stage_d_ru_dialogs_vits2_masha_neutral_v1,Common Voice RU CC0-1.0; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license,Offline literal-text-only derivative of common_voice_ru_v24 text 348a8e47a2a703b5c807c9c4f5dff35a03fbf715dc142c0b7871bab43bbb4068; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license revision e25ba617b2b56bd1dbf255d3905c51bd8da3d31f explicitly covers models trained on the dataset and their outputs; permitted for the project's personal-research scope subject to its use restrictions; fixed Masha/neutral profile; no reference audio or voice cloning; upstream basic cleaner only; language provenance is intended input text until acoustic review; tokenizer_dropped_characters=none,stage_d_ru_dialogs_vits2_masha_neutral_v1:synthetic-profile:dialogs_ru_vits2:Masha:neutral,348a8e47a2a703b5c807c9c4f5dff35a03fbf715dc142c0b7871bab43bbb4068,ff93dbc941da428d99ba2a5cf44f7856bc1abfc85753bfaf0ff693d68fad0d62,3.8545124716553287,vits2_emotion_conditioned_tts,Dialogs-RU Expressive Russian TTS,hf-af7eabc15d087fce701de7261190ccb747c3bc7a; checkpoint-b565b7b5311bd29102f15d2700c69ea71569605bc756fb5bb49d98afdc5e1e43; weights-only-wrapper-188ed0e0d2a8db916160b75f51462cf59fe24bce60a919e88fedd7fa76846c71,dialogs_ru_vits2_masha_neutral:dialogs_ru_vits2:Masha:neutral,not_applicable:fixed_pretrained_tts_no_reference_audio,cpu,offline_text_only_vits2_weights_only_fixed_profile,22050,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=ff93dbc941da428d99ba2a5cf44f7856bc1abfc85753bfaf0ff693d68fad0d62;upstream_tokenizer_dropped_characters=none;rng_seed=sha256_literal_source_text,ff93dbc941da428d,2026-08-13T13:30:00+05:00
stage_d_ru_dialogs_vits2_masha_neutral_v1:8a2ba384d52207afcfc8,raw/stage_d_ru_dialogs_vits2_masha_neutral_v1/slices/frozen_common_voice_73/b6df92ed45f55f3e0731-62febfed91dc.wav,292ff636712f2053bd03554fb589a796a552af74221d584cb179de2355feeaf7,test,spoof,ru,false,stage_d_ru_dialogs_vits2_masha_neutral_v1:fixed-profile:dialogs_ru_vits2:Masha:neutral,stage_d_ru_dialogs_vits2_masha_neutral_v1,Common Voice RU CC0-1.0; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license,Offline literal-text-only derivative of common_voice_ru_v24 text a53c4f08bc51c5429d2a667b5b551bea2ef443f67f90df31991c345994421594; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license revision e25ba617b2b56bd1dbf255d3905c51bd8da3d31f explicitly covers models trained on the dataset and their outputs; permitted for the project's personal-research scope subject to its use restrictions; fixed Masha/neutral profile; no reference audio or voice cloning; upstream basic cleaner only; language provenance is intended input text until acoustic review; tokenizer_dropped_characters=none,stage_d_ru_dialogs_vits2_masha_neutral_v1:synthetic-profile:dialogs_ru_vits2:Masha:neutral,a53c4f08bc51c5429d2a667b5b551bea2ef443f67f90df31991c345994421594,62febfed91dc59b0bec736733149d67d30fedfa7b3ad253291945d3165a0db58,1.2770975056689342,vits2_emotion_conditioned_tts,Dialogs-RU Expressive Russian TTS,hf-af7eabc15d087fce701de7261190ccb747c3bc7a; checkpoint-b565b7b5311bd29102f15d2700c69ea71569605bc756fb5bb49d98afdc5e1e43; weights-only-wrapper-188ed0e0d2a8db916160b75f51462cf59fe24bce60a919e88fedd7fa76846c71,dialogs_ru_vits2_masha_neutral:dialogs_ru_vits2:Masha:neutral,not_applicable:fixed_pretrained_tts_no_reference_audio,cpu,offline_text_only_vits2_weights_only_fixed_profile,22050,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=62febfed91dc59b0bec736733149d67d30fedfa7b3ad253291945d3165a0db58;upstream_tokenizer_dropped_characters=none;rng_seed=sha256_literal_source_text,62febfed91dc59b0,2026-08-13T13:30:00+05:00
stage_d_ru_dialogs_vits2_masha_neutral_v1:aca7f730762e73a82eb4,raw/stage_d_ru_dialogs_vits2_masha_neutral_v1/slices/frozen_common_voice_73/b1caa035ffc6aae1dd0c-09654939eff3.wav,db5705e9ae417800017328448c487c613e5bad635b1e85153d5005427f819119,test,spoof,ru,false,stage_d_ru_dialogs_vits2_masha_neutral_v1:fixed-profile:dialogs_ru_vits2:Masha:neutral,stage_d_ru_dialogs_vits2_masha_neutral_v1,Common Voice RU CC0-1.0; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license,Offline literal-text-only derivative of common_voice_ru_v24 text 0d8127dd5df46e8482c48770f8a988d87d3b6daccfd0c52b4d38fb2c81fc0b61; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license revision e25ba617b2b56bd1dbf255d3905c51bd8da3d31f explicitly covers models trained on the dataset and their outputs; permitted for the project's personal-research scope subject to its use restrictions; fixed Masha/neutral profile; no reference audio or voice cloning; upstream basic cleaner only; language provenance is intended input text until acoustic review; tokenizer_dropped_characters=none,stage_d_ru_dialogs_vits2_masha_neutral_v1:synthetic-profile:dialogs_ru_vits2:Masha:neutral,0d8127dd5df46e8482c48770f8a988d87d3b6daccfd0c52b4d38fb2c81fc0b61,09654939eff30daee07d9c217ae9cc24d8149e6182a26ca144fdfb0ebd6ede01,1.0216780045351475,vits2_emotion_conditioned_tts,Dialogs-RU Expressive Russian TTS,hf-af7eabc15d087fce701de7261190ccb747c3bc7a; checkpoint-b565b7b5311bd29102f15d2700c69ea71569605bc756fb5bb49d98afdc5e1e43; weights-only-wrapper-188ed0e0d2a8db916160b75f51462cf59fe24bce60a919e88fedd7fa76846c71,dialogs_ru_vits2_masha_neutral:dialogs_ru_vits2:Masha:neutral,not_applicable:fixed_pretrained_tts_no_reference_audio,cpu,offline_text_only_vits2_weights_only_fixed_profile,22050,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=09654939eff30daee07d9c217ae9cc24d8149e6182a26ca144fdfb0ebd6ede01;upstream_tokenizer_dropped_characters=none;rng_seed=sha256_literal_source_text,09654939eff30dae,2026-08-13T13:30:00+05:00
stage_d_ru_dialogs_vits2_masha_neutral_v1:9cd021cfe2ede198fe2c,raw/stage_d_ru_dialogs_vits2_masha_neutral_v1/slices/frozen_common_voice_73/742bf92621dbd677e387-e32c38747fe4.wav,9e1c54980160c87e2e8573ccd022bea392a54dfa9da7088a7bb68262adb531d7,test,spoof,ru,false,stage_d_ru_dialogs_vits2_masha_neutral_v1:fixed-profile:dialogs_ru_vits2:Masha:neutral,stage_d_ru_dialogs_vits2_masha_neutral_v1,Common Voice RU CC0-1.0; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license,Offline literal-text-only derivative of common_voice_ru_v24 text 0e607920b2760ac3b868cdea5913acd3d2d36a48710f12da5cd3fdb456ea2ffd; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license revision e25ba617b2b56bd1dbf255d3905c51bd8da3d31f explicitly covers models trained on the dataset and their outputs; permitted for the project's personal-research scope subject to its use restrictions; fixed Masha/neutral profile; no reference audio or voice cloning; upstream basic cleaner only; language provenance is intended input text until acoustic review; tokenizer_dropped_characters=none,stage_d_ru_dialogs_vits2_masha_neutral_v1:synthetic-profile:dialogs_ru_vits2:Masha:neutral,0e607920b2760ac3b868cdea5913acd3d2d36a48710f12da5cd3fdb456ea2ffd,e32c38747fe47208175cee519f13d78d56281d74e8ecd14732b09b40e39cffee,5.746938775510204,vits2_emotion_conditioned_tts,Dialogs-RU Expressive Russian TTS,hf-af7eabc15d087fce701de7261190ccb747c3bc7a; checkpoint-b565b7b5311bd29102f15d2700c69ea71569605bc756fb5bb49d98afdc5e1e43; weights-only-wrapper-188ed0e0d2a8db916160b75f51462cf59fe24bce60a919e88fedd7fa76846c71,dialogs_ru_vits2_masha_neutral:dialogs_ru_vits2:Masha:neutral,not_applicable:fixed_pretrained_tts_no_reference_audio,cpu,offline_text_only_vits2_weights_only_fixed_profile,22050,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=e32c38747fe47208175cee519f13d78d56281d74e8ecd14732b09b40e39cffee;upstream_tokenizer_dropped_characters=none;rng_seed=sha256_literal_source_text,e32c38747fe47208,2026-08-13T13:30:00+05:00
stage_d_ru_dialogs_vits2_masha_neutral_v1:069d9c9723901f8eeee5,raw/stage_d_ru_dialogs_vits2_masha_neutral_v1/slices/frozen_common_voice_73/29d1038bdda06261a3da-4fdf0bd8bf3d.wav,796ef51b2fa95eca595df30863413ff8fda2f4db23c6bed81230da5164937647,test,spoof,ru,false,stage_d_ru_dialogs_vits2_masha_neutral_v1:fixed-profile:dialogs_ru_vits2:Masha:neutral,stage_d_ru_dialogs_vits2_masha_neutral_v1,Common Voice RU CC0-1.0; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license,Offline literal-text-only derivative of common_voice_ru_v24 text a8b0de6f2f1239a3307df321bbb4e81529becdf1f67eef58c9f6c0de2a54c703; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license revision e25ba617b2b56bd1dbf255d3905c51bd8da3d31f explicitly covers models trained on the dataset and their outputs; permitted for the project's personal-research scope subject to its use restrictions; fixed Masha/neutral profile; no reference audio or voice cloning; upstream basic cleaner only; language provenance is intended input text until acoustic review; tokenizer_dropped_characters=none,stage_d_ru_dialogs_vits2_masha_neutral_v1:synthetic-profile:dialogs_ru_vits2:Masha:neutral,a8b0de6f2f1239a3307df321bbb4e81529becdf1f67eef58c9f6c0de2a54c703,4fdf0bd8bf3d4d8e67cbf3250e6e253b72d04ef31de8c81bbe356ed5584fe7d7,1.787936507936508,vits2_emotion_conditioned_tts,Dialogs-RU Expressive Russian TTS,hf-af7eabc15d087fce701de7261190ccb747c3bc7a; checkpoint-b565b7b5311bd29102f15d2700c69ea71569605bc756fb5bb49d98afdc5e1e43; weights-only-wrapper-188ed0e0d2a8db916160b75f51462cf59fe24bce60a919e88fedd7fa76846c71,dialogs_ru_vits2_masha_neutral:dialogs_ru_vits2:Masha:neutral,not_applicable:fixed_pretrained_tts_no_reference_audio,cpu,offline_text_only_vits2_weights_only_fixed_profile,22050,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=4fdf0bd8bf3d4d8e67cbf3250e6e253b72d04ef31de8c81bbe356ed5584fe7d7;upstream_tokenizer_dropped_characters=none;rng_seed=sha256_literal_source_text,4fdf0bd8bf3d4d8e,2026-08-13T13:30:00+05:00
stage_d_ru_dialogs_vits2_masha_neutral_v1:3d04bd222118994b8ed4,raw/stage_d_ru_dialogs_vits2_masha_neutral_v1/slices/frozen_common_voice_73/3f6b06baecd71a3f7557-3d08e60fc38f.wav,50f140348b7190cfcca70cbc88bcd6c40af4f6c79fc0b35e6918a7f776ef9c59,test,spoof,ru,false,stage_d_ru_dialogs_vits2_masha_neutral_v1:fixed-profile:dialogs_ru_vits2:Masha:neutral,stage_d_ru_dialogs_vits2_masha_neutral_v1,Common Voice RU CC0-1.0; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license,Offline literal-text-only derivative of common_voice_ru_v24 text 3bdf3c5a3fe18ad00ae4307f05071b1d8b43dd9158951ffe0f24ad67825b21a0; Dialogs-RU model card OpenRAIL declaration; Dialogs dataset OpenRAIL license revision e25ba617b2b56bd1dbf255d3905c51bd8da3d31f explicitly covers models trained on the dataset and their outputs; permitted for the project's personal-research scope subject to its use restrictions; fixed Masha/neutral profile; no reference audio or voice cloning; upstream basic cleaner only; language provenance is intended input text until acoustic review; tokenizer_dropped_characters=none,stage_d_ru_dialogs_vits2_masha_neutral_v1:synthetic-profile:dialogs_ru_vits2:Masha:neutral,3bdf3c5a3fe18ad00ae4307f05071b1d8b43dd9158951ffe0f24ad67825b21a0,3d08e60fc38f3bc991f359dc815a16006b48468a16e8d48d8a021516bebd3ec8,4.3769614512471655,vits2_emotion_conditioned_tts,Dialogs-RU Expressive Russian TTS,hf-af7eabc15d087fce701de7261190ccb747c3bc7a; checkpoint-b565b7b5311bd29102f15d2700c69ea71569605bc756fb5bb49d98afdc5e1e43; weights-only-wrapper-188ed0e0d2a8db916160b75f51462cf59fe24bce60a919e88fedd7fa76846c71,dialogs_ru_vits2_masha_neutral:dialogs_ru_vits2:Masha:neutral,not_applicable:fixed_pretrained_tts_no_reference_audio,cpu,offline_text_only_vits2_weights_only_fixed_profile,22050,wav,language_provenance=intended_input_text_only;literal_source_text_sha256=3d08e60fc38f3bc991f359dc815a16006b48468a16e8d48d8a021516bebd3ec8;upstream_tokenizer_dropped_characters=none;rng_seed=sha256_literal_source_text,3d08e60fc38f3bc9,2026-08-13T13:30:00+05:00
