sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
silero_v5_5_ru_eugene_v1:d4a5622fc9f87020,processed/f5/f521e80668a2bce765c2c591a47d8b99d21a71b7f24d8a77666973aa2c4b1455.wav,1eb42cbae18606b59e25541fa1e0a7e5646751732e61b718df896721bc1620c5,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 6747efab87a6b52acb7eb71bb74083a8ea87fb509fafb02855221706feec352c; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,6747efab87a6b52acb7eb71bb74083a8ea87fb509fafb02855221706feec352c,bf25309bbcb110bf146a92d3a280dfe6b7b0d4751f932454dbf6a37e23d8ee30,3.1625,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
common_voice_ru_v24:common_voice_ru_19517687,processed/07/07801f92d60d36723c8802d3a35b6eb61c05bbe1627770babade28d10e5b1983.wav,5d4a8f04c5d94c7310e12afe69b182757629a0e0c5b1f4b3fff5661ff7ae32db,test,bonafide,ru,unknown,common_voice_ru_v24:client:5c8d1e260bfb69d21620f1817c366a4dea96711a4a389fbfc7497075455da85b67f5a957736eb8cd6e385db9b949b97b83932277056bebd5521e9411f731b12b,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:5c8d1e260bfb69d21620f1817c366a4dea96711a4a389fbfc7497075455da85b67f5a957736eb8cd6e385db9b949b97b83932277056bebd5521e9411f731b12b,6f38e752af78a15ff303873e30d6e4dc84dfbc3381860a72a43697da6ee2292d,416b5a61cca2e6e9122cde276d1d3c974594c3fa78bbd048e0be21cf3a984a01,5.016,,,,,,unknown,crowdsourced_web_recording,48000,wav,,,2026-08-13T17:12:59+05:00
silero_v5_5_ru_eugene_v1:8a5639c93f543527,processed/e6/e6c23f92106978da7f5c54b5447afc0681836d8c19bc70949da16fb221ba6cfd.wav,a455ea7b89024d1d74ee2ce3f2c0c55dab09b234a1350add3d3d729af90c1725,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 6f38e752af78a15ff303873e30d6e4dc84dfbc3381860a72a43697da6ee2292d; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,6f38e752af78a15ff303873e30d6e4dc84dfbc3381860a72a43697da6ee2292d,416b5a61cca2e6e9122cde276d1d3c974594c3fa78bbd048e0be21cf3a984a01,4.125,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
common_voice_ru_v24:common_voice_ru_41961959,processed/fa/fa02b8e6ed48c9781c71058199c1bcc780964b0048d834231a36c0074b464a19.wav,8e0634b8369f345edfaea2e831652b6fea4176a14f7e76c851f9f89d440bfc93,test,bonafide,ru,unknown,common_voice_ru_v24:client:a7d273916c62a2bf6d433664ad6f52b4ee29894f9b25828709d5d88b5c07ead3a706c8671041607cf54d1170ae124b71cec40fd53af22c7aac6a6a6c91822859,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:a7d273916c62a2bf6d433664ad6f52b4ee29894f9b25828709d5d88b5c07ead3a706c8671041607cf54d1170ae124b71cec40fd53af22c7aac6a6a6c91822859,76b787e139024d71849001130fa37bbad80cafe02ad59d107bd1e6c7a1ad743c,0803fe1f49cc9bae6873c37747bdf17fd5922e6ace734eacdd9487933dcf982b,7.74,,,,,,unknown,crowdsourced_web_recording,32000,wav,,,2026-08-13T17:12:59+05:00
silero_v5_5_ru_eugene_v1:3667a277c2b2df25,processed/93/937b240f622fae762be9e3562613b37b84f97642703616c974f37a1d3a19b0ec.wav,3bad6892d5c20132d9538b4c07ced93b3e12ba3eb3d084db2f31159814b9b963,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 76b787e139024d71849001130fa37bbad80cafe02ad59d107bd1e6c7a1ad743c; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,76b787e139024d71849001130fa37bbad80cafe02ad59d107bd1e6c7a1ad743c,0803fe1f49cc9bae6873c37747bdf17fd5922e6ace734eacdd9487933dcf982b,6.2,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
common_voice_ru_v24:common_voice_ru_38307671,processed/ab/abc82a3adbce45b9a3a0e4b1b93ba3942c19455fd4e8dc6280b81a42f77cb6e9.wav,86e79e58a048565e3331267c88d0e6d030b6f6b592bd0bad5be56c444f89cce2,test,bonafide,ru,unknown,common_voice_ru_v24:client:3ed3e2125436ffd4668604132c1ae70318f20426645ab0a729278518e6a5bb12440fe3cc885d274e7153160ae93de960ec61e839660ad05bae355eed121158c1,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:3ed3e2125436ffd4668604132c1ae70318f20426645ab0a729278518e6a5bb12440fe3cc885d274e7153160ae93de960ec61e839660ad05bae355eed121158c1,7c920e6afda25401c1a6d105111ec361ee83aa22e8eb122d6d28929722ce0e86,6489170509060551f73a7f9b67621da27c6cc6cc1c584a894b7a7877bf9342cf,9.396,,,,,,unknown,crowdsourced_web_recording,32000,wav,,,2026-08-13T17:12:59+05:00
silero_v5_5_ru_eugene_v1:947f28de45166edd,processed/dd/dd71dd10ad646f3ad5b7a5dff2756feb68337eb85bf9e01b09bd684b5de6dced.wav,640f87872e9e4a66ea36dcaabee504d4d0ccd39f5a6f710f5fea27e3168a5ffa,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 7c920e6afda25401c1a6d105111ec361ee83aa22e8eb122d6d28929722ce0e86; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,7c920e6afda25401c1a6d105111ec361ee83aa22e8eb122d6d28929722ce0e86,6489170509060551f73a7f9b67621da27c6cc6cc1c584a894b7a7877bf9342cf,4.8875,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
common_voice_ru_v24:common_voice_ru_26587318,processed/9d/9d76edeb7856cd771a6f127957a3a898ce2a573adb2fd1208bc1ce336765cffc.wav,fa7fd46c164eeab140d8a3b89961a6c9ffa52802ec80f3cb4e9e5ce50617fb50,test,bonafide,ru,unknown,common_voice_ru_v24:client:01648c1613193e9f272373de6867c358d542ae833de4da47e9e6141dda355642a70e37a9ce1c55a47022322dd09d12e0c7cb02d5c1443e07a88bb7ed20f26e12,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:01648c1613193e9f272373de6867c358d542ae833de4da47e9e6141dda355642a70e37a9ce1c55a47022322dd09d12e0c7cb02d5c1443e07a88bb7ed20f26e12,83c950bce49b612ff614ed9d9522c1934f4e5b564ab524d63cad285cc36f6fdc,b73ca3194e981facc837277f963ef7713597455a7fd3bc726ca0ed091936080d,5.868,,,,,,unknown,crowdsourced_web_recording,32000,wav,,,2026-08-13T17:12:59+05:00
silero_v5_5_ru_eugene_v1:a7ca587872f05479,processed/58/5872deee7854165348da11cf5ac54929e5f3a89e556158e8d20a0282c5e5578d.wav,c04fa843b7daf1d4066fb783add0965c686e98a9b97f6cf399cd94dc722d9d7f,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 83c950bce49b612ff614ed9d9522c1934f4e5b564ab524d63cad285cc36f6fdc; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,83c950bce49b612ff614ed9d9522c1934f4e5b564ab524d63cad285cc36f6fdc,b73ca3194e981facc837277f963ef7713597455a7fd3bc726ca0ed091936080d,3.05,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
common_voice_ru_v24:common_voice_ru_26888875,processed/e4/e40b934d119a861dadcbf48a20fb690149c9889d990d9e48768ee4682affd2f8.wav,d84f02b1305e92b3c7c236c2a10c20e177bfcb9522280c106076397854dcdc0c,test,bonafide,ru,unknown,common_voice_ru_v24:client:6f6bda7e57685d9c59df41587b477b004bd939df7bea854a3fab5fabb7671fff73a209a868c9dd7e2ba24d8a21727365f2c9148512d2f58cab5cdd01be07b5f1,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:6f6bda7e57685d9c59df41587b477b004bd939df7bea854a3fab5fabb7671fff73a209a868c9dd7e2ba24d8a21727365f2c9148512d2f58cab5cdd01be07b5f1,998dbaa2261727f2f118413fa1ed426c6cd5acdecc36afd2ea2bb6eded6f3a49,184068519989d6e722a2df30afc9afce453a5b98b3a08a272ecc8cdae9e69fee,5.472,,,,,,unknown,crowdsourced_web_recording,32000,wav,,,2026-08-13T17:12:59+05:00
silero_v5_5_ru_eugene_v1:bcfcb25a23f76218,processed/30/3032e9cc1e069fb632dcd1f22a5809fcbc608ac92c9a8621ec900b074f75f784.wav,2a9b43d79e88177313a015c69dfd125e7cea726254fdc1cb506b933a13f7dc74,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 998dbaa2261727f2f118413fa1ed426c6cd5acdecc36afd2ea2bb6eded6f3a49; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,998dbaa2261727f2f118413fa1ed426c6cd5acdecc36afd2ea2bb6eded6f3a49,184068519989d6e722a2df30afc9afce453a5b98b3a08a272ecc8cdae9e69fee,3.55,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
common_voice_ru_v24:common_voice_ru_24567140,processed/5f/5f946b4547e836cb8989d580cf74579c13fc6010391f6cc073d40c8bc43a23fa.wav,d67ae3f2e479107cb100f3d362f7340df290a2ed65e254d55f64565908aa2cbf,test,bonafide,ru,unknown,common_voice_ru_v24:client:ed04d16c3ccb030af1dc1d5621beb616f947cd26eb693c219c5106fcd69dc231ef6c0e20b0190ec0ebca509f4f4ce378efb2b0bc1fa19e809e2058edc2405a89,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:ed04d16c3ccb030af1dc1d5621beb616f947cd26eb693c219c5106fcd69dc231ef6c0e20b0190ec0ebca509f4f4ce378efb2b0bc1fa19e809e2058edc2405a89,99aa25bfef34584d5e266cfc12dd57786f03d63405974f9d8461081063176d2e,8a7a0f8e7f94de531da5ee408d8ea9652148d8aeedb0edf8811e4106231056e4,5.184,,,,,,unknown,crowdsourced_web_recording,32000,wav,,,2026-08-13T17:12:59+05:00
silero_v5_5_ru_eugene_v1:a97e647fdc4b0295,processed/99/99d216a07a8207d91ec65e9c62adb4e60e88ad1343be36f0248960914a5a4aef.wav,66e1b0c02b8a0732b4ec951bdbc9775c8409fdf6c41c5a89da7051d0ac6dcc62,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 99aa25bfef34584d5e266cfc12dd57786f03d63405974f9d8461081063176d2e; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,99aa25bfef34584d5e266cfc12dd57786f03d63405974f9d8461081063176d2e,8a7a0f8e7f94de531da5ee408d8ea9652148d8aeedb0edf8811e4106231056e4,3.75,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
common_voice_ru_v24:common_voice_ru_31506078,processed/ea/eac5e258c077f92c103a254ef01380726dd007626239427f822a1b5f453a99d4.wav,e22f19098df32fcc07485015f906082936c9eeef6d930f884561a89e12f588ab,test,bonafide,ru,unknown,common_voice_ru_v24:client:6114554ae7a5f79031f2a02e5681b710d598fb505016fd281b5266c55f82a0282526fafdddc4c66ae121dc6ac324fc8b7b004731ae2cee8831e5b736878cd35d,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:6114554ae7a5f79031f2a02e5681b710d598fb505016fd281b5266c55f82a0282526fafdddc4c66ae121dc6ac324fc8b7b004731ae2cee8831e5b736878cd35d,9acbb5e15c24c18da51fc3fe1fb2f3e7ddc192ce0a04c9135df468079551ece1,17808c42e7306c9566474bcdf60c4b73d913fcbd39aa152fbcaddbb3f6a9b413,4.428,,,,,,unknown,crowdsourced_web_recording,32000,wav,,,2026-08-13T17:12:59+05:00
silero_v5_5_ru_eugene_v1:7e20e077680999bb,processed/e3/e3536ff00a9239f140d6c0d3e89e961edd6eb65d43747b038237d9992936423c.wav,e78afe2300ca681d7f0e5b9f00da4f5244f796ff4d4c29680f691d53e8fa189c,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 9acbb5e15c24c18da51fc3fe1fb2f3e7ddc192ce0a04c9135df468079551ece1; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,9acbb5e15c24c18da51fc3fe1fb2f3e7ddc192ce0a04c9135df468079551ece1,17808c42e7306c9566474bcdf60c4b73d913fcbd39aa152fbcaddbb3f6a9b413,3.0,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
common_voice_ru_v24:common_voice_ru_26853053,processed/60/605d5d3c8a058cf877b5ef9b1b4ca6fe59912b4b3d9af61b6428be90721c0c0e.wav,5d019c8ad74c1569e75eaefec6ada11fcf44cf699186cac7a3f19c16b9f1059f,test,bonafide,ru,unknown,common_voice_ru_v24:client:ceb591ee6f33d3d4b2b4df22f0e8ee502a96e5d0cb4baa39753a2db359e83824d774136f431eb08104eefc32c3949e40428d2926b30693024f349c9f89161a66,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:ceb591ee6f33d3d4b2b4df22f0e8ee502a96e5d0cb4baa39753a2db359e83824d774136f431eb08104eefc32c3949e40428d2926b30693024f349c9f89161a66,9c6501cf5ddc7c413ae07b3562254a967da7d247f5fe6c98107db573f67b6363,3833dfcacf3d494d8c8b577fc937ff5edee24d6af1488ce7be7bf6ac6b068cbc,7.596,,,,,,unknown,crowdsourced_web_recording,32000,wav,,,2026-08-13T17:12:59+05:00
silero_v5_5_ru_eugene_v1:63b197dc5144f75b,processed/1b/1b251a6a5755f22e14975a7013f74a23ce9fca4a22812546612f64cd6fb4bcb0.wav,25ed1022d53532fb8bbbe94127b4438cd0d36e213f1bc75d32807ce87f855c01,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript 9c6501cf5ddc7c413ae07b3562254a967da7d247f5fe6c98107db573f67b6363; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,9c6501cf5ddc7c413ae07b3562254a967da7d247f5fe6c98107db573f67b6363,3833dfcacf3d494d8c8b577fc937ff5edee24d6af1488ce7be7bf6ac6b068cbc,4.5375,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
common_voice_ru_v24:common_voice_ru_18881472,processed/1c/1c22d0b98222737bbafd3dabf713d6fbc464acd60ddd2a0bf3b2d31a15628624.wav,0180c494f86621396aa9bf1623a4dbcaab49f3889de80596611866574ef33f16,test,bonafide,ru,unknown,common_voice_ru_v24:client:1c634e8817b968df2f791d519e6c3d534c019d1db3e00b66ab1c131818876aaab6585551751ad4b1e5a4ea9e1b5a589ed1d614d1c381f351ed495a9f5e48c6a6,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:1c634e8817b968df2f791d519e6c3d534c019d1db3e00b66ab1c131818876aaab6585551751ad4b1e5a4ea9e1b5a589ed1d614d1c381f351ed495a9f5e48c6a6,a0c022dbbda6a91f3aaaa9517815d81bb7b1f8ac080706ca3f907ddc21939386,44739cd9712f2dac3d071ba6e50a06edd5787cfd9cdec7a40d2f4874033b52eb,4.704,,,,,,unknown,crowdsourced_web_recording,48000,wav,,,2026-08-13T17:12:59+05:00
silero_v5_5_ru_eugene_v1:c288eef68f4c3577,processed/42/4218b92bd1c5c8c31f2b939ab5cdf22f45a46d70927e6e4b05899eaf4b097903.wav,8c2dadfc9e54e4f24f00bb3283e32b509bab8ee60d135a5a1a2cd5f212e2b936,test,spoof,ru,unknown,silero_v5_5_ru_eugene_v1:profile:silero_v5_5_ru_eugene:eugene,silero_v5_5_ru_eugene_v1,Silero V5.5 RU model CC-BY-NC-SA-4.0,Offline derivative for personal research from source transcript a0c022dbbda6a91f3aaaa9517815d81bb7b1f8ac080706ca3f907ddc21939386; Silero repository and V5.5 RU package CC-BY-NC-SA-4.0; only the project's personal-research scope is permitted; fixed eugene profile; no reference audio or voice cloning,silero_v5_5_ru_eugene_v1:synthetic-profile:silero_v5_5_ru_eugene:eugene,a0c022dbbda6a91f3aaaa9517815d81bb7b1f8ac080706ca3f907ddc21939386,44739cd9712f2dac3d071ba6e50a06edd5787cfd9cdec7a40d2f4874033b52eb,2.875,silero_v5_5_ru_torchpackage_tts,Silero V5.5 RU fixed eugene text-only TTS,Silero v5_5_ru package SHA-256 50081637b602126ee06cb3bc8a744d25651d2da149ee8864b9a379bfdd934437; source d9355348e2781dc8fa25a135d1602c530afae24c; wrapper SHA-256 9841a7361d9d8c07e81778cbb2609ccd2195a9e53af9e58d021318c0828560f1,silero_v5_5_ru_eugene:eugene,not_applicable:fixed-pretrained-tts-no-reference-audio,local_cpu_silero_v5_5_ru_eugene,offline_text_only_silero_v5_5_ru_fixed_eugene,48000,wav,text_normalization=silero_v5_5_ru_literal_whitespace_only_v1,,2026-08-13T17:41:27+05:00
common_voice_ru_v24:common_voice_ru_20536932,processed/b7/b7f54592767a7dd689b41611bd27ea835efc2bbb34ecf27f10b0548e77b21239.wav,c7a31ff188cb506f4ccdd3a8b7ad3ebd74cd3adbf80e6aa3ea084f12a696d5d3,test,bonafide,ru,unknown,common_voice_ru_v24:client:7c5ecf7f26aa01ffe5e1677df2a5f83a8346aaf62d04912ae5a4e58aa418bb7533a996a1f5b098466b09be0bc6d19baa2dcdc2a4db4352656b51573b8efdb48c,common_voice_ru_v24,CC0-1.0,"Common Voice RU v24, CC0-1.0; owner-authorized personal research; no speaker identification or re-hosting",common_voice_ru_v24:client:7c5ecf7f26aa01ffe5e1677df2a5f83a8346aaf62d04912ae5a4e58aa418bb7533a996a1f5b098466b09be0bc6d19baa2dcdc2a4db4352656b51573b8efdb48c,b95f0d9707347606dc3b7f99a6da89cb14438df9410901b522e83767af88de13,289a5878e3bbbb8018e2a8a85bc40a70e6e37cb42f486b45e546fbf9b93a6764,5.904,,,,,,unknown,crowdsourced_web_recording,48000,wav,,,2026-08-13T17:12:59+05:00
