sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
ksc_derived_kk_v1:9aae650ff306b4fa,processed/bf/bf1772b1df959e027e13b5f01910448804ac723d9d5d53b9b25bfb82c7b6f05f.wav,d23ec48a3a1f7e94122ac4dcb6e45d77150c31b56747e08d3696ce42c08435a2,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:mms_tts_kaz:mms_tts_kaz_default,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f60c5bb5fe4e; MMS-TTS model CC-BY-NC-4.0; no voice cloning,ksc_derived_kk_v1:synthetic-voice:mms_tts_kaz:mms_tts_kaz_default,ksc_slr102:5f60c5bb5fe4e,464479334c696f63bb45a2dadd9b32bd00e1d33247d156a4ed4ac00526cdfa27,4.88,mms_vits_tts,Meta MMS-TTS Kazakh,transformers-5.14.1; mms-revision-5c8a1d86e6a952f78f9c5b0f5d3090c19d00ad63,mms_tts_kaz:mms_tts_kaz_default,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_mms,offline_neural_tts,16000,wav,none,tts_seed=1382829276,2026-08-10T00:00:00Z
ksc_derived_kk_v1:f0e20c8552c18d4c,processed/b4/b4c0683f5775ca5c1798c767d27751c909e6309118c2551b84f9dea4724ca5a2.wav,a6548d4cb735706b6d9a8f36b7fa1152efc2eb66eaab3f0a2e6239aa2b1dbe1c,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:piper_kk_issai_high:ISSAI_KazakhTTS2_F3,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f60c1320f738; Piper voice model CC-BY-4.0; runtime piper-tts GPL-3.0-or-later; no voice cloning,ksc_derived_kk_v1:synthetic-voice:piper_kk_issai_high:ISSAI_KazakhTTS2_F3,ksc_slr102:5f60c1320f738,3f32dbc7525a845009d28bfd1e180269fc52e45fb77f0e9750aa14d76be0d5fd,8.161875,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,piper_kk_issai_high:ISSAI_KazakhTTS2_F3,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_piper,offline_neural_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v1:db5b2d5aee62f33c,processed/f2/f2b1f6cc81e2aa1cd9cf018d965f7524ca8bd212f909147ceba8876f8eec1e50.wav,c8e34c2638df65cdd8f0dd43a3776ebf656c8aaaac28d3dae236561e765e3ca3,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:mms_tts_kaz:mms_tts_kaz_default,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f57966119b7b; MMS-TTS model CC-BY-NC-4.0; no voice cloning,ksc_derived_kk_v1:synthetic-voice:mms_tts_kaz:mms_tts_kaz_default,ksc_slr102:5f57966119b7b,fdd17077cb62941ef3cd55380f708dcf977ef3b95587594e7a84c5497d3dbe93,6.24,mms_vits_tts,Meta MMS-TTS Kazakh,transformers-5.14.1; mms-revision-5c8a1d86e6a952f78f9c5b0f5d3090c19d00ad63,mms_tts_kaz:mms_tts_kaz_default,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_mms,offline_neural_tts,16000,wav,none,tts_seed=1363873747,2026-08-10T00:00:00Z
ksc_derived_kk_v1:c1d6cbaadda7f055,processed/32/32543336b118ea0aa87d80a4ee18fe59c4697860da3ec35387d793473f5bf439.wav,2e1f87de489ce6c9e4feb22b8cffb517a2d00658062fff3c628d7e4dddea242f,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:piper_kk_issai_high:ISSAI_KazakhTTS_F1_Raya,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f61891b6bd2f; Piper voice model CC-BY-4.0; runtime piper-tts GPL-3.0-or-later; no voice cloning,ksc_derived_kk_v1:synthetic-voice:piper_kk_issai_high:ISSAI_KazakhTTS_F1_Raya,ksc_slr102:5f61891b6bd2f,b203efea62043e42a557e87046c3edc592026ba61ad3bef8e80786c0cd68d925,5.131625,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,piper_kk_issai_high:ISSAI_KazakhTTS_F1_Raya,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_piper,offline_neural_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v1:1ef167a28095448d,processed/c6/c6c2d34e830677601f7d6735cab898b173d31b3d43d2cf84b1ec93533599448a.wav,958cf1c8d287e4a4f6de154f062adfb283d17f7299ed2c901ba4fafbd5c28158,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:mms_tts_kaz:mms_tts_kaz_default,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f60bd2dda025; MMS-TTS model CC-BY-NC-4.0; no voice cloning,ksc_derived_kk_v1:synthetic-voice:mms_tts_kaz:mms_tts_kaz_default,ksc_slr102:5f60bd2dda025,eb4ff8f90c7d88ee57e45878e312b39c5c617db708c368b48fa373602c4b43a4,14.4,mms_vits_tts,Meta MMS-TTS Kazakh,transformers-5.14.1; mms-revision-5c8a1d86e6a952f78f9c5b0f5d3090c19d00ad63,mms_tts_kaz:mms_tts_kaz_default,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_mms,offline_neural_tts,16000,wav,none,tts_seed=747480911,2026-08-10T00:00:00Z
ksc_derived_kk_v1:fe30cc087a730d46,processed/01/01bb7f32f3b44cd52a023fda147bd4d3fa446a783733bbce83b4d092076f9ced.wav,06f34db2c0e27cf6d4421d33ddfa3871a2ca5853cf4f06bbcf0cc7b02917f360,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:piper_kk_issai_high:ISSAI_KazakhTTS2_F1,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f618961a3442; Piper voice model CC-BY-4.0; runtime piper-tts GPL-3.0-or-later; no voice cloning,ksc_derived_kk_v1:synthetic-voice:piper_kk_issai_high:ISSAI_KazakhTTS2_F1,ksc_slr102:5f618961a3442,5572f2da9c92c03a0e119f11dcb093b9816ca873868cece6e2b8fca2892d96d5,3.308875,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,piper_kk_issai_high:ISSAI_KazakhTTS2_F1,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_piper,offline_neural_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v1:c73db924c81258e3,processed/73/736ad2ca34389b6b043dfb20f620154994feddb16b7a72ef17b02de550cb02c5.wav,76e7e920a94a0a2869d5c40d7eefc3b3044e857fda99bd4e6b0ebb97ee857aae,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:mms_tts_kaz:mms_tts_kaz_default,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f60c6f0ae7f8; MMS-TTS model CC-BY-NC-4.0; no voice cloning,ksc_derived_kk_v1:synthetic-voice:mms_tts_kaz:mms_tts_kaz_default,ksc_slr102:5f60c6f0ae7f8,8e7996885142a30410588fa140680eebf282dec88783c4ec2f376db611f7a291,4.848,mms_vits_tts,Meta MMS-TTS Kazakh,transformers-5.14.1; mms-revision-5c8a1d86e6a952f78f9c5b0f5d3090c19d00ad63,mms_tts_kaz:mms_tts_kaz_default,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_mms,offline_neural_tts,16000,wav,none,tts_seed=99428427,2026-08-10T00:00:00Z
ksc_derived_kk_v1:db8fda70f1964ac3,processed/58/589219f348881ae368028965fd949ec2ffe11e7509e4614ec5b271a9340a91a2.wav,e26277f0e7fc0569fcd30be0882267b316430f4a49e8b82e6eaa534af2ff5be5,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:piper_kk_issai_high:ISSAI_KazakhTTS2_F2,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f577702ca314; Piper voice model CC-BY-4.0; runtime piper-tts GPL-3.0-or-later; no voice cloning,ksc_derived_kk_v1:synthetic-voice:piper_kk_issai_high:ISSAI_KazakhTTS2_F2,ksc_slr102:5f577702ca314,00d297f570554e8f12020781fa51dcebba9d2f4da14d588ecbcff16aac4c5dcf,3.03025,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,piper_kk_issai_high:ISSAI_KazakhTTS2_F2,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_piper,offline_neural_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v1:9d651e1b5532cbab,processed/14/14873a3582c7e30611b5c738781c18862599fd258531186880b22da9941a8b8b.wav,bf97928b3a1f5436dc47600cddd56a6cbc5068507c1923fd4c1b63163b4669a7,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:mms_tts_kaz:mms_tts_kaz_default,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f63315fbf016; MMS-TTS model CC-BY-NC-4.0; no voice cloning,ksc_derived_kk_v1:synthetic-voice:mms_tts_kaz:mms_tts_kaz_default,ksc_slr102:5f63315fbf016,5ad7fd02c49e2410ef4ca603b9d124f9e6d637ae891bae0c3af0b1b4a4cbe10f,13.616,mms_vits_tts,Meta MMS-TTS Kazakh,transformers-5.14.1; mms-revision-5c8a1d86e6a952f78f9c5b0f5d3090c19d00ad63,mms_tts_kaz:mms_tts_kaz_default,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_mms,offline_neural_tts,16000,wav,none,tts_seed=1329402122,2026-08-10T00:00:00Z
ksc_derived_kk_v1:56d59d159c38a819,processed/5b/5bd87f660dfa78f427590ead777d0ebf241897121fb56b68175550ad9e1c6028.wav,603ca9ae88f7e2928d20bd268f02e5e38a28eb326e8b904027a58b5f8e655524,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:piper_kk_issai_high:ISSAI_KazakhTTS2_M2,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f5ef253aa2de; Piper voice model CC-BY-4.0; runtime piper-tts GPL-3.0-or-later; no voice cloning,ksc_derived_kk_v1:synthetic-voice:piper_kk_issai_high:ISSAI_KazakhTTS2_M2,ksc_slr102:5f5ef253aa2de,3cf02d0dac97fc3e280750386998a71854d9e7c4cfc46c2ef411e743576e9c7c,2.9605,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,piper_kk_issai_high:ISSAI_KazakhTTS2_M2,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_piper,offline_neural_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v1:2ba9feae10aa2b71,processed/12/12f348afdd75d0bf11cbcac50ad624b1d3ea5d51cc5eb9cd036f454a05c65c52.wav,658c3d48f9228867034a60a5f7a7375ce16a3a3fead9b126fb5265c4909b29ee,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:mms_tts_kaz:mms_tts_kaz_default,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f62e093f2501; MMS-TTS model CC-BY-NC-4.0; no voice cloning,ksc_derived_kk_v1:synthetic-voice:mms_tts_kaz:mms_tts_kaz_default,ksc_slr102:5f62e093f2501,b4e54ab8db05fe4ed4c2ac6edb65bb9ea5171c33ab89a8cb46ffb1aa86837861,3.968,mms_vits_tts,Meta MMS-TTS Kazakh,transformers-5.14.1; mms-revision-5c8a1d86e6a952f78f9c5b0f5d3090c19d00ad63,mms_tts_kaz:mms_tts_kaz_default,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_mms,offline_neural_tts,16000,wav,none,tts_seed=1016435971,2026-08-10T00:00:00Z
ksc_derived_kk_v1:4b8f7b44e3b55f62,processed/ba/bab8eda35e356e21741702cf5a66173cf1b6de33b6a9185cabc78189f45eafc9.wav,92d5fdedf1a30da3ea26c584215afb2c86892e908f82767c09ee4111b0e57144,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:piper_kk_issai_high:ISSAI_KazakhTTS_M1_Iseke,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f5a563a039b3; Piper voice model CC-BY-4.0; runtime piper-tts GPL-3.0-or-later; no voice cloning,ksc_derived_kk_v1:synthetic-voice:piper_kk_issai_high:ISSAI_KazakhTTS_M1_Iseke,ksc_slr102:5f5a563a039b3,2dcf043773ba64e8336c66ff2f7180527e77d1bbe517024c0816fbf0f3276039,3.2624375,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,piper_kk_issai_high:ISSAI_KazakhTTS_M1_Iseke,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_piper,offline_neural_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v1:748b069184933476,processed/5e/5e01ee7c4a9f4029baa97a19946ae79b56a1c4336f72beedc97aaf249efde32c.wav,28ead5f8abd194149dafcd46130264c430988931c4350920ef672755fe379c0e,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:mms_tts_kaz:mms_tts_kaz_default,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f60ecc26195f; MMS-TTS model CC-BY-NC-4.0; no voice cloning,ksc_derived_kk_v1:synthetic-voice:mms_tts_kaz:mms_tts_kaz_default,ksc_slr102:5f60ecc26195f,3c51f7b6627acba48be430432d7b2626639143195ba8f93e252bfd48cdcfe0be,2.992,mms_vits_tts,Meta MMS-TTS Kazakh,transformers-5.14.1; mms-revision-5c8a1d86e6a952f78f9c5b0f5d3090c19d00ad63,mms_tts_kaz:mms_tts_kaz_default,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_mms,offline_neural_tts,16000,wav,none,tts_seed=1857770736,2026-08-10T00:00:00Z
ksc_derived_kk_v1:e8db6a752a70cd3b,processed/1f/1fbfe9dc40f0a751f98acf0bf6e0e04cef82e32713409efbda59b9104a74eec6.wav,942c9e7a5ca6a22a1574d11c98f30edd2d3993a0f2e07221856d315ff19b5d09,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:piper_kk_issai_high:ISSAI_KazakhTTS2_F3,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f609ca95827f; Piper voice model CC-BY-4.0; runtime piper-tts GPL-3.0-or-later; no voice cloning,ksc_derived_kk_v1:synthetic-voice:piper_kk_issai_high:ISSAI_KazakhTTS2_F3,ksc_slr102:5f609ca95827f,3d4dac420cf37a70797680e70b930c79212236582fcec07ffd0bf196b1b7969c,6.1185,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,piper_kk_issai_high:ISSAI_KazakhTTS2_F3,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_piper,offline_neural_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v1:75ea0794f8863f9e,processed/5e/5e49f2889a46cc076e238d77d6ddf3b9ecd3ff5944967c6c7057f27393eaf1e3.wav,2b2cdc44878592fae898195ccb4547ad0918a07ed071ceb13ef428da0cafd5a7,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:mms_tts_kaz:mms_tts_kaz_default,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f6193050adf2; MMS-TTS model CC-BY-NC-4.0; no voice cloning,ksc_derived_kk_v1:synthetic-voice:mms_tts_kaz:mms_tts_kaz_default,ksc_slr102:5f6193050adf2,7bbbe8290fff689749e9cdf8cf357dd818639bb6732984b4ef9dfad83e18fbf1,10.112,mms_vits_tts,Meta MMS-TTS Kazakh,transformers-5.14.1; mms-revision-5c8a1d86e6a952f78f9c5b0f5d3090c19d00ad63,mms_tts_kaz:mms_tts_kaz_default,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_mms,offline_neural_tts,16000,wav,none,tts_seed=822274723,2026-08-10T00:00:00Z
ksc_derived_kk_v1:b43acbd2d2b84b9d,processed/63/635e09cd454c63296b394aee107e00a35df9acd683db76bed8a0f2374cc4d183.wav,f34dcd932e85fcb25b4387062c7bfa08d4a6afe1b5d907b4003195e4142027d9,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:piper_kk_issai_high:ISSAI_KazakhTTS_F1_Raya,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f60e4c5b5349; Piper voice model CC-BY-4.0; runtime piper-tts GPL-3.0-or-later; no voice cloning,ksc_derived_kk_v1:synthetic-voice:piper_kk_issai_high:ISSAI_KazakhTTS_F1_Raya,ksc_slr102:5f60e4c5b5349,4f6fde7fb0727ec7baf5a48fde621a04ae25c6bfa8dca1ad0f9307762cac9e63,6.966,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,piper_kk_issai_high:ISSAI_KazakhTTS_F1_Raya,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_piper,offline_neural_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v1:537576396acb1f06,processed/8d/8dfc10671ce83b200519cb3911fc1d9c37581bc67ededd2f69914511428fbc67.wav,5260a8fb4c0ff1ad34d69d7c5a7347cd19b020a9e18560a059e345765280ce8e,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:mms_tts_kaz:mms_tts_kaz_default,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f60ca3be8683; MMS-TTS model CC-BY-NC-4.0; no voice cloning,ksc_derived_kk_v1:synthetic-voice:mms_tts_kaz:mms_tts_kaz_default,ksc_slr102:5f60ca3be8683,2678d68150ef5facefd06f3804987699591b47c69809f56fdc3df78a8614994a,8.72,mms_vits_tts,Meta MMS-TTS Kazakh,transformers-5.14.1; mms-revision-5c8a1d86e6a952f78f9c5b0f5d3090c19d00ad63,mms_tts_kaz:mms_tts_kaz_default,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_mms,offline_neural_tts,16000,wav,none,tts_seed=557476217,2026-08-10T00:00:00Z
ksc_derived_kk_v1:17b57f58eba5d178,processed/4f/4fad15c02a4e15a27c3262aa4976677b99cb21775ee679366d1a67763f9c04c8.wav,2907fd6f2866fe7eb4293f65046c495675344b77dbeef3d401e58713bb328684,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:piper_kk_issai_high:ISSAI_KazakhTTS2_F1,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f5a39ef8f548; Piper voice model CC-BY-4.0; runtime piper-tts GPL-3.0-or-later; no voice cloning,ksc_derived_kk_v1:synthetic-voice:piper_kk_issai_high:ISSAI_KazakhTTS2_F1,ksc_slr102:5f5a39ef8f548,053139f82791567321ef21d43e594aec93e98f906b0a43b8e4f52ac0577d53fe,6.78025,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,piper_kk_issai_high:ISSAI_KazakhTTS2_F1,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_piper,offline_neural_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v1:08249c1aeb8b1889,processed/cd/cd346fc53838a3dec59a540aaa22104066e83923e0beef291637dfeb16980b78.wav,0464995ebbc537cf6f6147db0d909b229d38ad817cd4501cabce689cd05bcabc,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:mms_tts_kaz:mms_tts_kaz_default,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f5fb2d900742; MMS-TTS model CC-BY-NC-4.0; no voice cloning,ksc_derived_kk_v1:synthetic-voice:mms_tts_kaz:mms_tts_kaz_default,ksc_slr102:5f5fb2d900742,0f8f101b196d16b9131b20e97d858b55911bd6c255f4d7f8e9d85ccd13ef770c,12.352,mms_vits_tts,Meta MMS-TTS Kazakh,transformers-5.14.1; mms-revision-5c8a1d86e6a952f78f9c5b0f5d3090c19d00ad63,mms_tts_kaz:mms_tts_kaz_default,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_mms,offline_neural_tts,16000,wav,none,tts_seed=783994813,2026-08-10T00:00:00Z
ksc_derived_kk_v1:e9d5e6bac35eaffa,processed/de/ded090163622869dd0128033a6a1e219c732937aee056956ce779fe7c832c112.wav,789aaf867d4e1064704daba964c3dd4d1f88533cb330193967468d85a6e329cf,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:piper_kk_issai_high:ISSAI_KazakhTTS2_F2,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f5c9d238946c; Piper voice model CC-BY-4.0; runtime piper-tts GPL-3.0-or-later; no voice cloning,ksc_derived_kk_v1:synthetic-voice:piper_kk_issai_high:ISSAI_KazakhTTS2_F2,ksc_slr102:5f5c9d238946c,f784bf1e4f8ab6b4d2cb27ab865ab2ba8a931cdbcb3135b13675db187f8febb9,2.6355,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,piper_kk_issai_high:ISSAI_KazakhTTS2_F2,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_piper,offline_neural_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v1:d92da2aa4e319d2b,processed/37/3738721b17fd33d16d14b0d65860ae491c0336160631662a5c6cec1fac55ee8e.wav,e20cc93a9a9d8bd86114c023b009b0a23008f53a3ea59848402b21d63a6b89f3,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:mms_tts_kaz:mms_tts_kaz_default,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f5fbb63f1e9e; MMS-TTS model CC-BY-NC-4.0; no voice cloning,ksc_derived_kk_v1:synthetic-voice:mms_tts_kaz:mms_tts_kaz_default,ksc_slr102:5f5fbb63f1e9e,3e0ecaae5b0772225442da711de2721cd9165e5bdcd2a66f6eb8692d06072e3c,5.856,mms_vits_tts,Meta MMS-TTS Kazakh,transformers-5.14.1; mms-revision-5c8a1d86e6a952f78f9c5b0f5d3090c19d00ad63,mms_tts_kaz:mms_tts_kaz_default,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_mms,offline_neural_tts,16000,wav,none,tts_seed=1011268388,2026-08-10T00:00:00Z
ksc_derived_kk_v1:d62e1f111d578217,processed/aa/aa51c547450759a4506011216f7e7cce5fee91b20989deea1d4b386170b73a82.wav,2d6f65a3593324e3dbe0bd2fca8474c1674d7e699a3cabea20270a37b112b29b,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:piper_kk_issai_high:ISSAI_KazakhTTS2_M2,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f605958c33cf; Piper voice model CC-BY-4.0; runtime piper-tts GPL-3.0-or-later; no voice cloning,ksc_derived_kk_v1:synthetic-voice:piper_kk_issai_high:ISSAI_KazakhTTS2_M2,ksc_slr102:5f605958c33cf,4081881942cbc2c5bc3f83a6856c59c7d04b4a3dfa2f830a515c439b4aece64c,6.3739375,piper_neural_tts,Piper kk_KZ-issai-high,piper-tts-1.6.0; voices-revision-ea046e8458f6acd997706d6e6066a022b42f6fb1,piper_kk_issai_high:ISSAI_KazakhTTS2_M2,not_applicable:pretrained-tts-no-local-voice-cloning,local_cpu_piper,offline_neural_tts,22050,wav,none,,2026-08-10T00:00:00Z
ksc_derived_kk_v1:220824cc34c7c7ae,processed/e0/e03994aa1c3fcfa610dc7789d30007f04631c9b3f75a44e8db1500fc5c74e5c4.wav,3af11c9426a1acd13d745742e8910ae5d8f7206b9c7104a53850f9db4c43ad2a,test,spoof,kk,unknown,ksc_derived_kk_v1:profile:mms_tts_kaz:mms_tts_kaz_default,ksc_derived_kk_v1,KSC text CC-BY-4.0; Piper voice CC-BY-4.0; MMS-TTS model CC-BY-NC-4.0,Offline derivative for personal research from KSC transcript ksc_slr102:5f62c8be741ee; MMS-TTS model CC-BY-NC-4.0; no voice cloning,ksc_derived_kk_v1:synthetic-voice:mms_tts_kaz:mms_tts_kaz_default,ksc_slr102:5f62c8be741ee,566b24a21bdf318ccdac345313e72f60c9a6eb8475b8db8fd8c8fc8a9df8d92b,5.888,mms_vits_tts,Meta MMS-TTS Kazakh,transformers-5.14.1; mms-revision-5c8a1d86e6a952f78f9c5b0f5d3090c19d00ad63,mms_tts_kaz:mms_tts_kaz_default,not_applicable:pretrained-tts-no-local-voice-cloning,local_cuda_mms,offline_neural_tts,16000,wav,none,tts_seed=570857989,2026-08-10T00:00:00Z
