sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
fleurs_ru_v1_espeakng:4760034628d2e9f7,raw/fleurs_ru_v1_espeakng/slices/fleurs-ru-espeakng-v1/espeakng_russian_formant/64d6441b6e4438cb.wav,d5e139124b193cb581d8c60e65bd667608ce2f285e41a5a84fca2b55d6b8e6ff,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w150:p35:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1704; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w150:p35:a100,google_fleurs_ru_v1:prompt:1704,be0e0561fb68365479490bbf5fc0bcaecc0e6ac47b0a57710c8e8290cfd5481b,8.50625850340136,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w150:p35:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:80354a715567c0fa,raw/fleurs_ru_v1_espeakng/slices/fleurs-ru-espeakng-v1/espeakng_russian_formant/2343868db4812020.wav,744534f1e02e7f4bbd296e24d0639ee409f12ac56b4370ff5801c09262ee6d4a,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w175:p35:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1883; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w175:p35:a100,google_fleurs_ru_v1:prompt:1883,cf9418338e0e03b6e0b10def5a342054188291fe4dd2cab7596f0cd9f7d74c5e,10.08095238095238,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w175:p35:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:1bcecd129c2c17e9,raw/fleurs_ru_v1_espeakng/slices/fleurs-ru-espeakng-v1/espeakng_russian_formant/d4d1b2f9280530ca.wav,8add90a46e45c8236648792ac4d9b7b65f12fb5b06102b9505552b6638518769,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w175:p50:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1835; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w175:p50:a100,google_fleurs_ru_v1:prompt:1835,1d75f7d63cfcb842ee825b5b5bf2b99fcf74a1fb803958012097ad86613a04fc,8.963764172335601,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w175:p50:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:85467fe2acecd4c9,raw/fleurs_ru_v1_espeakng/slices/fleurs-ru-espeakng-v1/espeakng_russian_formant/e85fb8433c3589c3.wav,8a07c78cedc5a60fee7d7249d33b543bcd8691508d2dd14c2d4719a6f0d2bf57,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w175:p65:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1730; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w175:p65:a100,google_fleurs_ru_v1:prompt:1730,1aa105bc8c96fadf41b96ff494a6f70cdec163de854f4682faa199789cf0ea3a,10.736825396825397,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w175:p65:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:52b427725a4bc961,raw/fleurs_ru_v1_espeakng/slices/fleurs-ru-espeakng-v1/espeakng_russian_formant/b4d1ecdc142fe576.wav,d3892310752dfc5ff2fdd5f75e3678908aad41e7b73480f64b27657eb99f4c1b,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w200:p35:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1705; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w200:p35:a100,google_fleurs_ru_v1:prompt:1705,fa4ec7c7162902e0f30f0e871dd6fc48aba38cec754a912ecb7bc6ae38ca53f9,7.0600907029478455,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w200:p35:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:2c2cd2591f77cfb4,raw/fleurs_ru_v1_espeakng/slices/fleurs-ru-espeakng-v1/espeakng_russian_formant/03c164c39ee9de1b.wav,ecce4f650e0b6632f010002e8ec4da801334a79c61de2d14bfb3e04a16f07534,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w200:p50:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1723; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w200:p50:a100,google_fleurs_ru_v1:prompt:1723,fb9e82915e545722eb8b6663ede4bd6f48e725d6182d4d644d9179b05bb749a9,8.622721088435375,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w200:p50:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:b6ba0b29d5318136,raw/fleurs_ru_v1_espeakng/slices/fleurs-ru-espeakng-v1/espeakng_russian_formant/90087a1d636e5cf8.wav,142566281f9bc5f2dd3db279dd0abb6dc598d8241de73034212749a642e711d8,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w200:p65:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1805; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w200:p65:a100,google_fleurs_ru_v1:prompt:1805,d7369650071aa382e81ea2aa1187cf7c39b7afbcb835f840ff304090ee085686,5.079501133786848,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w200:p65:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:bbcb008197956d9b,raw/fleurs_ru_v1_espeakng/slices/fleurs-ru-espeakng-v1/espeakng_russian_formant/5ff7e3e998eb1897.wav,52b2318c425c7d50840cb45d7614a3d7422814e14ca3653944ec643c12d73e14,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w225:p35:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1997; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w225:p35:a100,google_fleurs_ru_v1:prompt:1997,4bdc4e8182a91781e1786214bd80992198a665da480dcd17d9e09cbd6891bc21,10.708163265306123,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w225:p35:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:036cb3473185e7e0,raw/fleurs_ru_v1_espeakng/slices/fleurs-ru-espeakng-v1/espeakng_russian_formant/a4a68b94e272dacc.wav,9f8c6f7c4be5d265ea05e8da3724e8d7659ca8312553c8f5f3fde7a2b61259a1,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w225:p50:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1929; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w225:p50:a100,google_fleurs_ru_v1:prompt:1929,0f3fb4eebcdcaf4eaa6435ae0a6775dfdde53c0d7a9d3ae7682da5102b0caae1,5.028299319727891,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w225:p50:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:8c44b03a9e12b80b,raw/fleurs_ru_v1_espeakng/slices/fleurs-ru-espeakng-v1/espeakng_russian_formant/ab34c60c9233b499.wav,0d0017645da6b65a402c3010d3d5e336294dba2aac66059d85be9f8a9b60355d,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w225:p65:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1989; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w225:p65:a100,google_fleurs_ru_v1:prompt:1989,a2ab0fe0890ec1e5c2bb869636c476b49b0da482b0fa52d3b557d4cac037ad74,8.390430839002267,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w225:p65:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:9eab918b11c51b60,raw/fleurs_ru_v1_espeakng/slices/fleurs-ru-espeakng-v1/espeakng_russian_formant/51379322029359f4.wav,5e5f79bc07f93ddff327085150220b98fa91cc16d17ad25de6fea10c28d35d68,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w150:p35:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1852; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w150:p35:a100,google_fleurs_ru_v1:prompt:1852,beeb5a443be3bc7747124dab56d42c6e0d3d010232ab5021665db9d5e3ffcbe7,16.746666666666666,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w150:p35:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:883f2eb3d2107efb,raw/fleurs_ru_v1_espeakng/slices/fleurs-ru-espeakng-v1/espeakng_russian_formant/f58f1f85dc3b56a9.wav,3881560f4844ff8306b795c320b25165bc20f19abab317501ae0c00222e2cb05,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w150:p50:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1885; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w150:p50:a100,google_fleurs_ru_v1:prompt:1885,1904a39fff9ce9ce1e94ab9f8ea2b6accaf8ba39f4b3f179f4bb778c57288b1e,6.387573696145124,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w150:p50:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:d132310262c08e0b,raw/fleurs_ru_v1_espeakng/slices/fleurs-ru-espeakng-v1/espeakng_russian_formant/e73ed1d50caadf04.wav,47a195455276f073306f991c7adc3b920fb6d3f529f56115ab93fdf7251c15b8,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w150:p65:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:2007; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w150:p65:a100,google_fleurs_ru_v1:prompt:2007,2c34aa5241b9a04a399e0797323b5258d1da9b1446f0f96a92eff3accabab4a0,6.864671201814059,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w150:p65:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:92b3287fd20fcc50,raw/fleurs_ru_v1_espeakng/slices/fleurs-ru-espeakng-v1/espeakng_russian_formant/3479d9e73d5259bf.wav,93778965111f738a79eef1cb401ac79690c76e269342bef37e162857a441bdeb,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w175:p35:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1811; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w175:p35:a100,google_fleurs_ru_v1:prompt:1811,0bd3dd4f17c09f1cf6b576e5b6a2d8153831692a73cb7aef3e0950b36702a758,6.773469387755102,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w175:p35:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:180a269e700441bc,raw/fleurs_ru_v1_espeakng/slices/fleurs-ru-espeakng-v1/espeakng_russian_formant/4a0f8006e32dda43.wav,2cc8d0ffd54ecefab4674f46236aa56910f0c09c5a31127f31e780106a107d3e,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w175:p50:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1832; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w175:p50:a100,google_fleurs_ru_v1:prompt:1832,157c3ab94eaadafd9b5cc3dce2e05a37cd8ccc04d6e6a5274108d2b2af32e7bd,7.817732426303855,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w175:p50:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:d88557bade1d5da5,raw/fleurs_ru_v1_espeakng/slices/fleurs-ru-espeakng-v1/espeakng_russian_formant/6dcff5818b3b9764.wav,842446c112640881f3b51818598aa4a4b258ed86d3d2d5075fa638b16730c775,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w175:p65:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1877; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w175:p65:a100,google_fleurs_ru_v1:prompt:1877,a5efe0b2f6c775629b7345f5e2925206fe8812d4032ff35cf8ab8a432fcc17a3,11.411791383219954,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w175:p65:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:bc774a9d35b8863c,raw/fleurs_ru_v1_espeakng/slices/fleurs-ru-espeakng-v1/espeakng_russian_formant/6ef767459c30fd9c.wav,e617bcb79eb34bd3ce5478de61a826dfa2f97c17b34f1270b73a6882880ccfc1,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w200:p35:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1736; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w200:p35:a100,google_fleurs_ru_v1:prompt:1736,6280cc9c6fdf5338aa66e8cf2100b3eebdff7025b743e47ccc23bdc6f5a0465b,3.561269841269841,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w200:p35:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:6912cb72b9869e14,raw/fleurs_ru_v1_espeakng/slices/fleurs-ru-espeakng-v1/espeakng_russian_formant/5e90a9ffce387d0b.wav,eededf1d5029c56b184c1a449558aa2ad86d7385dae3d0b94abc586cdcc7944b,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w200:p50:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1960; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w200:p50:a100,google_fleurs_ru_v1:prompt:1960,462499714564deeb120fcc216dd71bfc47e349708f05742cb548112b89837e5a,9.541632653061225,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w200:p50:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:24206f641f062625,raw/fleurs_ru_v1_espeakng/slices/fleurs-ru-espeakng-v1/espeakng_russian_formant/72950a03b7cfff34.wav,62b85edb83485f53385e270accbae362471be931d47d905ad214745b39983834,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w200:p65:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1936; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w200:p65:a100,google_fleurs_ru_v1:prompt:1936,38fab1d27bdd27a5e97b8f08fc349e852f638261f7f749670f1a5552e7b94df1,11.802403628117913,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w200:p65:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:119fd2a2bdefab88,raw/fleurs_ru_v1_espeakng/slices/fleurs-ru-espeakng-v1/espeakng_russian_formant/19a48ad17efabb0c.wav,c4168fc5858dacc7daf198b100195f7625df4601fad84063a085b30444ffcb00,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w225:p35:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1947; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w225:p35:a100,google_fleurs_ru_v1:prompt:1947,61afd12b4f7cbeafb87ce23a7179546d6b04944b5aa635dfabe4d7d372a11283,5.4431746031746036,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w225:p35:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
fleurs_ru_v1_espeakng:ab2c57fecd40a922,raw/fleurs_ru_v1_espeakng/slices/fleurs-ru-espeakng-v1/espeakng_russian_formant/cd46a0d26cb16e6d.wav,8de464811cba11bbfec8041a95ebaf58f7a39ce422df4aab5276a5b8bc8623d8,test,spoof,ru,false,fleurs_ru_v1_espeakng:control:espeakng_russian_formant:ru:w225:p50:a100,fleurs_ru_v1_espeakng,FLEURS CC-BY-4.0; eSpeak NG GPL-3.0-or-later,Offline text-only personal-research derivative from Google FLEURS transcript google_fleurs_ru_v1:prompt:1753; eSpeak NG GPL-3.0-or-later; bundled Ubuntu runtime packages retain their declared package licenses; deterministic formant controls; no reference audio or voice cloning,fleurs_ru_v1_espeakng:synthetic-control:espeakng_russian_formant:ru:w225:p50:a100,google_fleurs_ru_v1:prompt:1753,4b0acb531f7c4a628366792135f6e00737ef52cad9055f430951fb3962a500d2,9.030113378684808,formant_rule_based_tts,eSpeak NG Russian formant synthesizer,eSpeak NG 1.52.0 source-4870adfa25b1a32b4361592f1be8a40337c58d6c; Ubuntu 1.52.0+dfsg-5build1 runtime packages,espeakng_russian_formant:ru:w225:p50:a100,not_applicable:text_only_formant_tts_no_reference_audio,local_cpu_espeakng_formant,offline_text_only_formant_tts,22050,wav,none,,2026-08-11T00:00:00Z
