protocol_id,packet_sha256,sample_id,language,audio_sha256,reviewer_pseudo_id,review_status,speech_intelligible,lexical_content_preserved,language_preserved,severe_artifacts,notes
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:66c9d9d249253bf1d878,ru,b8fe7e2f2535928e6d0cad532150b7ba8ae33bf976a74e8146dff9fb4edb3d07,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:6cd9efb134a3e5bed3d2,ru,fe599e78b1052a2b7b60a816149350f44d82c68fb5cbed13369fdc948db8c682,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:2b8451e8729d85ad376b,ru,506dfcbeadf85d69ea9317e824d13faba19c5af4ebd1decb58a75deafbff687b,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:347148468a74a4a4bcf3,ru,16681359c98dc6cf850d61d68b30caf48bd33d9e1b57cef78f916e71071b629f,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:4d003052980e0e091c84,ru,144a8b25d5b322c4cbb9ad8d677820c461edda66b45eacde8991264ce57a47b5,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:4d9b24f6eb4fbceec86b,ru,5195d597bdefd9418006cbd10daacbb5a5fd83e31cba0ebff44e7ad0cab2db8f,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:1bdcdc759cb22d6d0f13,ru,b3f6e367add91284d1afc7baa61589b1ee0ecf8e72f067505a70d97f0664ac12,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:5e8d2181688498da6022,ru,d9787f9d96428ccdbdc4474535a92d5a6bef16c5cf4b7dfca3a7f6331f9b9ded,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:9aad5dce946f9d64b909,ru,24030b8eb104ad37966ae50abbc90faec635d584060831248c62c322416cbf8e,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:5437689b1feb4ca5be0f,ru,439c47a454d092277cd2dc14048e0621f3264d4760c534ca7a86c8d4a2b40d79,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:cd87556cd39334e35cc4,ru,552e347364517325a8572ebf4237070fd748ea79bf6f8b599c1c581d3e40f915,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:3f3bd0e8ff82b8bbd7ea,ru,41a4bbe480ece3702053cee350b3a8516cd7fd545fe8cd5ab352d1d6a101ba0d,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:03de96e950549333cde7,ru,aeb74ecd1adfd188b473c764ab360b273e9029a6c4ef87ae1d9a1abbb97acff3,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:0606de8145e1f1565abc,ru,b54604abae463309538bb41fb99c71f9ac8b6150c1235823287b9a1702ea7790,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:36209e42c22ea5d25e1c,ru,081eb57a973efdde8cc637a1982e41f18b3dc650e5be2e9c252092d9518b1305,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:9de2bcf6eed0d472d013,ru,fbbc684cb0460677df641105583d0bfcc03f24fa3326d2f8fcd04031532cb6c1,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:d1f753cd95a1ab0d7d34,ru,be47215d0bf47214ef1a8e3cb1454c30ab96093095a63b1f5575ae5a6dfc8a6b,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:b75b235774849a7332df,ru,75fc193ab109f6080c3490c926140ecb428ed850404d300f2d6eeaa297a04142,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:98f38bfeb82f08f32ed8,ru,c0443206ee3b2bba8464342fcdae131f38bfc732b6154a253ec80ae5557ace3a,reviewer_1,pass,yes,yes,yes,no,
fresh-suite-stage-c-kazakhtts-full-acoustic-gate-v1,6b4ada9ffd10b3c1cb1c30f6b1794b483e4ec31017333b7401cff31d414f5d14,fresh_suite_v1_kazakhtts_tacotron2_pwg:a68c30a48f5122f9ddc2,ru,8b4aeeb20b8bda3791e35607bb27334f23052803eff01585d36cfe33c688c498,reviewer_1,pass,yes,yes,yes,no,
