archive_name,expected_size_bytes,sha256,pinned_revision,source_url
"ruasd-000192.tar","1012695040","be090299cf188ef24e2c3ab25db129845abd8861e641495c5cf4bc2e8c7fab8c","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000193.tar","1010073600","8d4feb8055f40c034348a5ea2e605b6a29f60b39e3e8e7a9817b607f6da380ce","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000194.tar","1009971200","dbf0a00dd63d0d3d0efedae7c256ae2726a7e0dbf1dbc6902f5a58add2e06e26","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000195.tar","1012367360","90ee01df7b52d73cb42bf7f435bdb165fcb2428afd7b24dca3da93aaabab7430","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000196.tar","1007974400","ff798e9ab0e3b1023cd77f7a951ffd803db57055be3aab010f37778acfac4b53","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000197.tar","1011179520","ed7f8b99da9f9bb8c8ed703af207e057f39916b0a657b4663bfee62da6aebb7e","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000198.tar","1012060160","10cd018b013dffbfbf13699c3ac45b5bc3f4585c49cd1d4a760ae5872a651cbf","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000199.tar","1008209920","eb8ab138256586398f49d04f03d1835fa127d74e9141eb1b7d048146063dca14","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000200.tar","1012602880","fcea1c5789fb32fb1d40f4ff56eb9035c261a4b6503297fd2830784d4e892600","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000201.tar","1010216960","a98bd840e6d31df7c85f5a2d2370988073c38626a4157738affdddc5f4385cf2","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000202.tar","1009203200","b2eb8bd7f0803f530a8b7ad8ee5023bfd196678974cc07f5f8ebd2078e7bf430","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000203.tar","1012428800","5bf816553939db6f13036601b6f17ebe6e971468fd1c5fe2dc21d54d9cecad1e","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000204.tar","1007697920","c2bc8435ce45425083e56344c8685c094ad6a979faa407cb676c720028a3079d","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000205.tar","1011732480","ef311611db5cdb76a3e655a44b5e52cab38084afb3a1eb2a806850d92ebefa79","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000206.tar","1011834880","1e9e0eeaf66a22b23ba3afbabf7ba0f40cc02b71350aa5d3682e1031a51e5565","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000207.tar","1007247360","150c31f83afb68f51e4d45c61f1d2e43c79dcf0e48d271d8e6e21a742836272f","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000208.tar","1012203520","391e3299313845f084e28c41966046413673ff51d0b7036aec1d8551f1d9282a","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000209.tar","1009510400","67e0b1b86e01f5453f784fec637061e386a3ff5fea20b928eb694735d474a23c","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000210.tar","1009664000","759391baa3fe18571c2d21ff6e0a9e6913755df515d9c68354dd635651cc3afe","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000211.tar","1012203520","9d04cd1b9227f8e8e055c998095cffc4927a8968ce718b5ef261c4bfec434581","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000212.tar","1007360000","2b8c824a349036f19968a7355bff76a19cd16140d9801ae4340e56c7d4586980","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000213.tar","1011947520","c304395eaaff1f05c59c5245068668291bc04b8db1f68c33e81ad847b76bfc19","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000214.tar","1011271680","db96750cfcd8c9885b0897a25895f05db8f426b45b14b01d646eabaa9d5293af","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000215.tar","1007585280","86d3c4720030cedcf66edd236ec63017ca7b90d94cdac319258e197050148077","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000216.tar","1012275200","31f2deb0337f75a8271481f2a50503102dc6f37a52231d5664aa8b6f59933028","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000217.tar","1008865280","7680426903be29eab8ad1c2134352c4e86b732c1ca5e80db017abca8ac7fe18a","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000218.tar","1010206720","c7fceedc9422a0452d1eaef114c1a7d556616df440d15c37b763ef52f61348e5","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000219.tar","1012633600","f3c4d9b0a787e98f57e60d4c189a798ba404bad77dff29317414f60599af82c1","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000220.tar","1006684160","1fa41acfdf85dec078658c16835171969db89f280473840e6269dbceab7f72b6","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000221.tar","1012183040","06a3526d02521006f4e89c5d1258e436f33fea1c008d539aa5d117b5a0bf5d3d","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000222.tar","1010728960","fe5bfa58b7a57b443748cb9ca71a1fe330941ef00f60a78cb764aa0eaff1e7ba","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000223.tar","1008465920","4951f4e8ee7141950a29beafbc6d5b1170f8091e30dce532c62dca950eb03117","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000224.tar","1012224000","bf6a6842384816723a44916198a69f39e6e9af5ab89578365540b843b658989e","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000225.tar","1008742400","11adaf8d24c2107598b8fe3f59868193a4f7818151ab6d453e05e189b3e8bb4b","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000226.tar","1010626560","dbd3b9cacf97da724fa5955f6506be243c2b13297d2e1446f37ef54845ae6edd","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000227.tar","1012336640","c1f166ed82633844ee35c355b601345ca7ab54922805351a3b53f8d74e3c45f2","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000228.tar","1006735360","e668c8f7ba5d6c0aaa5b33ebdcde0c3c6ef0ef7956107d8aac932096afeafee5","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000229.tar","1012183040","bc02d7782352ab48fd1f10569266c00093924ad7db77b4b7152e01bfe75ded68","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000230.tar","1010493440","309e79ecb10cc2137b36fd12b21b58facbefce8bd84d680010a14208f697faa9","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000231.tar","1009049600","1219344187c2bd81185e4d5bf9d86dee071a67c44d053bd41336be16d46d22d1","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000232.tar","1012203520","0ba879f17fae7cab1547ce5f1e4f4d04aa1fc021a11a7a2311d86aa335f098cd","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000233.tar","1007431680","e3904e065a900415a8976230e5020481c1aa5349dcb992c39bc790c15fdbc3b3","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000234.tar","1010954240","03ebc29b33f90ee24a8704b7dd6f7bfc3905dd13ae44caf390bb796eb7ff7707","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000235.tar","1010749440","70cc2068acb231fda94b47ffc6a75bb00c866b5ed6787636d9f1489066425a68","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000236.tar","1007493120","204484f6a58362135e33fef8bb1fdb9ba5bc397368af184dc3a9596724c1dabd","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000237.tar","1011988480","c380ae076dfacc1a989d3bb8c1d759927f9539a74446c64377c17363c0c73df5","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000238.tar","1008588800","4585d7131e8c435e5099cfddb76972a49f58604d42dc8ebe18489035b043effd","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000239.tar","1009858560","aac9efd1774c5b169808662d269bb79be399f040c2df709002ec088a0bbbdf25","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000240.tar","1011589120","0b820f86445db5f68d89016b5717b6e4555dade73b4e631a7d2cd34f2e78d2f2","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000241.tar","1006479360","1bf2558b3545c670e66367845b7f2337bcf8e2935500faf88123fd5a3416ffee","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000242.tar","1012039680","7b7ce468a3d345f718b95c8431cd3e0ee6f47734976239aab8bf653f7d38cc0c","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000243.tar","1009356800","ce4213a9408c562ff09d889a0e29d2f2f2d746b4b59f1798ade551aa8687d964","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000244.tar","1009756160","5ef11ad2f6b87b30c391d18e73dbac9041c3a01019f3dd25fb1631f04d7c03c0","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000245.tar","1011947520","15791eef1f8de49b278b25c897fdd00c425d5ff7b8591e914408d1cdc8537087","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000246.tar","1007472640","72020dce57f29f7820e8a370497ee6b3907824d2273c1333e280630d5e61662c","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000247.tar","1012060160","f4b14c341207e13847fb74c9fbb91f2e60000188559f2c429107639d6b805a8f","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000248.tar","1011322880","2c4f582ab2224fd5ae16dc549d9ed5689ecf9bf0fa166aa4460b5f2a487f9be3","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
"ruasd-000249.tar","137461760","c571d377a6c007842299af52de09453158cfedaa0a270933d22aff5220cea8b9","fcbc87c57b54ef4f58e1135e2813f6f000c2b739","https://huggingface.co/datasets/lab260/RuASD/tree/fcbc87c57b54ef4f58e1135e2813f6f000c2b739"
