sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_32_567,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/76/76d1ba226c0a8361554954a197330a91406bd79f71d54d74906ab88ed5678180.wav,e52e1f547a3fa1e801cf4beb0844ba72c7bd21e00c220970ac366c5dbf304003,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:M1:angry,xlsr-sls-model-v4:text:76d1ba226c0a8361554954a197330a91406bd79f71d54d74906ab88ed5678180,76d1ba226c0a8361554954a197330a91406bd79f71d54d74906ab88ed5678180,4.144761904761904,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,M1:angry,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,811424873,2026-08-14T19:02:25Z
xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f834dde355c3,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/62/6236998350dbf626a98a303f6a870c18eae9e090a79e925295cef7cc779fe6d3.wav,239260aeed10a899d4d21cb823a1e6843911a85dd70ea150d29930ea04f735c4,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:M2:happy,xlsr-sls-model-v4:text:6236998350dbf626a98a303f6a870c18eae9e090a79e925295cef7cc779fe6d3,6236998350dbf626a98a303f6a870c18eae9e090a79e925295cef7cc779fe6d3,3.111473922902494,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,M2:happy,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,348896045,2026-08-14T19:07:34Z
xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_15_036,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/2d/2d2384056d9a8d83b05ab0487f9e953520521e49761078374f7c09ee7b690209.wav,b9e67a9f7417f66de9c20b56472a1b35e952322bf31d5f3b4b0ef9b0bc638a4c,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:M2:neutral,xlsr-sls-model-v4:text:2d2384056d9a8d83b05ab0487f9e953520521e49761078374f7c09ee7b690209,2d2384056d9a8d83b05ab0487f9e953520521e49761078374f7c09ee7b690209,4.08671201814059,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,M2:neutral,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,1316156785,2026-08-14T19:07:34Z
xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_10_244,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/70/7091b1b7811b6b452d57ade0fcb44fae7328fe4efb7c1037a9390edaab4bedd8.wav,daae710cc170a793d70052d31fd488a57d4db6fa643989e1c87facd920ca4489,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:M2:sad,xlsr-sls-model-v4:text:7091b1b7811b6b452d57ade0fcb44fae7328fe4efb7c1037a9390edaab4bedd8,7091b1b7811b6b452d57ade0fcb44fae7328fe4efb7c1037a9390edaab4bedd8,4.31891156462585,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,M2:sad,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,1237197441,2026-08-14T19:07:35Z
xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_44_273,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/f6/f67b218c7eba8fc7ea33df047cefaf5e47cfce6f8d4b0c03a5f881bd2e1b351c.wav,e9f392633636721cbe5c7822e884cb813424bc99398f5757fa190ce0dcb742b3,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:M1:angry,xlsr-sls-model-v4:text:f67b218c7eba8fc7ea33df047cefaf5e47cfce6f8d4b0c03a5f881bd2e1b351c,f67b218c7eba8fc7ea33df047cefaf5e47cfce6f8d4b0c03a5f881bd2e1b351c,4.144761904761904,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,M1:angry,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,1517772914,2026-08-14T19:07:35Z
xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_75_118,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/90/90c1ffa2daa8b1787398861f991f519061732745e92c1906775ee04deabcbece.wav,1c478adead444afba656477b7c3c1628ce1571efd10fa6da219cbae6d92fe8cb,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:M1:surprise,xlsr-sls-model-v4:text:90c1ffa2daa8b1787398861f991f519061732745e92c1906775ee04deabcbece,90c1ffa2daa8b1787398861f991f519061732745e92c1906775ee04deabcbece,5.9675283446712015,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,M1:surprise,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,1271229815,2026-08-14T19:07:35Z
xlsr_sls_model_v4_kk_spoof:Train/radio/01_66_128,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/af/af0eaf70c9b1b7337419515cb2a16a300037b547a0a8cf06db55823b57a61800.wav,cd5885357e4f794d590f422e752583e0ff926db887b679017100c38b991290df,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:M1:fear,xlsr-sls-model-v4:text:af0eaf70c9b1b7337419515cb2a16a300037b547a0a8cf06db55823b57a61800,af0eaf70c9b1b7337419515cb2a16a300037b547a0a8cf06db55823b57a61800,1.3699773242630386,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,M1:fear,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,1123946283,2026-08-14T19:07:35Z
xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_20_274,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/23/23f4a433fddd08672ca4f15078cab43d86ca0b105921fa6ab11eb6837c80a8a3.wav,6227a28ea649e201720aea0110ab9e41a82d669984fabc19cb91750c4168461b,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:M1:happy,xlsr-sls-model-v4:text:23f4a433fddd08672ca4f15078cab43d86ca0b105921fa6ab11eb6837c80a8a3,23f4a433fddd08672ca4f15078cab43d86ca0b105921fa6ab11eb6837c80a8a3,11.261678004535147,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,M1:happy,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,118370479,2026-08-14T19:07:35Z
xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_11_039,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/9b/9bd3ead14b3a34f5bb9355414dd4398a1db1b4378b721382ad0ee998d0276c4a.wav,c423a656b49b2e7352172089dc52ac0e93bc165c60e572829013b40696436240,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:M1:neutral,xlsr-sls-model-v4:text:9bd3ead14b3a34f5bb9355414dd4398a1db1b4378b721382ad0ee998d0276c4a,9bd3ead14b3a34f5bb9355414dd4398a1db1b4378b721382ad0ee998d0276c4a,3.2624036281179136,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,M1:neutral,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,1867143955,2026-08-14T19:07:36Z
xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_34_123,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/4f/4f19f4640cc2dd038672925db7bccd7f906a930f7ac9845918df3dfb9f593373.wav,3bcf0d16a772d9b4e943c88b09a0e44a9623e95be55102f171de37e6c729fc0a,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:M1:sad,xlsr-sls-model-v4:text:4f19f4640cc2dd038672925db7bccd7f906a930f7ac9845918df3dfb9f593373,4f19f4640cc2dd038672925db7bccd7f906a930f7ac9845918df3dfb9f593373,5.688888888888889,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,M1:sad,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,1073274869,2026-08-14T19:07:36Z
xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_71_494,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/a4/a4817088ef3d45c5b58a0d306be5bd1e3ae18bf51f9b95ecaf60d14726850e9c.wav,8d9e6e69d4105f3d18de216113342ab836ad40ee6af85468ada480cf7f046717,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:F1:angry,xlsr-sls-model-v4:text:a4817088ef3d45c5b58a0d306be5bd1e3ae18bf51f9b95ecaf60d14726850e9c,a4817088ef3d45c5b58a0d306be5bd1e3ae18bf51f9b95ecaf60d14726850e9c,2.391655328798186,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,F1:angry,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,1868216420,2026-08-14T19:07:36Z
xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_29_182,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/8e/8ed337fea41a31bbe28ae399c2786c3085757145f73429b21d0b7733752dd920.wav,141f848be26b3c6aa16bce016d009cdd4fcebdbf49c1708c4804296a76f417ef,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:F1:surprise,xlsr-sls-model-v4:text:8ed337fea41a31bbe28ae399c2786c3085757145f73429b21d0b7733752dd920,8ed337fea41a31bbe28ae399c2786c3085757145f73429b21d0b7733752dd920,1.4048072562358276,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,F1:surprise,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,1348104786,2026-08-14T19:07:36Z
xlsr_sls_model_v4_kk_spoof:Train/podcasts/04_07_510,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/51/510e324ab042a6ede94838e60ea1325670979df1bfdf42a3957fd63c02b081cf.wav,f53200b587e437abdb3c86a6cb305e0a4906ceb42761b87da16c8b1068101697,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:F1:fear,xlsr-sls-model-v4:text:510e324ab042a6ede94838e60ea1325670979df1bfdf42a3957fd63c02b081cf,510e324ab042a6ede94838e60ea1325670979df1bfdf42a3957fd63c02b081cf,10.7740589569161,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,F1:fear,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,120625437,2026-08-14T19:07:36Z
xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_05_397,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/74/74ad3c07d8f23ca0cb9027a74ce37b5bbe4565f592f4f9270cd942ec8eb8576c.wav,79b84e4446ad2040d2bb50a33e989eedcca31fbe5ebd0f8c4ede5de875afa4e5,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:F1:happy,xlsr-sls-model-v4:text:74ad3c07d8f23ca0cb9027a74ce37b5bbe4565f592f4f9270cd942ec8eb8576c,74ad3c07d8f23ca0cb9027a74ce37b5bbe4565f592f4f9270cd942ec8eb8576c,10.077460317460318,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,F1:happy,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,898948006,2026-08-14T19:07:37Z
xlsr_sls_model_v4_kk_spoof:Train/podcasts/03_68_087,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/f4/f4ac06076ab5e333eac97b13a4a72f5c4693f0a3e3449ea34ea2fc7765dcfdfc.wav,ae54e2fc2525207282db9232f39746f7c2b8c4e165c02cf460504baae4fee722,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:F1:neutral,xlsr-sls-model-v4:text:f4ac06076ab5e333eac97b13a4a72f5c4693f0a3e3449ea34ea2fc7765dcfdfc,f4ac06076ab5e333eac97b13a4a72f5c4693f0a3e3449ea34ea2fc7765dcfdfc,8.533333333333333,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,F1:neutral,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,1361690467,2026-08-14T19:07:37Z
xlsr_sls_model_v4_kk_spoof:Train/radio/01_56_132,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/98/986071ab944d2f40376231fa4f2e1ce28c99bca4193958292e26fec2663b32b7.wav,0b3bfabd401bcc201da7cd4448aedbd99773e83126d3dbfbb72225376fe8eca7,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:F1:sad,xlsr-sls-model-v4:text:986071ab944d2f40376231fa4f2e1ce28c99bca4193958292e26fec2663b32b7,986071ab944d2f40376231fa4f2e1ce28c99bca4193958292e26fec2663b32b7,2.647074829931973,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,F1:sad,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,1867556929,2026-08-14T19:07:37Z
xlsr_sls_model_v4_kk_spoof:Train/podcasts/01_01_481,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/58/58c5924d8b23c5fee002df385d06cb8740379a613abbda84daf7fbb2feed5a3f.wav,f5938ad31ee6e9e2f4df7387128ea161098f79af6945f4ba183e59bedf46f46e,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:M2:angry,xlsr-sls-model-v4:text:58c5924d8b23c5fee002df385d06cb8740379a613abbda84daf7fbb2feed5a3f,58c5924d8b23c5fee002df385d06cb8740379a613abbda84daf7fbb2feed5a3f,8.568163265306122,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,M2:angry,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,707531218,2026-08-14T19:07:37Z
xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_50_242,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/20/20d86524d0dc8f9ddbf89334683f3785c18cd4527d7d045dfcb77946e6b51abe.wav,5f2271d9bba6f6e2b4a8f68fd3bab18bd08fd756e53215986d881ab4938b45e7,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:M2:surprise,xlsr-sls-model-v4:text:20d86524d0dc8f9ddbf89334683f3785c18cd4527d7d045dfcb77946e6b51abe,20d86524d0dc8f9ddbf89334683f3785c18cd4527d7d045dfcb77946e6b51abe,2.078185941043084,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,M2:surprise,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,1672244642,2026-08-14T19:07:37Z
xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_65_256,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/f6/f6dc3b0a086e96e85af8fefbc6e51dc25445b3e7bf0136a273ad841828dd4a61.wav,1fe7ad2fb6ee8d1d4e81426029ec7ac7923336247605a9484cdea356bdd308b4,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:M2:fear,xlsr-sls-model-v4:text:f6dc3b0a086e96e85af8fefbc6e51dc25445b3e7bf0136a273ad841828dd4a61,f6dc3b0a086e96e85af8fefbc6e51dc25445b3e7bf0136a273ad841828dd4a61,6.919546485260771,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,M2:fear,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,858122908,2026-08-14T19:07:38Z
xlsr_sls_model_v4_kk_spoof:Train/radio/01_87_329,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/36/367330cea3a646e38bd01b59321f5e2dab40878f2420c6132cceb695f91597a7.wav,37a04fd1dd34ebfe9a1a1d35d7072c5bed494196d3e83905758b6711f308d292,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:M2:happy,xlsr-sls-model-v4:text:367330cea3a646e38bd01b59321f5e2dab40878f2420c6132cceb695f91597a7,367330cea3a646e38bd01b59321f5e2dab40878f2420c6132cceb695f91597a7,3.5062131519274375,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,M2:happy,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,1145825588,2026-08-14T19:07:38Z
xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f71d08d0a1d2,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-kazemotts-v1/e8/e8fec2f2209a165afb1339d574595c5a63cbbb2181d64b7baa27840762287dc9.wav,1cfe1ab8c27851fb97dd75697a39d4efd16eeb0330b72d26c5cea6171162e55d,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-kazemotts-v1,ksc_derived_kk_v2_kazemotts,KSC text CC-BY-4.0; KazEmoTTS model CC-BY-4.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-kazemotts-v1:voice:M2:neutral,xlsr-sls-model-v4:text:e8fec2f2209a165afb1339d574595c5a63cbbb2181d64b7baa27840762287dc9,e8fec2f2209a165afb1339d574595c5a63cbbb2181d64b7baa27840762287dc9,2.7980045351473923,gradtts_hifigan_emotional_tts,ISSAI KazEmoTTS Grad-TTS + HiFi-GAN,KazEmoTTS source-revision-0db250b2ebd95c0de7f8fb7ccba9fd65d4815115; checkpoints-2024-03-11,M2:neutral,,local_cuda_kazemotts_gradtts_hifigan,v4_offline_text_only_tts:kk-kazemotts-v1,22050,wav,,631927195,2026-08-14T19:07:38Z
