language,selection_rank,sample_id,source_member,source_split,parent_group_id,speaker_pseudo_id,text_id,text_hash,synthesis_text_sha256,synthesis_seed,normalization_operations
ru,452,common_voice_ru_v24:common_voice_ru_22796983,common_voice_ru_22796983.mp3,test,common_voice_ru_v24:client:aacffd9f10a643b53d62719b3722b4b01ddc61f02af9efcc420473f4fc2a42aa899203e162d77817f9637cf613f4999d0d2c56ec22da229a461b267dde428933,common_voice_ru_v24:client:aacffd9f10a643b53d62719b3722b4b01ddc61f02af9efcc420473f4fc2a42aa899203e162d77817f9637cf613f4999d0d2c56ec22da229a461b267dde428933,032575ff6d8a05ac55b09e660dc854edc0904a419c5f78e4f99fa8670a02e361,267d065fee214393ab7f1d763320f82347f5c0ed81fdddf850e396927d282e2a,267d065fee214393ab7f1d763320f82347f5c0ed81fdddf850e396927d282e2a,645727839,literal_utf8_source_text
ru,453,common_voice_ru_v24:common_voice_ru_38246528,common_voice_ru_38246528.mp3,test,common_voice_ru_v24:client:3b12168cca2df4bd3aa7623ae9d62097a572a901d1d0f056bf62d79ce8aa9750df9d134fd9cd3a445ca9985a27bf5bd3eb935092f9eacedfa816860fecaf3e64,common_voice_ru_v24:client:3b12168cca2df4bd3aa7623ae9d62097a572a901d1d0f056bf62d79ce8aa9750df9d134fd9cd3a445ca9985a27bf5bd3eb935092f9eacedfa816860fecaf3e64,7965ca647c101e22fc494612d371822684df93f6a8721eed3b4e14f9391eeae7,61b72daa23d79e32a93f434c939e47b2c5d843d0d71d4043ea2cb914ad2b9887,61b72daa23d79e32a93f434c939e47b2c5d843d0d71d4043ea2cb914ad2b9887,1639394730,literal_utf8_source_text
ru,454,common_voice_ru_v24:common_voice_ru_41887617,common_voice_ru_41887617.mp3,test,common_voice_ru_v24:client:5a5bccd10100982e85acab8490606bd7a4dab2a40068586a3aedac3f51adc2931e56a04237e20c0b2e42dc83450b1aa752aab2f33b279ceb887f884b49ad4555,common_voice_ru_v24:client:5a5bccd10100982e85acab8490606bd7a4dab2a40068586a3aedac3f51adc2931e56a04237e20c0b2e42dc83450b1aa752aab2f33b279ceb887f884b49ad4555,63b319e4097cc42e0883ed3862e219c0f4b13beb675f2e21f09584945cf36cf9,0d7f6e0660655fade47eb3c69e007d4c19640f4fdc66fe0b019d90b836c0ea4d,0d7f6e0660655fade47eb3c69e007d4c19640f4fdc66fe0b019d90b836c0ea4d,226455046,literal_utf8_source_text
ru,455,common_voice_ru_v24:common_voice_ru_24546533,common_voice_ru_24546533.mp3,test,common_voice_ru_v24:client:01b6db2d09bfe3cd7a23c4350865c9b848bd24d9ddbe9d0352c08f995b1d48dbcdaab6c628b9fe6ff4ba22504519063d3940daeb1cd8d0e707fe03cb57f59e9d,common_voice_ru_v24:client:01b6db2d09bfe3cd7a23c4350865c9b848bd24d9ddbe9d0352c08f995b1d48dbcdaab6c628b9fe6ff4ba22504519063d3940daeb1cd8d0e707fe03cb57f59e9d,412196cff58c5d98686837b7cbec42ddb1734c5825612d4c9f356ecba926169a,95a07ce06a36f819c0ea64aed4072813eb18a819824165a7245f314f3e0f1891,95a07ce06a36f819c0ea64aed4072813eb18a819824165a7245f314f3e0f1891,2510322912,literal_utf8_source_text
ru,456,common_voice_ru_v24:common_voice_ru_29533780,common_voice_ru_29533780.mp3,test,common_voice_ru_v24:client:6ab1a78f090ab6fb727f9fa006681dcc498b1dd17ba1370cad0ded68f005c37ba6f45ff4c042e6f74f2c7305bd2961f9707795a281c9debab480004cc300caad,common_voice_ru_v24:client:6ab1a78f090ab6fb727f9fa006681dcc498b1dd17ba1370cad0ded68f005c37ba6f45ff4c042e6f74f2c7305bd2961f9707795a281c9debab480004cc300caad,e29ead8b09f94b3c7daa384010c32fb6d9a16403949ae7a4b0681d34f1c039e4,6cdcfaaa7d69aec9837c1f21137bdf3e84e893c6a200061654b772fbe48edcf9,6cdcfaaa7d69aec9837c1f21137bdf3e84e893c6a200061654b772fbe48edcf9,1826421418,literal_utf8_source_text
ru,457,common_voice_ru_v24:common_voice_ru_37323815,common_voice_ru_37323815.mp3,test,common_voice_ru_v24:client:b7bd5049eeb60908c20887a68438bccccf54af4d20204a69075cd295c4f14fdf6ff9727b209a9c6d142e3b232e146fe931cd868236559525d3dd4f5c1fd1cbee,common_voice_ru_v24:client:b7bd5049eeb60908c20887a68438bccccf54af4d20204a69075cd295c4f14fdf6ff9727b209a9c6d142e3b232e146fe931cd868236559525d3dd4f5c1fd1cbee,464f153729a9947283f0e5dfeb84d87c5b84958b16780c0aaaeb0dc25581d9f1,449e95a00870056c0deef72388b945480847bdaa614a64dc18cb4b2dd28c804b,449e95a00870056c0deef72388b945480847bdaa614a64dc18cb4b2dd28c804b,1151243680,literal_utf8_source_text
ru,458,common_voice_ru_v24:common_voice_ru_28542759,common_voice_ru_28542759.mp3,test,common_voice_ru_v24:client:5e757d1196464615ae57f1631c2b60014b631f41e7caaa531ca603e70b4485788d910428cadf69de68f7c7c369378f38996e6d22b3c624273cef6ed1ccb0b95b,common_voice_ru_v24:client:5e757d1196464615ae57f1631c2b60014b631f41e7caaa531ca603e70b4485788d910428cadf69de68f7c7c369378f38996e6d22b3c624273cef6ed1ccb0b95b,f6c07464caf27894dab3c9231f3d1f886089e5e47eef688170afd6afb7ccdf6f,818f932e54b58ed7d984d1aafceeb67e67d0ebd475f5b1c5db84d2330c8db245,818f932e54b58ed7d984d1aafceeb67e67d0ebd475f5b1c5db84d2330c8db245,2173670190,literal_utf8_source_text
ru,459,common_voice_ru_v24:common_voice_ru_41648978,common_voice_ru_41648978.mp3,test,common_voice_ru_v24:client:0dd40fa768aa9ac0bdd011bbe9a82402930f903563deb6c775c2faaf7a21e50fb1f3df5cc1fe79165d640484ad4852ab82d133e513cffdb945589a1db7cd80d6,common_voice_ru_v24:client:0dd40fa768aa9ac0bdd011bbe9a82402930f903563deb6c775c2faaf7a21e50fb1f3df5cc1fe79165d640484ad4852ab82d133e513cffdb945589a1db7cd80d6,44fe0e3037e761634b4870e64b22aafc2a194d5817091c6b6560f2ba01083f4f,354fdda3c884334cf9011143acb364002f4f2ae7d07ed6a4886a97ef99c95593,354fdda3c884334cf9011143acb364002f4f2ae7d07ed6a4886a97ef99c95593,894426531,literal_utf8_source_text
ru,460,common_voice_ru_v24:common_voice_ru_20055973,common_voice_ru_20055973.mp3,test,common_voice_ru_v24:client:9d4775564dc098b683c84d028caf4d294b6a6a8f936a4724bf513789375c16bc25400c35a8f676456eb1b1d125245c72011cf6d3faa8d36bff2bfe0639d960b9,common_voice_ru_v24:client:9d4775564dc098b683c84d028caf4d294b6a6a8f936a4724bf513789375c16bc25400c35a8f676456eb1b1d125245c72011cf6d3faa8d36bff2bfe0639d960b9,e2f564e53eac6e01de3d138b5e6cd2f0fb5a0416915f68afa9ee1a635894fc6a,f30978e6c1f5ae26904647626329303b77504e232f5b9ed741cd50bbca2c3d0a,f30978e6c1f5ae26904647626329303b77504e232f5b9ed741cd50bbca2c3d0a,4077484262,literal_utf8_source_text
ru,461,common_voice_ru_v24:common_voice_ru_28521601,common_voice_ru_28521601.mp3,test,common_voice_ru_v24:client:6d3d4cec977eeff743b770f06de0171d645b14028c4f48546b13f4d9e945ac85aa17174fbc294017f0f624549f78056a129f56516fe63baaee6628b404193633,common_voice_ru_v24:client:6d3d4cec977eeff743b770f06de0171d645b14028c4f48546b13f4d9e945ac85aa17174fbc294017f0f624549f78056a129f56516fe63baaee6628b404193633,f4659edd9ce2f055e5c5aa5d4ae84330876e85c27a9ffa5f9fa10d1936a31d15,a7ead31292d63c7618ea3cb039b1635cca68b777a051a4536af33cf5834a2d49,a7ead31292d63c7618ea3cb039b1635cca68b777a051a4536af33cf5834a2d49,2817184530,literal_utf8_source_text
ru,462,common_voice_ru_v24:common_voice_ru_23672910,common_voice_ru_23672910.mp3,test,common_voice_ru_v24:client:6b0eefc5448971e7ac6ad07a32c25eb5b0c08d231010d5728f3c940370e8adab17cc1a4b5b2463eace19597718a76f1cad20fee95b1eb16ae4de7ee4ab9db1e3,common_voice_ru_v24:client:6b0eefc5448971e7ac6ad07a32c25eb5b0c08d231010d5728f3c940370e8adab17cc1a4b5b2463eace19597718a76f1cad20fee95b1eb16ae4de7ee4ab9db1e3,b524f24702a0b72315a2f27793e7e9cd69d89346be97ee3395f3efb15f0d796c,8623cebfbe23d0504068f2802665940d3fc04df6a622bb6b87fefed652364894,8623cebfbe23d0504068f2802665940d3fc04df6a622bb6b87fefed652364894,2250493631,literal_utf8_source_text
ru,463,common_voice_ru_v24:common_voice_ru_26890696,common_voice_ru_26890696.mp3,test,common_voice_ru_v24:client:904301dfd2d1b37c84cc1fc428f49b2046e1ff681c4dbae28101396467e1a766ac2638a2ab8f1542fb71b23c3570b13285b3f48131e20d595bd86ff7f34fcfa5,common_voice_ru_v24:client:904301dfd2d1b37c84cc1fc428f49b2046e1ff681c4dbae28101396467e1a766ac2638a2ab8f1542fb71b23c3570b13285b3f48131e20d595bd86ff7f34fcfa5,8d23724795c7c4d1cad29bed857f0a18662dddf9891d842e9dfc27c729cca743,b894a4a65ba5985b765824b95f39b895a01b8908c7cd664f4974def4a4ca3e0d,b894a4a65ba5985b765824b95f39b895a01b8908c7cd664f4974def4a4ca3e0d,3096749222,literal_utf8_source_text
ru,464,common_voice_ru_v24:common_voice_ru_27581154,common_voice_ru_27581154.mp3,test,common_voice_ru_v24:client:762554235f5ddb9dd645ab5ca8886c047a5d6c63e1c8adc9ba64f99c988584ab6d80522a3859e05a4aec77db8780e8e1be38def4cac93b65933dd1b1ee2f563a,common_voice_ru_v24:client:762554235f5ddb9dd645ab5ca8886c047a5d6c63e1c8adc9ba64f99c988584ab6d80522a3859e05a4aec77db8780e8e1be38def4cac93b65933dd1b1ee2f563a,d3f24a63535a0f3cdbfff17d9e55082f0fb2734db72388a152ab8b8eec282cc1,7108fc9358f4402e4005eb9c57f560115eecb93da33d87a50a9e0ecdd0235175,7108fc9358f4402e4005eb9c57f560115eecb93da33d87a50a9e0ecdd0235175,1896414355,literal_utf8_source_text
ru,465,common_voice_ru_v24:common_voice_ru_23415871,common_voice_ru_23415871.mp3,test,common_voice_ru_v24:client:a7bf6d1b7ee714a7aa2e6b0aa9f6817d759658bea37b139066f2822037944bb300f89ac1ca72d05b09592c40321412e350873efdf73af0b62bf17545672985a8,common_voice_ru_v24:client:a7bf6d1b7ee714a7aa2e6b0aa9f6817d759658bea37b139066f2822037944bb300f89ac1ca72d05b09592c40321412e350873efdf73af0b62bf17545672985a8,6af3781bfcb771c43bf47284622175af4c8ae88bfef4a493749e71dc8525dceb,14a9dfc730d2502d3c94e3fa96cdafad1ed38f9165ccfb7aabc6d9780075d418,14a9dfc730d2502d3c94e3fa96cdafad1ed38f9165ccfb7aabc6d9780075d418,346677191,literal_utf8_source_text
ru,466,common_voice_ru_v24:common_voice_ru_37442410,common_voice_ru_37442410.mp3,test,common_voice_ru_v24:client:2f5ad17528c96dd2d8fbd5b7b0e3e6d80e17a213f7b588dafc10cd781fc281342c03074c5ecffdc086db0af366ad48d51ff80831cba0f99c66e712595d0655dc,common_voice_ru_v24:client:2f5ad17528c96dd2d8fbd5b7b0e3e6d80e17a213f7b588dafc10cd781fc281342c03074c5ecffdc086db0af366ad48d51ff80831cba0f99c66e712595d0655dc,5a3ef43720d6b78c25f1dc14aea29389f75b7384933a88595b8c89d872ac118a,ea6a181be6c7e0c0ec68a8d2368d199c8b9f4d53946443f76e07d724375b99a6,ea6a181be6c7e0c0ec68a8d2368d199c8b9f4d53946443f76e07d724375b99a6,3932821531,literal_utf8_source_text
ru,467,common_voice_ru_v24:common_voice_ru_31935168,common_voice_ru_31935168.mp3,test,common_voice_ru_v24:client:3ca0954541e63115293b31063c79f37ea0505ee42b3be35fefac56741a0a5ce5ed5cb70c1087691bc0b078de3f564af13b00dca75433fac7a68534d8e71f0c52,common_voice_ru_v24:client:3ca0954541e63115293b31063c79f37ea0505ee42b3be35fefac56741a0a5ce5ed5cb70c1087691bc0b078de3f564af13b00dca75433fac7a68534d8e71f0c52,d6c16365d4ce0716f075c409814eb3767355f6d4519bb7001ee901241d61813b,67529c91140ce4860924c9938c70227645933aefc772aa69c2669f3b4836e0a6,67529c91140ce4860924c9938c70227645933aefc772aa69c2669f3b4836e0a6,1733467281,literal_utf8_source_text
ru,468,common_voice_ru_v24:common_voice_ru_28905601,common_voice_ru_28905601.mp3,test,common_voice_ru_v24:client:baa582eb5f7537d0a7cfcb460fed5fecc20070b45b14d7f8cb8f19732df731254cb4a55eb40e6ab97a3ae7c08aa4847e99439cd2a4c7b01bf20e96228828e0f8,common_voice_ru_v24:client:baa582eb5f7537d0a7cfcb460fed5fecc20070b45b14d7f8cb8f19732df731254cb4a55eb40e6ab97a3ae7c08aa4847e99439cd2a4c7b01bf20e96228828e0f8,0a64073316c8cf26cc70256eb578c652d97b4e96d94fee4fbd9683cbf79f8eaf,2727d944103e0126eb39abfd2b8a2ee8a0c74ff5790deac6386c81a8b39bd33f,2727d944103e0126eb39abfd2b8a2ee8a0c74ff5790deac6386c81a8b39bd33f,656922948,literal_utf8_source_text
ru,469,common_voice_ru_v24:common_voice_ru_38333058,common_voice_ru_38333058.mp3,test,common_voice_ru_v24:client:e872c45ba119506981edec7b6fa38c20661b2594c4a50da4e172cb00dc4691e4af2a58d13fdf19d10805b0861362a54737ea56d2576e4e455744635281d62bcc,common_voice_ru_v24:client:e872c45ba119506981edec7b6fa38c20661b2594c4a50da4e172cb00dc4691e4af2a58d13fdf19d10805b0861362a54737ea56d2576e4e455744635281d62bcc,79cb833c4a964bf948beb8793a8971db76b06bd02f0a569ab835589f6acfa00e,c564d3de99ee1db7d48f98c1ccc9880be36a5ed39f315146e1e3f5c5601e6fdc,c564d3de99ee1db7d48f98c1ccc9880be36a5ed39f315146e1e3f5c5601e6fdc,3311719390,literal_utf8_source_text
ru,470,common_voice_ru_v24:common_voice_ru_39963678,common_voice_ru_39963678.mp3,test,common_voice_ru_v24:client:6a2abb2d58c91653c38d676c948d7594cc94cdf5d6e5585590bf1d9b9d4affa8403c190c4ef9feda48edfb9c74249cb83e2289113b78ca5148918ee18c7df667,common_voice_ru_v24:client:6a2abb2d58c91653c38d676c948d7594cc94cdf5d6e5585590bf1d9b9d4affa8403c190c4ef9feda48edfb9c74249cb83e2289113b78ca5148918ee18c7df667,bc2756297ce44fa850489e4ead70135902dd8099e3b759939f7be01baed4626e,f36c6975fe7e87d2f798cc5d28b1567e04d888ec9d997d39bdb87fb0af19bc27,f36c6975fe7e87d2f798cc5d28b1567e04d888ec9d997d39bdb87fb0af19bc27,4083968373,literal_utf8_source_text
ru,471,common_voice_ru_v24:common_voice_ru_30125967,common_voice_ru_30125967.mp3,test,common_voice_ru_v24:client:7574732380d022d91792f92703a14891c8137fed6ba98bd98cd95cdaeda50af75af80421167e1163f3ca99d04b70bce234a2832fa175f8a1b0c65f2fa13ecb4c,common_voice_ru_v24:client:7574732380d022d91792f92703a14891c8137fed6ba98bd98cd95cdaeda50af75af80421167e1163f3ca99d04b70bce234a2832fa175f8a1b0c65f2fa13ecb4c,6432850e02a9b2d9d6bc5c5f65e638fb9d873e2ba2a6b03978daf8775a0ca5aa,72885ba4974381da3f3643ebab22178b1ba934ef7c41971bcd62641115f9b641,72885ba4974381da3f3643ebab22178b1ba934ef7c41971bcd62641115f9b641,1921538980,literal_utf8_source_text
ru,472,common_voice_ru_v24:common_voice_ru_25851452,common_voice_ru_25851452.mp3,test,common_voice_ru_v24:client:4b01002c29bc659ee4301ebd4ab5856ef8647f2a55eed6ff456bb8eae7e713581520c6b4be54ffe6b4c186ff8a236c178e428e06909aa176849e32aeb22a2b12,common_voice_ru_v24:client:4b01002c29bc659ee4301ebd4ab5856ef8647f2a55eed6ff456bb8eae7e713581520c6b4be54ffe6b4c186ff8a236c178e428e06909aa176849e32aeb22a2b12,39a34dacf641a654a2ba527dd3fc5b677177e836937cb2f65fd0928b6376d5c6,986849b846c121d49eb31d0646d24c1eb556fd0ec0ed8e5bc1f5cd1ecc7b2e9e,986849b846c121d49eb31d0646d24c1eb556fd0ec0ed8e5bc1f5cd1ecc7b2e9e,2556971448,literal_utf8_source_text
ru,473,common_voice_ru_v24:common_voice_ru_27401667,common_voice_ru_27401667.mp3,test,common_voice_ru_v24:client:15bcfc292cad34525d29098e6437591365193f8a0fc3cf7e29651cc24dcf3c80c76d73d5bad07c577f4d10f86f30ae895d219e802cdc61d1a7f58c6839e350d9,common_voice_ru_v24:client:15bcfc292cad34525d29098e6437591365193f8a0fc3cf7e29651cc24dcf3c80c76d73d5bad07c577f4d10f86f30ae895d219e802cdc61d1a7f58c6839e350d9,c7644693a4fa63184aab863209c36a0d74e0edd953d7082bf26a562d05d10959,8d066b33fb3d35d423cb723ab5d015be790d27463f662b368f8075188af3997d,8d066b33fb3d35d423cb723ab5d015be790d27463f662b368f8075188af3997d,2366008115,literal_utf8_source_text
ru,474,common_voice_ru_v24:common_voice_ru_26590442,common_voice_ru_26590442.mp3,test,common_voice_ru_v24:client:643b7d50eaed061205e0fae5cf350cf08a2df6acff36604be7d172109acabfc6edc6ad48155106b93938e5f68a7fcb0c8aa450101aeffc7693b9efb8757f13c7,common_voice_ru_v24:client:643b7d50eaed061205e0fae5cf350cf08a2df6acff36604be7d172109acabfc6edc6ad48155106b93938e5f68a7fcb0c8aa450101aeffc7693b9efb8757f13c7,7d012d289120162664ade38bf22caefb97839260b4522cece71e9e23c21f91f6,593dc120c4d5b3ccecd633e1cfb002fb05633eee760ff331ab21028d1655743f,593dc120c4d5b3ccecd633e1cfb002fb05633eee760ff331ab21028d1655743f,1497219360,literal_utf8_source_text
ru,475,common_voice_ru_v24:common_voice_ru_26812200,common_voice_ru_26812200.mp3,test,common_voice_ru_v24:client:e7f6c7ed3f0bf9014ed26bee4dafbc4f5d56f3c5976995670aa45f8467cee2b858af628770e778f5b50fa245175bd9f7758bf104f3c1ef57a9485e431f5a49c4,common_voice_ru_v24:client:e7f6c7ed3f0bf9014ed26bee4dafbc4f5d56f3c5976995670aa45f8467cee2b858af628770e778f5b50fa245175bd9f7758bf104f3c1ef57a9485e431f5a49c4,8b5d940f58e14310dc98ebcd100a848756cbb5f7b67edcf2e8d4f0a2d08e5e9c,5f09551581033d4bc724cd9bd27ebc8b40a21255a304175f55c4040e48a6f62f,5f09551581033d4bc724cd9bd27ebc8b40a21255a304175f55c4040e48a6f62f,1594447125,literal_utf8_source_text
ru,476,common_voice_ru_v24:common_voice_ru_19277324,common_voice_ru_19277324.mp3,test,common_voice_ru_v24:client:128e42787013efea84a884d2e0666c3eaf20aed8994517e997767706b8c888361ee91948306104275a070ca547b56e2db47c15c0c09f15a45c5d38018a0942bb,common_voice_ru_v24:client:128e42787013efea84a884d2e0666c3eaf20aed8994517e997767706b8c888361ee91948306104275a070ca547b56e2db47c15c0c09f15a45c5d38018a0942bb,033509ed1c2c24d58e814981089b299d4de7ece111a0d38c5595f3858ae5b4bf,5e026ec6e958fca388fcf182865665b02e3bc05b00af730c24028aa8ebf31986,5e026ec6e958fca388fcf182865665b02e3bc05b00af730c24028aa8ebf31986,1577217734,literal_utf8_source_text
ru,477,common_voice_ru_v24:common_voice_ru_26841804,common_voice_ru_26841804.mp3,test,common_voice_ru_v24:client:ad03fc5ee4eccd5971c372d4eba8e29546b1082b2bbbdc0ebe35777e36229f5ac21d77ebfa1050a1037693a96f5b51c7b824857cb22e6bc71648598194c29c65,common_voice_ru_v24:client:ad03fc5ee4eccd5971c372d4eba8e29546b1082b2bbbdc0ebe35777e36229f5ac21d77ebfa1050a1037693a96f5b51c7b824857cb22e6bc71648598194c29c65,9a0ea7e6281abedc9d78d28afc869e7aa2efdb78c815312c1e7400916db72d47,a928c229a80666d34548c7e42df2fd976fab5123ac23c203918bdea23271d3c9,a928c229a80666d34548c7e42df2fd976fab5123ac23c203918bdea23271d3c9,2838020649,literal_utf8_source_text
ru,478,common_voice_ru_v24:common_voice_ru_20048603,common_voice_ru_20048603.mp3,test,common_voice_ru_v24:client:6aa3f5a3f657e8bce2cafd51f3c27c9642254f1c027e27e55f65a7321ee164f7df17c9932a6ac92dc5ec3a473e4faec1e421bd2b2f3552f02e86233cfde913f4,common_voice_ru_v24:client:6aa3f5a3f657e8bce2cafd51f3c27c9642254f1c027e27e55f65a7321ee164f7df17c9932a6ac92dc5ec3a473e4faec1e421bd2b2f3552f02e86233cfde913f4,dde1d37c3ff23681b8b0ba21706c9fb9d0a8ab1368c951c170121e1ba7c03235,7e53b176d7a0e2a942e5a6d0299c08e68767edceff9a3fd41ba07deec8f172d1,7e53b176d7a0e2a942e5a6d0299c08e68767edceff9a3fd41ba07deec8f172d1,2119414134,literal_utf8_source_text
ru,479,common_voice_ru_v24:common_voice_ru_29568975,common_voice_ru_29568975.mp3,test,common_voice_ru_v24:client:ebc655331098e43516909a1e48df12a5c1a962a5f2740f576dccad70175c22ba672a66e1aea55376a928ad688b4ac1064ccd8cc74a7963cf229497599ea3346a,common_voice_ru_v24:client:ebc655331098e43516909a1e48df12a5c1a962a5f2740f576dccad70175c22ba672a66e1aea55376a928ad688b4ac1064ccd8cc74a7963cf229497599ea3346a,1403b7aeb742b2c907806ff9596e667219bfb59d63619216a91bd41280643145,2f0d9666198917ff7f52fa7cc6e5a98257cbe50f0e8f91db62e84986ce99cc94,2f0d9666198917ff7f52fa7cc6e5a98257cbe50f0e8f91db62e84986ce99cc94,789419622,literal_utf8_source_text
ru,480,common_voice_ru_v24:common_voice_ru_41973978,common_voice_ru_41973978.mp3,test,common_voice_ru_v24:client:271291691f344af798b9430f8ff8dfbfc28ebc4d97ac472f644ca86d7bf03de86bde3e975be048cb33cf9e8e53f3c45d8c9c247f3883313519085ea43c6b557b,common_voice_ru_v24:client:271291691f344af798b9430f8ff8dfbfc28ebc4d97ac472f644ca86d7bf03de86bde3e975be048cb33cf9e8e53f3c45d8c9c247f3883313519085ea43c6b557b,b1d94cdaa6ca92fb55a3ead44cdd2588577ea32f20e82c506704f9a4a1d7f891,3bbab9a8109748b77a65256f8b54db3e6616d3c1504294e1b097437e364464de,3bbab9a8109748b77a65256f8b54db3e6616d3c1504294e1b097437e364464de,1002092968,literal_utf8_source_text
ru,481,common_voice_ru_v24:common_voice_ru_38671893,common_voice_ru_38671893.mp3,test,common_voice_ru_v24:client:6158b392a417508f83367b328b9654a8a4465e1c1eed0c8347feea00dea4be8626c7509f9b892d494bc2957bb760201cc52e5324eb14c7651d4ee20a1cafbd7f,common_voice_ru_v24:client:6158b392a417508f83367b328b9654a8a4465e1c1eed0c8347feea00dea4be8626c7509f9b892d494bc2957bb760201cc52e5324eb14c7651d4ee20a1cafbd7f,906cbf7584445ed4b81f32cb87794edbe6daf95d96168bb6da9809986fa9de29,a2d546b8395f6348439f7d8f5573eb3af12d17992c90a5635a6cc3f7d3dfc734,a2d546b8395f6348439f7d8f5573eb3af12d17992c90a5635a6cc3f7d3dfc734,2731886264,literal_utf8_source_text
ru,482,common_voice_ru_v24:common_voice_ru_19009662,common_voice_ru_19009662.mp3,test,common_voice_ru_v24:client:88435e0346a76e6ef082a7f938c0ddf10d321371bbbaa17e803ac21bd644b6fb066a7ae8e814e9204bc0f352884016a1709d1b826194ccd850c88c890edaaa56,common_voice_ru_v24:client:88435e0346a76e6ef082a7f938c0ddf10d321371bbbaa17e803ac21bd644b6fb066a7ae8e814e9204bc0f352884016a1709d1b826194ccd850c88c890edaaa56,1fa385b458f7ba0cd5c93e05c153d7e46cc8a56322f344ba089719c2a575a87b,7e58bde5c4f6d385b982b24c0f78b69dd0571c230619a333c3b6c2e06dd0547f,7e58bde5c4f6d385b982b24c0f78b69dd0571c230619a333c3b6c2e06dd0547f,2119744997,literal_utf8_source_text
ru,483,common_voice_ru_v24:common_voice_ru_25224630,common_voice_ru_25224630.mp3,test,common_voice_ru_v24:client:19033690d2f011d7362947f66cdfd00050f31a5af630d3e02bf254febbadaa2e1d12e229124b1cf294d25f051a2fd46db980db73291d5b0d69e067268942247e,common_voice_ru_v24:client:19033690d2f011d7362947f66cdfd00050f31a5af630d3e02bf254febbadaa2e1d12e229124b1cf294d25f051a2fd46db980db73291d5b0d69e067268942247e,1a23935e10b3188e31b2f304d8e0567b85ffdf9b107ad8597c760e8560ba47f8,5f13051adb24ded27a9a289a9cf21367d26d62ded6b9ade61b60213d248225f2,5f13051adb24ded27a9a289a9cf21367d26d62ded6b9ade61b60213d248225f2,1595082010,literal_utf8_source_text
ru,484,common_voice_ru_v24:common_voice_ru_30425661,common_voice_ru_30425661.mp3,test,common_voice_ru_v24:client:55c3e962731d3b8a1cdfc00c6290b842b34559dc6d5b117ad187b8c35cb823bfc48706fb0f6f4b18a8cb17a84d084ba6c27002d4e1ccf5dfca72040c371eb09a,common_voice_ru_v24:client:55c3e962731d3b8a1cdfc00c6290b842b34559dc6d5b117ad187b8c35cb823bfc48706fb0f6f4b18a8cb17a84d084ba6c27002d4e1ccf5dfca72040c371eb09a,a28e056cfacceb66c531477304ea61d43b6d975b9a3504d93c82a6b7cdb0b339,9e91f18c2602a4e6014ba7307bb3adcd4e8221c93128bcea4f1e44487aad7691,9e91f18c2602a4e6014ba7307bb3adcd4e8221c93128bcea4f1e44487aad7691,2660364684,literal_utf8_source_text
ru,485,common_voice_ru_v24:common_voice_ru_28909898,common_voice_ru_28909898.mp3,test,common_voice_ru_v24:client:8cea8446bcebe272a59adfe22850470735b5a03a96d032b8f0ae759cbcdf42d8017b69aaf0650a69618feecbfe29554ae37c1b2a67adcc1c2fbf65d8959bbd2e,common_voice_ru_v24:client:8cea8446bcebe272a59adfe22850470735b5a03a96d032b8f0ae759cbcdf42d8017b69aaf0650a69618feecbfe29554ae37c1b2a67adcc1c2fbf65d8959bbd2e,11c236f433c5cb4e0e24c845c8a2c68cb1c1d7d9c9a8a8e67b06483b2ef3f043,b06d12480b54a1f4cf84e229ada02bfc01f3b4f167dbdb8d4817a0a279b2ab60,b06d12480b54a1f4cf84e229ada02bfc01f3b4f167dbdb8d4817a0a279b2ab60,2959938120,literal_utf8_source_text
ru,486,common_voice_ru_v24:common_voice_ru_36991249,common_voice_ru_36991249.mp3,test,common_voice_ru_v24:client:7c536678f07317abf9684ebabbcb50313f96a198102b4104b238d545a656acc1b6ae23fc5916b7913d2711d8922dfe54d2a6ce9579c9778464d3f4fe14efaa60,common_voice_ru_v24:client:7c536678f07317abf9684ebabbcb50313f96a198102b4104b238d545a656acc1b6ae23fc5916b7913d2711d8922dfe54d2a6ce9579c9778464d3f4fe14efaa60,e15c9b7ad911f9dcfbbc35d7d32ec4c61ec6aca45dca7d66fc046e7d619e6531,9cbe733816d8fe3b1559590857140672455b4273bd8acd51899fe5482838c55b,9cbe733816d8fe3b1559590857140672455b4273bd8acd51899fe5482838c55b,2629727032,literal_utf8_source_text
ru,487,common_voice_ru_v24:common_voice_ru_34675401,common_voice_ru_34675401.mp3,test,common_voice_ru_v24:client:96786271fa43b950200b9221614ebee3873d7e48e542153d68b49cdf3949c366e9aea0b5677f71a0255fa0d59632153afd627466a433d5fc1b4166540fa6ffb0,common_voice_ru_v24:client:96786271fa43b950200b9221614ebee3873d7e48e542153d68b49cdf3949c366e9aea0b5677f71a0255fa0d59632153afd627466a433d5fc1b4166540fa6ffb0,aa6d4e4936979df8b46a9fa2e6887dbbc08efc51cfcd2a1655a34d03ee6f0c36,9531cbe6924f1a407ffa49b2c76d3b86320371d70d5efb151a6a4e082a72fa4b,9531cbe6924f1a407ffa49b2c76d3b86320371d70d5efb151a6a4e082a72fa4b,2503068646,literal_utf8_source_text
