protocol_id,packet_sha256,sample_id,audio_sha256,reviewer_pseudo_id,review_status,speech_intelligible,lexical_content_preserved,language_preserved,severe_artifacts,notes
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:4cd7a3d9f285562d2c09,1da73717685c2313afc4bc551f67c3cbd2182233ba1a5ac7404d51d6855e1df4,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:9267068514613387679,a73f0da75cd496b5d26f32965850c2bc712174d72f4e0484cc2c12dc5e8318d8,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:1528420157055cdcfb1a,99802a3e2eb85bc6193b6d301d47862a4fb4fa11079aad8ee856fce8f0d302ab,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:8103131079105118547,863890d57c327d45867acbcfc55b413d750d77e31e32fc864b0116aeb2bef79a,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:f7e51c415b4016851886,ba120797f324529462477d4317c039e721fe7e9cd7a8b2a4a00070be91baabc8,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:8477099382803079696,6e96ed6cde0699db2da9c777c0a6f25666ce4abec9bdc2e81e565e31bedada5b,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:6d1f19947e6c6eab1e07,003e75ba957e294ebd479d86ffac5662ea3c8cca4d493325566ac68e802f2b24,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:6797783929269975204,6075e11acf327be327415bd85d740d4e424e4d65fecd4099ef1f347565dd6206,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:cdd76f7283fc87c5519a,308e68b23e56f6a2c0e6d2287f2a17f3edfcf9b84b7a82e9297d32bd8dc4700b,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:11959436019837055859,edcd5cff5a8dab61e457ca2410af69a1d95dbf66baffb08927bf70c5e90a73be,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:5ebc8f8ba4f82e24ea61,cd79673a45f3aef7afc4063101cca2fd946215116c873a1a9dbcf31efc2bd045,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:11644739671976727781,966eef0efdce45833faf044240341ca5b93107e5ee5fbccae5194e0d7454fc8f,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:d3f360877fdb6f59fe13,83b0b09b0cc4ec523164fd92104a8e08b91aff6055a5a790499c7e061580896f,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:6189496408852873087,93bc5196f691027dfa56c3642fc97b078b9ba2427cf684213df51999ae384bdb,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:817dabbc142635e276c6,90739e6e56824ec2d68678ad141984085d64faf5a54125a100b9390ed9c9ea4e,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:13794591521541262010,de43379406f44da21d91ba62d63f0a02967bf0abc6ec539889a14731860c8551,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:69e421207a2292c48a26,7d8dc7c094bc7c0e7c4a09a5ebb5ec0819888d52078302ff61a86ec86ebdc420,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:11063415246173853825,ee46e7658755ef22d02efc9298a162d309cf8c0eb1d87b051ee2f04de70e7d2c,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:124f063653b6a86dff17,5b58dc218dbf94b33a82b590518253550c360b93bd2c82a4ee1b369a5a5ac0f8,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:17598719888413220179,6040a243d146264818c7c37885975dba0c926a728436abcedb91714fbf7bd4b8,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:8346c5ed265e042a6306,2273894ee711908ba9221da1a0df87a04ecca64c51f453ffdf090d6a57eb9354,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:6717755056988434583,b2a5a0186132d822ab0825dff6bc45a6fe05bcae66aa88179a67bec0b14688f6,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:88a098248346037c8429,98237862f40052e7c30d7b4af2ad9f31ffe50b984929d23454930c166c257288,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:17717511978199124968,4e8ff83d91a09fef84b71f25d402d2ae0757b1bae716aecae55a7935820a5a2b,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:5270dfdafb2ef9680722,f3a390b7a9ac6d3bc5da377de126d5a21dcc9d4f80d1fd88aba1c6f1659a2f55,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:11049730409336897199,e0fc8136505f3786e75c7bd627cae6f73c84333aba35d3dbacf8b9af74b07620,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:fe74f7c0fcd147e17b93,3c731abf73432318f662fc66e189e9e06db4958a40ecae207f22d58ccdae1129,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:12037878558284929300,df80bbf237eadb29e41a68bd41be65b5e6533ea37260bae598f957f704e898cb,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:5cdbf719b429e9f76475,e64a493cac113ef60c92077c888ea82d4fbf5acc6eeb1e06c4014a9505229176,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:10368470815278481933,03e3f796af17102d68f30c543adfe97ac04dc66e78028cf6df2eddb12ad03436,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:84cb31c1842342eb7d21,e7d4bc471f6db1a4ac31e0d228ed202d65b3da76bbcb5d07817f762ac5ab1cb5,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:3849215739420443665,973c61bdaec042e9f2c2e29ecc57790940d39bcbd316c4d6fedc10a55df524ab,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:8a79816f7b2c93aeb6d3,99921e7283914c908cf2355fd5c4baf6a595d863b7ab0baccaee49e0dda4edff,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:654913289757481737,002e4ca3b070735a8516b23040c3190789877c3522455cfc857c1b8087619ed5,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:0de9df42e498b909bfbd,0e2d30723c11be75217084de188a303a2d44a3aeebdaa651ecf2bb13ff78390f,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:2178378162989541876,4122f08795f5584dbc809afff1b1df69df68387d9f8366191dea1947cde1fe81,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:a5e90ba956b8c01c2e1d,d8a1cb599d3df3d3d734011371341805e12e4f58c92f964224af009df777e3c6,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:10810074685229261281,c855a3222f19c75f519179992b94b08492dff472e2eb53418cfb1cb389cb9ad9,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:f8c753de26896b97d095,9715daf4992e2bd0861dbe933ec038a609e13a67077b9a13732979eae105963f,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:7191101918252130337,73b5d619a26b981c338ba5208771bbe395d13a1887d7a7a9dd1073b4543f0b07,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:e5497807e7f0042b8aa3,0fb947d80aebc57d1ac396914b413ac1cbf54d4ea21e0a8d414acbe40b95dac0,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:9864666098417981854,cbe73fa5f7a5d3e6f4bf977d8118bb4ff28bcf0d44ef3d4294968ce56bdb7a19,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:129dccd1fa400ac5aa50,9dd44059d6af26eb4e242613626373c4fb1a98cb82508ce95f9f91b8818cb01c,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:1765757334591252475,f00e13e76fc6327dde5e702a6e5c69846e87e2c9fadd7904b72a882f5d51b90f,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:f2841f94b912ee71a7bc,6afeed62df27fd4f9c8c3d9f65b4a844b932e09899c8ca85467acc10bbb238ac,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:17015525259148197179,be4e1ee3dc151c36724e2d119b2415d5ec6968c41f05c89b65535ed0d98030d2,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:4eabe649f8fedd90d501,320126b065878f43c5efd2d4410b66916a5d510f9548d42426ada261a829fa55,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:10983137822092686690,15192d5352b37e4f5be9de659bcf9b5ba6f080ed70939eb9fdd11f54b72038dd,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:ddbb28a5019f665fa38e,f7669a226290a23c5c2995b9c18779e8b362e8fdb11bd00eed743f2bb6c1876a,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:3424626165648587458,cc82c11845cea6c21f69d794ffed53337bfc3087de0dc9d5f187b3a5f741c767,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:0f2dff0408b0406eb5d6,504a4dbb8816fe00b983bd1a5e3d1584100b71d268167d8e6031b65dbfb4bf8d,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:13925994569555326009,0cd0faf24b9297a9333f37056277da6388348d1ea346791e2e83aba752e5f154,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:b6ac6dc8971af464b769,c05737fe8584e1bcb26cf59f4eafcd043c3b11873a7dd3c13685e421aa9bb6fe,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:4337811059665278357,2f881a76cd0881d5fe8fddac514674e1c1f11edbcf8d88143aeabd166231e2d9,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:fb75f29a84c13874de69,bd20b0d45d90cf9dc4dfa16ead862ba41cd8fad8e8f7b85b59c02fab08c7b550,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:8462018019840251224,73559890560eec7c7c392663e84c6bdc8ce19aaa4622a4c3c1ded5326364da95,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:e6b56c8d50d586169849,09eddb5118fd4bfccc8cb0e9b2d4f03fc713157c57c9e74d69aec754be5b575c,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:10697163917258248047,bf7404c0669385b9dcf72daa3715e539e57a1488ce8550743df34a1c69c7277a,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:619a207fd44b390dbd1d,bb736cc27fafab50b1ba711bb7c529e49f53b8785bf43db0964767ecd832bf01,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:4597787395387956952,de6e6d63fbc211e0c6a9662e068cc1d4a448cfe78d7ae22c2ee7fe749a7e035f,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:850d83b242acd98e5e0d,f8a75fd457150876c4fe3e8b2325c9c4920df8cb0fda1001683365d829188dc6,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:604501741377606616,3be213acb86d17213acf4b53f6d0907443c33ef933dd8974990167a06a9b5662,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:bffd5ed44c509266f7b3,ed4c687fa2c5dbd1b2e9ebd9c4148db9dd00b8294659368749e667928be042c9,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:6160888273987586712,220752b86d9457dd0dfe6c2a0e31e1f2a350a924c7e80d2fe9c0846d796da5d8,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:64205ae5227b64dbd2bb,0eaaac1008156aae9327efe6e8c71da2f454cf1eb3ce9308b4068edeac1b51e3,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:17384195240284237974,96a7cdff44409ebdf43d4d3b76e69390b97583ff7d91a1e0c9c3c9cdca87ef3b,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:d48b309d5dab2272d27d,61fd2c9640ce36db31b955afe482af43df7b11164ea027fedd7192f53f008b82,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:12004982611060294825,561c17c0b4fef786f672af2359f0448449505ae88c9d557b96ea62a0b9eccf46,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:0d1530eebba991f42748,103a5fe627e4980ffb52d334b77e68197ae5695c6cfceae1932450e564e2fa5d,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:11387688480183489330,308f9c17a6b884b96f1f929c6a744c5315bb1dd0a86e13bf8a7acef29b718282,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:4c4fe9b7c5250c14949d,b7f15c5090fe0e8461116969ea24ff8702bc78a759a0c14574c6de3b396aa509,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:17842075230089658669,6c5bcd888349edf2611b33ceb862fd1c709c9393ee633f6832fb073d57decac2,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:2231ae1d861fdb9529e6,09eb9832ce60065dfe6ae44f14fcc359f6fcef374fc1f234eb102b9cffe22e74,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:9727188876763777864,a592f2902e8f60a6cea856dd4beb242bd83f0bd7ebe7bb7df08fd17556b2aaab,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:cfac7bbec582160c1bfb,d0be4734f338628c94e79957aa4790790b06626ee9ff75f730fc7a08532b8f84,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:3042339680041013841,dbbaabe595507c966bceb8de010bd3f61505172aead3b4095e4f51da3877c604,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:6acade5278e6dd8a4bae,f1bb2d0e9523cf2d293489cf90d46f2c0229d3b982d37e8bdfa5b44cdb4d581b,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:826506612346956254,c29660977a99e0c0e630da76cc37de755df22c3b33b8a335b46b5436b67e2735,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:ac02ea914014daa19338,184b428278a98813fb28d6672c6d6bb8aa0fabeacfaaae47d002dbee769f5167,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,google_fleurs_kk_v1:12409445444180684337,9c6be439d5abbe18401adef27ba627461f50a896839bf935d83844ab0b1a4ca2,reviewer_1,pass,yes,yes,yes,no,
xlsr-sls-model-v4-final-reconciliation-v1,3f1f68f3a2c2445282bd807d87519e39fcb83e81b2b8019c10c4f42b9a7d6c7b,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:17182330de91e6ce3891,77b154b548ed2e3c604b148794ca003e96e538e0220d4a57285de2d68c34ee80,reviewer_1,pass,yes,yes,yes,no,
