sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
xlsr_sls_model_v4_kk_spoof:Train/radio/01_09_026,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/02/02e898bdbf7587fedfc8563e211498b6914cb990c4d1abb73f2cc63370bb90f1.wav,f14606bf6cc5a28e8da504e7efe6f34fbd25dcb701967429761a10122cccf268,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:female:low:low,xlsr-sls-model-v4:text:02e898bdbf7587fedfc8563e211498b6914cb990c4d1abb73f2cc63370bb90f1,02e898bdbf7587fedfc8563e211498b6914cb990c4d1abb73f2cc63370bb90f1,4.36,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,female:low:low,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,1806228205,2026-08-14T19:10:03Z
xlsr_sls_model_v4_kk_spoof:Train/radio/01_93_179,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/ea/ea8b7ef37ca63c94938c1d1d4f50ad48b41a4f264c09c80572834754a5937c33.wav,6f3d134316289e32b305da421872ce8890fec75a356d9ef2323952963612cb6c,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:female:low:low,xlsr-sls-model-v4:text:ea8b7ef37ca63c94938c1d1d4f50ad48b41a4f264c09c80572834754a5937c33,ea8b7ef37ca63c94938c1d1d4f50ad48b41a4f264c09c80572834754a5937c33,5.24,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,female:low:low,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,1390271192,2026-08-14T21:14:13Z
xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f710522b41a0,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/1b/1b7342b9cea599597dd205dd4ac52e3c6e42885ea074b47bd93179c222112c48.wav,19a84a3205627dc888a024e25568f881e828d1ab9fc2254047d8f789c07dc004,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:female:low:high,xlsr-sls-model-v4:text:1b7342b9cea599597dd205dd4ac52e3c6e42885ea074b47bd93179c222112c48,1b7342b9cea599597dd205dd4ac52e3c6e42885ea074b47bd93179c222112c48,8.62,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,female:low:high,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,53106821,2026-08-14T21:14:17Z
xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_78_072,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/3f/3fdf1b10f017e35720e695327fd2843b6979d5502b360b38886832139cc869ce.wav,b8f5f6207782ca3b1748c24541a10c36542801b7cd28469dcf47bd1bddcf7fa3,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:female:moderate:low,xlsr-sls-model-v4:text:3fdf1b10f017e35720e695327fd2843b6979d5502b360b38886832139cc869ce,3fdf1b10f017e35720e695327fd2843b6979d5502b360b38886832139cc869ce,5.06,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,female:moderate:low,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,238761496,2026-08-14T21:14:20Z
xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_04_080,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/ee/ee6743cdae23806c7512cac90337a6169fb9bc621926c699a3b612182f6fb38d.wav,23b302a7383212b04edc2d34a887b386b3bee1d2c94714031d87d00ede4317d5,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:female:moderate:high,xlsr-sls-model-v4:text:ee6743cdae23806c7512cac90337a6169fb9bc621926c699a3b612182f6fb38d,ee6743cdae23806c7512cac90337a6169fb9bc621926c699a3b612182f6fb38d,8.64,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,female:moderate:high,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,357280725,2026-08-14T21:14:24Z
xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_39_035,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/8f/8f5b68d247a122ed087d3296630a7209d2000d58a7ffeb97e362e6f346276005.wav,d5a51d8f3a07ae9d721715bb3666bf49be04a65dc646d3c138e8d45e34a51932,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:female:high:low,xlsr-sls-model-v4:text:8f5b68d247a122ed087d3296630a7209d2000d58a7ffeb97e362e6f346276005,8f5b68d247a122ed087d3296630a7209d2000d58a7ffeb97e362e6f346276005,12.92,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,female:high:low,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,57990114,2026-08-14T21:14:30Z
xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_15_177,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/bd/bd195726246b19d49e568c56d61304a5984b89eb8f175022ddff00b5a6e3fe7e.wav,3cdc698f45390b332eb3b35c873fc8425cc96a4b1302208172cf0297af575b68,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:female:high:high,xlsr-sls-model-v4:text:bd195726246b19d49e568c56d61304a5984b89eb8f175022ddff00b5a6e3fe7e,bd195726246b19d49e568c56d61304a5984b89eb8f175022ddff00b5a6e3fe7e,5.16,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,female:high:high,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,1516881149,2026-08-14T21:14:32Z
xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_24_325,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/14/14802baa478bc2c9df9267dc48c256b63aa0aa03aece10751ee416257f2be2a1.wav,ac48051dee9b5239182adceeefae64260559968b89fcc8d38d19c28dbc37e39b,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:male:low:low,xlsr-sls-model-v4:text:14802baa478bc2c9df9267dc48c256b63aa0aa03aece10751ee416257f2be2a1,14802baa478bc2c9df9267dc48c256b63aa0aa03aece10751ee416257f2be2a1,2.62,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,male:low:low,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,1232347408,2026-08-14T21:14:34Z
xlsr_sls_model_v4_kk_spoof:Train/podcasts/03_05_42,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/94/9485b77a8fa61ac79859e6b6999d156b44ce849dacefae85fdae56b2ccd2631d.wav,966b567efdbcfbf3d428adf2b7ca0baedcf30bf7fac33673f22d16d77d5c7ca9,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:male:low:high,xlsr-sls-model-v4:text:9485b77a8fa61ac79859e6b6999d156b44ce849dacefae85fdae56b2ccd2631d,9485b77a8fa61ac79859e6b6999d156b44ce849dacefae85fdae56b2ccd2631d,4.76,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,male:low:high,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,410616673,2026-08-14T21:14:36Z
xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_16_1_180,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/31/31d756c55b01a17b146eb4a757d552485a2d9811f6d6888f3e89f735425dbf3a.wav,2687b4a0c3ea5bcb9c0bdf63add0119301c4682ee19f93a17ceee7d0ae5ba8cd,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:male:moderate:low,xlsr-sls-model-v4:text:31d756c55b01a17b146eb4a757d552485a2d9811f6d6888f3e89f735425dbf3a,31d756c55b01a17b146eb4a757d552485a2d9811f6d6888f3e89f735425dbf3a,14.36,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,male:moderate:low,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,1088409778,2026-08-14T21:14:43Z
xlsr_sls_model_v4_kk_spoof:Train/tv_news/60085b2fd416e,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/71/71bcb1bd63e2bbd3c261850dc8144dcf49de5a7f4aa933403d4dc92ce71aa55e.wav,4b2ec9defa7be70858596c8f2a49264f91cabc35dbf10ce391d8c82809d7ba95,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:male:moderate:high,xlsr-sls-model-v4:text:71bcb1bd63e2bbd3c261850dc8144dcf49de5a7f4aa933403d4dc92ce71aa55e,71bcb1bd63e2bbd3c261850dc8144dcf49de5a7f4aa933403d4dc92ce71aa55e,3.68,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,male:moderate:high,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,1601005161,2026-08-14T21:14:45Z
xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fe2a68c445b5,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/a4/a4ed962c0542fd48ef5c604f70a772e76ee9a28cbb02edab943a0481c983eacf.wav,816251058aa15e200a927e235e138d92b6e965b2e1d5513ea1d5dd3d1b7f3f78,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:male:high:low,xlsr-sls-model-v4:text:a4ed962c0542fd48ef5c604f70a772e76ee9a28cbb02edab943a0481c983eacf,a4ed962c0542fd48ef5c604f70a772e76ee9a28cbb02edab943a0481c983eacf,9.02,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,male:high:low,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,1575020121,2026-08-14T21:14:49Z
xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_43_590,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/2b/2b0769be8bf277d258b7be7f2cd13716f9e8c0221cbeb894249a837d70c2712c.wav,ad23618f2324ca940eb08bc92492a07e8b319b7cad81a0f91068c03c1be91c37,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:male:high:high,xlsr-sls-model-v4:text:2b0769be8bf277d258b7be7f2cd13716f9e8c0221cbeb894249a837d70c2712c,2b0769be8bf277d258b7be7f2cd13716f9e8c0221cbeb894249a837d70c2712c,9.18,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,male:high:high,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,600372508,2026-08-14T21:14:53Z
xlsr_sls_model_v4_kk_spoof:Train/radio/01_78_227,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/9b/9ba0a7db08bc1dd47f88c69a6ae317cb63a942f1c5223dbd4d07ba81e28314d8.wav,fc1e5bc5d6b3de6485bf8106584cf32384e8c2a01252eca812fc69e98195e96e,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:female:low:low,xlsr-sls-model-v4:text:9ba0a7db08bc1dd47f88c69a6ae317cb63a942f1c5223dbd4d07ba81e28314d8,9ba0a7db08bc1dd47f88c69a6ae317cb63a942f1c5223dbd4d07ba81e28314d8,4.3,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,female:low:low,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,1572475909,2026-08-14T21:14:55Z
xlsr_sls_model_v4_kk_spoof:Train/podcasts/04_01_332,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/a2/a2abe6cbb10110ffa9b8a2745db7d303901c872db9e01aeda555f46bb979ba8e.wav,bc23b02f47d6065c38e8e35cfcf44c8ca06dd2b55721e50b489481fbe631194b,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:female:low:high,xlsr-sls-model-v4:text:a2abe6cbb10110ffa9b8a2745db7d303901c872db9e01aeda555f46bb979ba8e,a2abe6cbb10110ffa9b8a2745db7d303901c872db9e01aeda555f46bb979ba8e,2.96,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,female:low:high,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,623671884,2026-08-14T21:14:57Z
xlsr_sls_model_v4_kk_spoof:Train/radio/01_90_259,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/29/29138d078fb3681655d6e94b9d304794b8ea4e3cd01c29953614e9475eaa136f.wav,9cbc6db836249486d23f2eba85969f6e8970d0a5b0c0f8c96e60a5af383da523,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:female:moderate:low,xlsr-sls-model-v4:text:29138d078fb3681655d6e94b9d304794b8ea4e3cd01c29953614e9475eaa136f,29138d078fb3681655d6e94b9d304794b8ea4e3cd01c29953614e9475eaa136f,7.44,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,female:moderate:low,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,316935314,2026-08-14T21:15:00Z
xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_21_028,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/b8/b86d213f04351f657762bb43ffe403639622ea889582cc18561f04870f350704.wav,f2ca2c405ecdcd30cb2360f7a9db1b66c6497a246c49fc8317deca13ec1af891,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:female:moderate:high,xlsr-sls-model-v4:text:b86d213f04351f657762bb43ffe403639622ea889582cc18561f04870f350704,b86d213f04351f657762bb43ffe403639622ea889582cc18561f04870f350704,5.02,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,female:moderate:high,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,42359614,2026-08-14T21:15:03Z
xlsr_sls_model_v4_kk_spoof:Train/podcasts/04_00_281,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/f2/f24fcb73b426c3dbdd56ba485120a0958b9ea73eb13e9dd0be873b52c9eee762.wav,579b10206a2885487169b067816ff8880eb99b9c5af90667a257c926641a18e4,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:female:high:low,xlsr-sls-model-v4:text:f24fcb73b426c3dbdd56ba485120a0958b9ea73eb13e9dd0be873b52c9eee762,f24fcb73b426c3dbdd56ba485120a0958b9ea73eb13e9dd0be873b52c9eee762,7.96,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,female:high:low,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,1624380820,2026-08-14T21:15:06Z
xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f834f1c0d935,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/a1/a13a1a9d6a2d66ebbc597a92ce51d2aef4a61591e580ff5b868fa71653e914f5.wav,7f22ea1b226b4c844bf369ada784a9cabaa1ca15feef06346792931883af221a,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:female:high:high,xlsr-sls-model-v4:text:a13a1a9d6a2d66ebbc597a92ce51d2aef4a61591e580ff5b868fa71653e914f5,a13a1a9d6a2d66ebbc597a92ce51d2aef4a61591e580ff5b868fa71653e914f5,1.86,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,female:high:high,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,1657870299,2026-08-14T21:15:08Z
xlsr_sls_model_v4_kk_spoof:Train/podcasts/01_10_080,raw/v4/xlsr_sls_model_v4_kk_spoof_raw_v1/kk-sparktts-v1/9b/9b2a87dad159d7873b6f67d0f3714107858343686872b681f0c71f9e9e46e5a6.wav,b1fa8c2cd815c5c6c95a56d334ca24f700ced6fbf15641fee28eb9c5e0ef5699,train,spoof,kk,unknown,xlsr_sls_model_v4_kk_spoof:route:kk-sparktts-v1,ksc_derived_kk_v3_sparktts,KSC text CC-BY-4.0; Spark-TTS-Kazakh model CC-BY-NC-SA-4.0; Spark-TTS inference source Apache-2.0,Frozen KSC2 CC-BY-4.0 text plus hash-pinned local text-only TTS route; personal research; no reference audio or cloning,xlsr-sls-model-v4:kk-sparktts-v1:voice:male:low:low,xlsr-sls-model-v4:text:9b2a87dad159d7873b6f67d0f3714107858343686872b681f0c71f9e9e46e5a6,9b2a87dad159d7873b6f67d0f3714107858343686872b681f0c71f9e9e46e5a6,1.84,llm_bicodec_controlled_tts,Spark-TTS-Kazakh controlled LLM + BiCodec,Kazakh model-bd0572a9bf744cb4cf9ab1c7a67bd182fde0c367; Spark-TTS-source-2f1ea9082400547242641f5271b6f941c9f439d1,male:low:low,,local_cuda_sparktts_controlled_bicodec,v4_offline_text_only_tts:kk-sparktts-v1,16000,wav,,2041128627,2026-08-14T21:15:09Z
