sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
common_voice_ru_v24:common_voice_ru_19057249,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/ed/edfe09685d35e87fed8294a7a4849eb038da6a0ba9dd7fa59dbdd77c520590a1.wav,5fbf04881d71356c60317c5137df3a25c0a8ee6ebca8485b82c523235df8d311,test,bonafide,ru,false,common_voice_ru_v24:client:f61d92afbd37797ef5680029ec7f02c229ebc43606d30e72256b4d585e6122d13769b91b8fcfd6ad63262f7c62bbcd965db1bb31488f53aeca89080adf1df5bf,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:f61d92afbd37797ef5680029ec7f02c229ebc43606d30e72256b4d585e6122d13769b91b8fcfd6ad63262f7c62bbcd965db1bb31488f53aeca89080adf1df5bf,5cbd497183474f66174a9f6b08dce9dde01f2d629774a2c46b57807f0b6620ca,f33e675917075623564484c2109aefae8c5469aa509079b1390823682c4cdbbe,5.496,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_27729069,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/e2/e2996cb61ad7cba0cbd939d78af6e3d678ac1ea6ad50ae14e0d19932a1e3ee3c.wav,5657ff646872200b192a635b15ed1152bfad65bedc3054404710321f87d56041,test,bonafide,ru,false,common_voice_ru_v24:client:aadc121a137e76db765e122ded71576afa4703e49d19f9681c653abdcee4440352047108d86a94cfe0a86edf16c02affeeb41a7c01e53c3d84e554719fa592b3,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:aadc121a137e76db765e122ded71576afa4703e49d19f9681c653abdcee4440352047108d86a94cfe0a86edf16c02affeeb41a7c01e53c3d84e554719fa592b3,042855845542760f6bbe351bcbf6da4df185ea39f7f62a0fbb441e4cce0f939b,a0d2a5161c3a22cbb8c2f83e0c239e7f7d6cffb37acce428d4f388ab63bfaee0,4.5,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_19928441,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/d7/d7a1bc5f389b6200ed551fbf293a890d3d70ebe0faf24b1da5221887a1a9a4f8.wav,7f65fc75f30f9f6c9355da219c67a7f93a6098488b2248f3ba19f487c1c907d5,test,bonafide,ru,false,common_voice_ru_v24:client:9eee4f509deda0020fa53b340816725b863e17feb03b11ef4d39c134939e5f1ee17037a24ea12d6891964b7598f6d406b832da79c7e823633f3f0b6ba7ac888d,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:9eee4f509deda0020fa53b340816725b863e17feb03b11ef4d39c134939e5f1ee17037a24ea12d6891964b7598f6d406b832da79c7e823633f3f0b6ba7ac888d,d2ec6908fef549256c6ee839de0a9e2069bafc2a59e47c2dbec57cb551e0d69b,9a26505efd0a5e313f55d0ed0740d7cfa80e57dd104e292d06a9bc89aa6e50bf,8.16,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_26824038,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/8c/8c20f9e4010b0591d4c466575657e16cf470165a28afedf059725b476eda078d.wav,7ffb3cccf85d0c21133969b3ba46eee2cfcff6a3292f1a36d44e315a883d1685,test,bonafide,ru,false,common_voice_ru_v24:client:d891821606d9eeaa8eb5d92d3d152f6b4b59929fa26fae698f4f97d7870ea169aa36e24e26e50acfb4a321aaaa7ba058e5b8567e8d61344c9b2ccdbbd6cf9bc5,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:d891821606d9eeaa8eb5d92d3d152f6b4b59929fa26fae698f4f97d7870ea169aa36e24e26e50acfb4a321aaaa7ba058e5b8567e8d61344c9b2ccdbbd6cf9bc5,9945cd75994e347e9430236793459183de4771abdba597dcb379145dee0d700b,7185b91b2cc7b078f78713131077a297d636ab6560f163aa183a433118630cb6,6.3,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_19317814,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/e5/e5cff7be28506c3e81fb2b63215ae85303c6c847f0cdb496061fd92674cf816f.wav,a78a81ebe995246dd5ad5e477fc5bab671f8d3a58bd46e4fd29c55110f4aaf3c,test,bonafide,ru,false,common_voice_ru_v24:client:fef283fcf215a3b61cc22163e9fff6084037aeafdc272d9e2f29d621da3705d40c9ed7646fff40fd331c14cc8882d51f9be3c73bb24917afa0453239a9ae4f6a,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:fef283fcf215a3b61cc22163e9fff6084037aeafdc272d9e2f29d621da3705d40c9ed7646fff40fd331c14cc8882d51f9be3c73bb24917afa0453239a9ae4f6a,0bed1076a72e2c6c9c2015c1f56710403c75bee45d1b2b2b12e9c1b6206b2da2,a240138f3a550c60d7f636c5797ab2da532722ecd422270823c5ca299b07d538,5.208,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_28181982,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/67/67132f76d72fdc8b279889869901aeda000e1165414bb9a7c063e9393ba28bdb.wav,8c654b7ff63df1ebb0ca509d58d6b95b451501359975925b399ea92e32027ca0,test,bonafide,ru,false,common_voice_ru_v24:client:48513d1e458508f5079aeb2cd44ec7686fd577e315160c69fe87cbfa73a74915728775269c0f218424ec87b738b7014fb82820f4eb9de4760bd191c82902ea5f,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:48513d1e458508f5079aeb2cd44ec7686fd577e315160c69fe87cbfa73a74915728775269c0f218424ec87b738b7014fb82820f4eb9de4760bd191c82902ea5f,dca5058195d851916ba8b124d8ee5776408d35fe36fca0c1a4945404c9020002,546a4e7645ded5edc36551a7fc9800e3adb4cc798ce8bb4741bab171930739de,6.732,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_19277327,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/1c/1cbbc35333b729d5478d437084b5172eafa8edd828c0ae5131f16ebb7a14dab8.wav,051515b57c1e9fba461cc34fdc9b01238692355fe49840e792a7f50d0a0ae899,test,bonafide,ru,false,common_voice_ru_v24:client:8217b5328c42f05f4f063a3fd0423e7550c09fe02f0b79231482e8c384dc598c4ba88e85d3252853e50f7be45d77d981fd827066f047e0c329941cea2c629f1c,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:8217b5328c42f05f4f063a3fd0423e7550c09fe02f0b79231482e8c384dc598c4ba88e85d3252853e50f7be45d77d981fd827066f047e0c329941cea2c629f1c,16e5994af70a0928d8a395c32ba2af0a69e8e9d6bbabf311656b25a5ea554d6c,88130d43c348f3dd552ffd733acbee3d613364658046ca741dd7af6c4cb4f355,6.12,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_19867139,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/26/26299f125c844a57917e87204cb8f0fbd92ad684b895fa0c1b2e031109f5231c.wav,05906dcfc07891ae54477d3a76fd8148c0a92c8728fc256dd5fc2772b57a4579,test,bonafide,ru,false,common_voice_ru_v24:client:3aac6b8ee313a2eb49e281d760a637c88c908cd7bebc496e8d64de99600bf5181b0be515dd663d60c2446501d87760ad67f8d006f9533db7981b9a492873feb7,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:3aac6b8ee313a2eb49e281d760a637c88c908cd7bebc496e8d64de99600bf5181b0be515dd663d60c2446501d87760ad67f8d006f9533db7981b9a492873feb7,c7730394f29bf4d390a712e8b9d35c8cd168451afcaec34db65ec45040681f4b,0049855b50fa784848911c4d551f3074a85866561567ab2b1e9d57ccfe0b76ab,5.184,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_23969331,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/04/041957e55aaab92b053ea46ea7aab4d1f67ab7b730762a922e8c2bebbd597414.wav,7b0461add8b8009d1ee80c38e505f4fd615cb8d442fa8d0db6b7f0fcd63f9b38,test,bonafide,ru,false,common_voice_ru_v24:client:4a63fee73540cc7eafe042fb8f2bfe0325e685ddcd0cbf1cc8def9319693e5eee1608003acc53bdfc49becd970157c133ee6cb8841265cbed7a958f0a5133ba8,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:4a63fee73540cc7eafe042fb8f2bfe0325e685ddcd0cbf1cc8def9319693e5eee1608003acc53bdfc49becd970157c133ee6cb8841265cbed7a958f0a5133ba8,57d13d4c6ee4658502bb02d3ba9387df9cdf84d6d9049825a2ae2e19985f3d77,de8b4b7a725a79dd6d3992fd235ef87e92995b37068abcf2a38314e912e1b82e,7.896,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_19804575,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/8f/8ffe484234ce5b6defc15f96ce9471c276614e7a7c2fed3b144608a0b8b68f16.wav,0a80d5ee16bbfd55ad7edf9718e2c565d9209034eb3b98a9650b4b4823a28812,test,bonafide,ru,false,common_voice_ru_v24:client:617c693d042ee186accbf531357f8ad85625ad39e6204b8184238922f89f8ba938361d15a49a7fc6acb9589bf9783cc28737ee7cda4443fc0926fe37a64692a9,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:617c693d042ee186accbf531357f8ad85625ad39e6204b8184238922f89f8ba938361d15a49a7fc6acb9589bf9783cc28737ee7cda4443fc0926fe37a64692a9,b36c32375825610a660adf360538c6db69fa0e9396f05c79b85397b4b8c8c6ba,3f322fca90f87b695c94d3c11fb46419caee6f99b3426681db1f7dde6caaa285,4.752,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_26947820,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/5f/5f59a32b7a12b0fa4628061231a0dbf3c371da74c081d5297c9d42935d52bbfe.wav,3f5c60bc43f7172312fdb81deb0d76f38778542f0a1526b02b2a26ff093dd549,test,bonafide,ru,false,common_voice_ru_v24:client:652cb241b23cf7a69d202c016cecf6917561010118f8604945674779616c4298c4d62570974b46ffa109d9ddb3cff40e038991e00a251b0275fe77ce631d3b43,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:652cb241b23cf7a69d202c016cecf6917561010118f8604945674779616c4298c4d62570974b46ffa109d9ddb3cff40e038991e00a251b0275fe77ce631d3b43,a6a7ee02f524f45aab71844b195fc18c0cbd999aa433b2448cf24450a8357fc0,8f3c1a3ac6a49e4058c58836b9c4d5f3581c432ed2845292ef29ea5981f3e6c5,4.86,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_27896327,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/6d/6d6ef327a5a0ba5c0b5e7b215ddde2bf0199076d928f452e8479de3d75a08bfa.wav,733189ecac80fdecaa2476e7dcc02da75a431143c3ec3756d194d4686ba5eec2,test,bonafide,ru,false,common_voice_ru_v24:client:057453f781953a732f9df39d409daff5d055b31676e2c362eff580986b63031cdf067978ec6621236a3cb21ce574eafd3cdea35eaf371b05d4f82457e3b067fc,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:057453f781953a732f9df39d409daff5d055b31676e2c362eff580986b63031cdf067978ec6621236a3cb21ce574eafd3cdea35eaf371b05d4f82457e3b067fc,0854cab7a2aeedfcd5e9545f449e460a770774b410112582ccf428f926eaa19d,5621df408d5a76a48df210b5d3e6fba8dc1a00af8f1c677b4322231cc97ece32,4.248,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_19493998,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/b1/b1d95496550b70ef9aac9cb2182ed40afbf3e5292d9170fd27ac729ded55a6d8.wav,f2400b437152695c4032ca4862cc4dc587612888605b2d6661420a972632509b,test,bonafide,ru,false,common_voice_ru_v24:client:7b5814f3a6ac94e82886a9f9d75cae446cabd3b89b4be65f86e1b505bacf79cd7e6291012a9a77ef20a538d0631464030dae7b818434841e891a5a679480fc9b,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:7b5814f3a6ac94e82886a9f9d75cae446cabd3b89b4be65f86e1b505bacf79cd7e6291012a9a77ef20a538d0631464030dae7b818434841e891a5a679480fc9b,58430d465952975e536b21208cf3b4d8c5f8cb00dc49d038656eb84cb6fff445,4cd0e03e188e877ca5c119eabba81074b8504e0cf835008362bc7749b9299550,8.352,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_39968039,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/46/4675f281794ecfbf250aefa105e2c32b16cb4df31520296e22c897c7ca7e73c8.wav,5259688dbf4496437a1bfdc270e0471702879d25fa05055b0e3902c426bc6bb3,test,bonafide,ru,false,common_voice_ru_v24:client:d10b85f6f5071fafc06869ab36771c6430dc2291565a7fae9bc286385ed7a98a5b2b6caf22fa0ecf97f8875df3d242a751396c4477c7c0a1ad71f83555811d44,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:d10b85f6f5071fafc06869ab36771c6430dc2291565a7fae9bc286385ed7a98a5b2b6caf22fa0ecf97f8875df3d242a751396c4477c7c0a1ad71f83555811d44,bcac472f6369c46244cb718e7881e06b981e04d79d2bee9f6696abb4df313ca7,3a60908aa169b53694d4d1fc9bd7b08393bede0c07ef97f7115275b5b809cb38,6.336,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_25114049,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/cd/cd26214b7cae16f36e29aee870e7fddb1b62c4689d757f1dbfae716fa632c536.wav,76d4a0ca802fb1aec26840c4a16e697bfe43d46e899a444b3a63b77cf1597ed1,test,bonafide,ru,false,common_voice_ru_v24:client:3916278bcc5b91441091c275d5a4d7662bf29e4dad27213f1d5b7a1936141a9cff8173ba753df8b0b8a263a457594518fb59b894aa3cfcf2089cfa778495a0d4,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:3916278bcc5b91441091c275d5a4d7662bf29e4dad27213f1d5b7a1936141a9cff8173ba753df8b0b8a263a457594518fb59b894aa3cfcf2089cfa778495a0d4,b7ce10ff2dff3414f460ffa751894509a6deebb86be15caff590d2e8cb08cf91,5141327f216f76632f5967d116bce6884ceac653381ab7db55094ffdadf2ef0f,5.436,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_38525784,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/67/67774c268828dceddf6e08176a303a46b14e481caf21d4d56594ad4ac4f3d67d.wav,f19356ab1c48297c269a7d5e4f685957c5a6b5d4bb3ada2db902d3dd804e8c9d,test,bonafide,ru,false,common_voice_ru_v24:client:81fa914f4050387c265242ea74454baf368c59684e6a8708cffa725ae1553b41365ff368ffdb5908e2e9d53884469dd579870e35a55dfc1098fa1ce46b57b334,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:81fa914f4050387c265242ea74454baf368c59684e6a8708cffa725ae1553b41365ff368ffdb5908e2e9d53884469dd579870e35a55dfc1098fa1ce46b57b334,81a1f12352a1bfc4eed4bc4036cfc08196be47a5d23cb46891a4cd0cea0f304b,e89473bb48a0a1398b5b1e339c4342526c1be9ab79bb11e98eb53d5e8070690d,8.1,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_39546078,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/14/14b167123daf4a2b2f2f06090f771743ba1cd99cd10cac082f13ff51c3aa801c.wav,cc4636e554b5ee2e8001a0b0f33bffbf6a6632a4884d7b924942d8982cab572a,test,bonafide,ru,false,common_voice_ru_v24:client:ea9104f968bd916962722e501880464fb7eb6759fd877fa99404fc5d19bd3a7a0b80cb6f760d4aa97b10f287e82ff2ef97caf0d5768013d559f147d880c992ab,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:ea9104f968bd916962722e501880464fb7eb6759fd877fa99404fc5d19bd3a7a0b80cb6f760d4aa97b10f287e82ff2ef97caf0d5768013d559f147d880c992ab,98186446732183318df8f636fcae4454c06234099e67e4a2a091dc9655916cc4,f7418c555f1014005b50d1187ed301fc503143d5ebf301adad99ab5227b31b13,8.568,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_22725865,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/5e/5e03e58597f8bbfef36f16a251d964c3e9d687ac0be16a5bd1975b824077f17f.wav,61790518e9274aeaa8a6b5630e557479659bbaf06e0702b8d8d82be8c81fa281,test,bonafide,ru,false,common_voice_ru_v24:client:ebc8acd81c09dada864cf7db4b3cc96ee17808aa3a8b5041d19580b6e37fbf9c5ea6934c4e8007dbd011e6e8c4ace02993416fd520b5771f4e0f062a1786b7c4,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:ebc8acd81c09dada864cf7db4b3cc96ee17808aa3a8b5041d19580b6e37fbf9c5ea6934c4e8007dbd011e6e8c4ace02993416fd520b5771f4e0f062a1786b7c4,b669e5a75834f94be3f3ab76243448fddf861bfa0c5553f07c5d2191c36a219b,248cb9242bf56cb30d291fac06dcd766c7220790919cab53bc421fd5f16bd09d,4.944,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_20938974,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/32/3289a5857ff2e047e93450508e68082be4d4e6692448daa3fefe66743ad6e43c.wav,fbacd2ff841e45cbec56dd0468e2158a9200aad3625cb796d6bef1a9386903d8,test,bonafide,ru,false,common_voice_ru_v24:client:9800ffe00be0ce68e623da35e610fd74cc5189b052580292647790465e6cc02fda054ea0e438bac618099325a793bff2268130183cbd17a346ba500093202e73,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:9800ffe00be0ce68e623da35e610fd74cc5189b052580292647790465e6cc02fda054ea0e438bac618099325a793bff2268130183cbd17a346ba500093202e73,52f1bdb97c0f4732a065b0fd894c1d6edb3ec3af32fd5c67f8edbb5a57aad61f,7e9738dbf7a697c9328ef1d47a34842a454ab0253185f13ad0d3609ee22d2ae0,8.448,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_37498112,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/d8/d8bb4a6926a334a09d6ebb3627c2d580e99d9a95f6d8438eabb7ce23b37dffa9.wav,30e2fc3cca31b0a88354b3a2e6ff29edf1b93c2b994b3000583371240d21a162,test,bonafide,ru,false,common_voice_ru_v24:client:5fb41feb0a6d0cb9617dcae5427be2d8158bb762dc1a4f0518c473a9a800e13f262c352e266d80e9205691456d884739af4153e8980f3dc4f662ddf2667a533d,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:5fb41feb0a6d0cb9617dcae5427be2d8158bb762dc1a4f0518c473a9a800e13f262c352e266d80e9205691456d884739af4153e8980f3dc4f662ddf2667a533d,62610f238911f7f856f55ab693caea0973a9c2ad060e0aa4ca20b9d6de8b4095,4c0f725a2a0c2f762258e5f20d090aa4faeecd6c5f0256b60da141d6f7e78717,5.4,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_26829698,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/0c/0c3bd41ff62341939d5ee8dde7562d56026ed05bde12a711c9a66a813da9326b.wav,bef6182902b009b02cabbb81fbf21f402a9853e061e0b7947b6593c6abde692a,test,bonafide,ru,false,common_voice_ru_v24:client:38944d61a92a02883907b6691816198bcd809cd2ccd8e8d3de5198917654eb6d685dc24f1a645ba7149a71a1c90632ae68f18b9cc09095c6656dde2c573215bc,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:38944d61a92a02883907b6691816198bcd809cd2ccd8e8d3de5198917654eb6d685dc24f1a645ba7149a71a1c90632ae68f18b9cc09095c6656dde2c573215bc,96f9f68df48263d78e2d370d29cf0c735b9ee79f125aadeebc26d83f9d079b0f,2899885ccfb2a1e58d438ee1f0fe9464a9192530480280633a2d5d7164d622ff,7.056,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_26770757,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/62/62aade24dbc13dea513ed6f12c089a9a9556a619a6c7e0ec0feaf0bdade0a831.wav,ff7428689469422d5581d17e5a2cecbb2dbf1c431880f70824b7cf1d761b11ae,test,bonafide,ru,false,common_voice_ru_v24:client:7773eda5ae0ea52114909d0ac367206225563fbcd4d9d5f23bba9a8fffc4700a32ada4bf1a1b87f484dfd30b8580d1117712dab2d85546278d9a3f6db4a473ab,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:7773eda5ae0ea52114909d0ac367206225563fbcd4d9d5f23bba9a8fffc4700a32ada4bf1a1b87f484dfd30b8580d1117712dab2d85546278d9a3f6db4a473ab,89f46b0d0a20df2902896ce2234c72aab2dd075ec203f2259ad4277e7cbf1938,31dd6d0dbc6545e1990fa492b85f40e85daf24cc40318732524d339d7572d0d7,8.388,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_19780922,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/81/818313e1e82e45e975c50c0146059023f2679453a7a23fed7c5aaa9c1ced508f.wav,23cb47a529489da80624e65d4b8cfab4b3bd7ada2ed1c3eb681ae1f91eecc012,test,bonafide,ru,false,common_voice_ru_v24:client:90cd785e1e022b7091954028b9d53d95e11ab203e0c6b7973e4a4f3d3d73f4e63fa54679bd6ae3fe78f7da94bb0e10fc32dd09674b2f48231375a4ce63b79128,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:90cd785e1e022b7091954028b9d53d95e11ab203e0c6b7973e4a4f3d3d73f4e63fa54679bd6ae3fe78f7da94bb0e10fc32dd09674b2f48231375a4ce63b79128,b859c759cbea278496218527ef454c6fea01599c6ba6fb91be39fe057767c0e9,a4d6423c6a22b967b0fc610f6acf0a8212f08e61aa34b2bc5cbf32d10d9aa850,6.864,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_25513974,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/68/684685cacf8906ac711576132aeb09c73e4f5a8f117dcb065e95ab00e3e11cb0.wav,775f37286fb6ff57fa61df9958111616e0287d467d6b64b88edc9ea80c8edba2,test,bonafide,ru,false,common_voice_ru_v24:client:73a9e6b203b304eaf79616bdbbe1e3c58fabf7e6b828aeb67632263f2a1561728684928fcfb2fca75f1eab25e1c40309c616bfd9ceab2535e7fae645f21b1a0c,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:73a9e6b203b304eaf79616bdbbe1e3c58fabf7e6b828aeb67632263f2a1561728684928fcfb2fca75f1eab25e1c40309c616bfd9ceab2535e7fae645f21b1a0c,25b998ca6ccd3c05eda31756ae41f6afa71694ca4ea7e320bad69ccdd89664ed,f5dcf78deb5b3e0753da08fa67b5ecf8208c75883d6b211c14ea1d7073cb6221,4.464,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_27635102,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/1d/1dedfeda9af11ca105350078e6c9c1e88c9a0a290e47a00bd71ccc87edb8dc8a.wav,1a8796fadbfa74fedf9977d9eb43b5a0eda56f6f43174e5f7210b7e9dbb007c3,test,bonafide,ru,false,common_voice_ru_v24:client:109b78a42fc61cfb56cf69b9834cc1f4baf91d65c9f1679701fe84326d8c6dbbf698ef13b60e974c14c6d5df0eba9f8d6ab2fee1710a862815312dbcdd71e67c,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:109b78a42fc61cfb56cf69b9834cc1f4baf91d65c9f1679701fe84326d8c6dbbf698ef13b60e974c14c6d5df0eba9f8d6ab2fee1710a862815312dbcdd71e67c,dbb2187b48b5a78054cb1027ddc53ad24b011e4b40536b47951a16b51051db7f,ae4501327feef83d04e7225f39dccae51c8bb3835862b63df025efc486a8f6ff,5.328,,,,,,unknown,crowdsourced_web_recording,16000,wav,,,2026-08-16T01:00:00+06:00
