sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
google_fleurs_kk_v1:9123579944725184783,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/5c/5c24f3009fafebd300f60928c281d9016a146d590eb3fe401db935039de90cf8.wav,08f359bb531e6a02e84d8c1f4839b49b1adfdd40d08f016db9d9d660114fbfac,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:322,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:322,b53b01b0938b4a9d9979a14e99e1df7707bfb70d081dc05980c8dd96ef7e7123,11.4,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:15347609216227689438,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/ff/ff4cc0b4e27cc02bbb5ed1764c1b89f6f60719adc855e3320438f976bbc1c4a9.wav,e69fc653a4e20ed09d570e18e0c07a8bd536c629ae6ccb8e574ae7d59f4ee1ac,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:225,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:225,40c7857b0ce3c8fded4e7eaa286043fc0e7b641fbaa1430659a4e8608dd19960,6.84,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:3346693103953995112,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/5c/5c24560fa69eeea1450cbb692a7087fcf97eebc5b093acfb96d5130aab95426e.wav,4cb3ff78f1a27c0bb396be9ba5daf923fdaa4d298ff1de844cada4f2c32c09ff,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:246,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:246,a683949620b410414ac23fb44f8cf3f86b302c0b189b24f9c536192a8ccded5e,5.16,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:16384348196794276368,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/07/07b9809a14962d2e06054d2480674a9861af7a0bb1358d9589da4ef25047113b.wav,c384cb0695dd705f00feae728c49eecc5b801b1c8e29f7892cae113a16c392f4,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:583,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:583,50b2aa1d3b6e9a230a50908527d8eb71e6ca309f2150b89c07e5231486ea1420,14.52,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:11387688480183489330,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/94/9408505a6b66f79375c295be6117d7974bc3a2a3c54e3d4a5e4eb2b4ecacfa34.wav,308f9c17a6b884b96f1f929c6a744c5315bb1dd0a86e13bf8a7acef29b718282,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:796,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:796,f3f7675b330619585b5a37d4c42f0a64acc64eb9fe769735aa5dd8d9fe3aa856,10.74,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:3689970788921536613,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/ab/ab0b3e3f5b59f162db4aecbf54343f7c9809092d278e7928568c310f9249a6ef.wav,60a3ee77c3f2fc4dfde8d35f81accdde9b0f3842ce51af11ede9c5af15fc6a83,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:848,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:848,fb8df82f1e24352ced8592650747edc9aa3bc6e650273e7547c191895504568f,13.86,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:13707247961143038167,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/0b/0ba0bb7fa2da9cf7ae55da353cfa91cfefe310d8d87eafc7370d338f286537fc.wav,52d9e72703add238fd6461d8b252a084024cddf8fb4168eb46d15398b9c079eb,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:1370,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1370,90e20eee3fb5222ad83c51a7cf19ce09aaa021130e6fedc66fcc42e8058e2462,10.98,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:8588800550738334343,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/20/200466ac8ec1ad006cd395eb60eb28f27bd88f0ac8047ba725ad924321387055.wav,ff4e1fb6e9ccf309ebf411425faeb3b1dfb91e49bfe0c3abc0fa734a15e74a9b,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:825,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:825,2df26a7b760a6111ce7e957351cc296d394e9795df03d80f0ae741bed6e38183,8.4,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:10368470815278481933,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/05/0597fd727e77d854ccc0b9a7c5fd0fd31b5dce8c5ffab73e85cb7058d6f45a7b.wav,03e3f796af17102d68f30c543adfe97ac04dc66e78028cf6df2eddb12ad03436,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:722,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:722,49c69aba7e8e11c21601ca279730fea243b2759cc4b2aae46c18bf5211872b83,18.3,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:10134013633531123328,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/13/1320b876115a0fc003629192732d744f321562eed9da9dd122bf3a8792e2e75d.wav,0f120a49e9cc2729ca1b7be6a89b90e6affe25b20c8439234394523bc7c648b0,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:1347,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1347,4e44fa1b8e74e35de9d27583408827f77ccda748c4b9c6d5b68ec7def42f2bae,8.52,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:3725772918369999914,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/d6/d6682c295fe9402dafb10c161d657ac52c8476486306322207fb647452f2f06f.wav,40b7b258e11facdc41bb5b280953324ecf7ae3ef709d970bc5940652029483cb,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:555,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:555,7198870a2ece1dd38131c4d7f8ec7116f2f58b8b1f6dcc8d070c34a3581dac47,11.04,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:13794591521541262010,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/7c/7c0550fd76a0a9571e8235c6d765927ab4158d0d5d4c5d0a42f1fb4e84c8279f.wav,de43379406f44da21d91ba62d63f0a02967bf0abc6ec539889a14731860c8551,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:687,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:687,c029f800b1509839793a04cd4e55a7cc7de09d927bddefc79da472ef0ed5c935,13.86,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:13548360155710210000,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/cc/ccfe387efcede2f96cf97511a61876604e5a3443226b633f2dc184ed593c7be9.wav,1ae78254e4341f8c861bdca6d72d3d914c45025bb5f57bf1d166c8c94a858d0b,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:291,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:291,59c1b11e901888e61129a26176c867adec85caecfc15d3bfe1a611af11f4bad4,15.48,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:2744383239823295664,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/5c/5cd848ece5e3e5c395745396ca7ed851c678eaa984aead8b7a66fc201e229360.wav,3ff16d93fdb7b682b040bfa3f9cc46f75328fa7818bd3a086550874fd024cd37,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:1248,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1248,0a461f29d09a9488f83183fdc7d897c7d96b2b1dc9aa9afcc86683b7846e7bd0,11.28,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:15999136007754814590,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/5b/5b161dc902ad5a501d256941ade2430f73056903343ada0e3e663cdeecf159d8.wav,43b289d02514554807fec95417246051296c26844ac8cb2532e9d081733e3f79,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:29,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:29,8a21d5f29cbb5a6a250b4b60b37ff094828d807fd511ef8f1d49654ebb1d33f4,12.66,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:8807046880891793735,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/f5/f5a1a2d3b82626d108fa6b4c6e974b6c4d69c2749a11eea45377f0cc8edfa0e1.wav,fd6ce082513e6e672635090cdc5474569a9c8e45012d46a522a03e6339b1d123,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:433,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:433,c04186547e27b78d10790b1e32b603b894f556d93c83c49732701bc12eb69b36,11.76,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:6939032618947031193,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/f3/f334ea8c1bfdfedc2822ac72518649881516a51e9b53be992a82cad44e37e4fe.wav,e51d3eb3a80edb25d97296b68ce42e1ea26760e1a1f906a9afdb9eb9b8981673,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:1456,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1456,4ee6182c89e5d415993e713b1fe30260558ffa1c2de54e0e9c6c48cb187e45fc,24.84,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:3653149918517193244,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/04/040a22919bbc6313888db37ef6bd5d0dc467c36cc9a76d6bac0adc61c6de8d06.wav,1e5732c362aac3deced2eb118a6f9c5be4e5be0709ce2a4ab00a3ed6eb923f7e,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:1186,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1186,8928bc2273bcb481fc17017614e5cbab90474bda4c5939c5fda90bcd92762f46,13.2,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:4590216156211003774,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/d9/d9c5ef4e787776c7751964c08161ba76e48ba855d84e146af52c20938260c5ab.wav,a61ae2d3884bc292e371a31a8c27bbec53a9ba0e6e1afb2881f8328473f4f22f,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:817,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:817,1cd7e582cae612ae4b7967c09ed25c33ecbc8889e10fce5942575a98e0c3ca09,18.96,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:6900083158908381870,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/1c/1c9d6dea23b404f71227325335753ee55f6c402a48427434b4457cbb774cbe74.wav,282f883b35c3879836bea2876fc52deb4a83bcd637fb209ef92b28ff21fa8a8b,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:609,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:609,8cba2045d4936dbba4c85cb6bd0d327ebc0ef2e88010efab6fca7e735eaa6972,6.84,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:6408266120990772763,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/a3/a3192c2cb19dac033049fbb9cbe4b2ed08f3bde0df8ca1e3b86b027c7ef3297d.wav,4435ffe51971bb7299091e2d0d63f8d236ac22bcf1a068e9ed8f680801bc1227,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:1126,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1126,65ea923d934284f144af8f8c53ed7712051db99ce388875f9804c887f1f87039,16.32,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:11812475577179848646,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/89/89cacf65cedb4345eacb4c2d7d3eaa54f41ecea2218a41c7f460f6138364e1ed.wav,8112df1ff3cac35c4e651e2640ac9852affe2cc66d0f904968afbbce7edf7f2e,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:26,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:26,3110fdb700a2550e31d33da5b3429675dad191aae6449a8c89001c60ea00feda,8.46,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:2789416394983699768,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/8c/8c9527421cf3e3d228ca35c8db0668b70e794dfa80266c6b4d55f8b9bb077837.wav,35b195360cb96f2bcb9a94067c733a4f3ffbb9d336acc82df2de4edeeee3b571,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:1031,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1031,93a99a0730637579d5b46ed8d10ba3631849ab328f8b23584f2f929aaafc8ec4,17.94,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:4056815740203539742,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/71/713eed03450055fb626c69899e85b81d43d6ea530e03fb7d43c21e41f8507401.wav,ebc7eefabfd9e6685d95a74ddea5e139deb43d6f7f2e507b72dd08f23c5f9b5c,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:1498,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1498,c81ec9f7767f72f133ba706bb6299fad5a3d0d66dd55e6a229b2683381e89351,10.5,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:4290026845801446795,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/02/0216b7a17e047b54e02a577379245120a6f5d99a57954ab0d5d2d920287627c3.wav,9dc0463c6c194add633f085023773145171c36afbc4c6c962c62e89b89ec0dd2,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:391,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:391,4a805ec0e1189abe7359b4bd82eea14aae023fe1db9fe2e9a74d81a063880042,13.68,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:14243549409712611426,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/77/77dd6a16fadbb4e2a5e4c8ed367937f2867124d8112404584aeda6a49d66b3b9.wav,5a67d26736e076a83b81ae5314a16cbb370072b15024a90b41e52041b1a04666,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:1356,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1356,1d86dff78eded1a478193656fcd2ee6489a3fd17f03002edc6784aeed3aa77e0,10.8,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:2411840886334080563,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/e6/e6a47acc0e7b2a42439d34d0108e4e5caa6b64b9658fcfac6bdd3b01bfe15677.wav,70cf7f8c6e3af2f42fbed1f5d4cb0d1767d35e3dd9e7787677225ded7d39e899,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:1428,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1428,baa5d03353b94f696937e6e728d3c2f85fc420a11ac5cb88ad729329b946877c,14.88,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:10733291485324082992,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/05/05bbbb0ae304293ec43cc10c9c15775e1db5508f9abcf7f024183e6df004c555.wav,7a3caee168727598efc0917fb1d31ef1cef6cd5c28a354310fb9a8840ca9b138,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:894,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:894,ae7cc65af176928b03f31c3ecbd5f76d2384dc785cf6ed4a1cb0514ea0ac99c8,13.02,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:4597787395387956952,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/86/860fd95674b03ea4ab7dd59209307a0dde4e53fd157660405281e41bcef68d3e.wav,de6e6d63fbc211e0c6a9662e068cc1d4a448cfe78d7ae22c2ee7fe749a7e035f,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:772,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:772,8b4772de4ef2838415f1b711b19e90a7f459e5d2f7bb10751cf4f9bd739f44ed,16.08,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:2178378162989541876,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/dd/dd70814481c35b8b355c80749198422a604c7b1165159929bedfecdd065fcb16.wav,4122f08795f5584dbc809afff1b1df69df68387d9f8366191dea1947cde1fe81,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:730,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:730,31a139c127299cd92c1953a1a082a21e6c482c4f2b1532222e97277725d1bca8,13.56,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:16089961514682023940,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/fa/fa37480dcda5c08eb91058a4085b711f5114de5e98ca7850729e23cef15ac4e7.wav,0c7292a018dda003fbcff11f8f34d47758dc91a866a5c08c9595676027a1005e,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:416,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:416,ee935f33353284803fa80e4288d1cb279fd615ad5f7744047ae7f2fba68da067,10.32,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:16297165519592028019,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/b6/b61f7280383a8878b5a570eba8f2ea036c05add234f80206f9ba51c24d13fe0f.wav,0405783fab41b0e0d8ba747fa721d431c3b7b0144b0cbff924a4b9d22ec82c95,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:1283,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1283,6714d30ab66647608525fb228553015e33364344a80a4ad81aba95f32f949e89,20.34,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:8262667020848426481,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/44/447c8de507d61c224d299dffa4ef275807a4f48c2c3d68b20e55f3b3495732ac.wav,95692eb9173387adb1ead6d6c7296eaff25fb1f54183668081823cfc3c31bcc8,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:226,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:226,3a07155aee40b961acc4f612dee91c7a8848286f62fe2bf8a84f8686daf7732e,10.92,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:17896850612994317997,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/52/52fa71ddc8162dbe365a709bb206ba247b5e1fef243be99ed2850cbcb01a0960.wav,5e94b7a1171cdd2cf079e54283fbc74dfd382bdd690daad63c4ba9f4b57f6d12,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:136,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:136,25de072c33968d2a3d1d868839584b69aa697cfbe4e5dc02d99fc70f0bd6650e,12.78,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:11256495560195708851,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/08/081be811c75dd29caf45cc52d847ea1ff6808ef0ce79022812fc60457296446a.wav,e0186d95809db6914af587a54e3cd5a86815606d30b5c71fe1fd8d06e909bc1d,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:1294,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:1294,b4a76bf215686729f3f6f1a169abca2f322427005d72d40390738c4cc9aa6997,11.52,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
google_fleurs_kk_v1:9550694040537531236,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/f7/f76d6a5cbcc7afa8897797c966a2d71cb2e6c161d5b2d246746cb70be1a15261.wav,255d7ee09633d0657d686ce6f3bb715d3349244c7bf409b5d1da25edb2b53bd4,test,bonafide,kk,false,google_fleurs_kk_v1:prompt:941,google_fleurs_kk_v1_v4_final_salvage,CC-BY-4.0,Verified partial recovery FLEURS slice; CC-BY-4.0 attribution retained; no replacement or backfill,google_fleurs_kk_v1:unknown,google_fleurs_kk_v1:prompt:941,ae2c9882e7995f9ba09360741b2f70c155cbafbdfb182101ebb939f10f380268,11.04,,,,,,unknown,read_speech_corpus,16000,wav,,,2026-08-16T01:00:00+06:00
