protocol_id,materialization_receipt_sha256,sample_id,pair_key,language,label,text_id,text_hash,audio_path,audio_sha256,source_text,synthesis_text,synthesis_text_sha256
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,google_fleurs_kk_v1:17436001335041396585,kk:219:641141ab46844b48a4a1f06ac117f8290d47f9f5dc0419f48c6b6cf314c4093d,kk,bonafide,google_fleurs_kk_v1:prompt:619,641141ab46844b48a4a1f06ac117f8290d47f9f5dc0419f48c6b6cf314c4093d,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/1a/1a699666d3733be1c17f7376c4787f5828f6b0013799b94334626d1795f2ad73.wav,45ab0ada2eab239536f64ce1f427a69e687baa1387e84bec793eb88668653c62,бірнеше ондаған жылдар бойы қатысқан тұлғалар бізге қиындықтар мен тіпті сәтсіздіктерді де ашық бағалай отырып біздің күшті және құштарлық тараптарымызды бағалауға көмектесті,,
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:dfd8654f64afe62f0595,kk:219:641141ab46844b48a4a1f06ac117f8290d47f9f5dc0419f48c6b6cf314c4093d,kk,spoof,google_fleurs_kk_v1:prompt:619,641141ab46844b48a4a1f06ac117f8290d47f9f5dc0419f48c6b6cf314c4093d,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/cf/cff031dbd2e8d0c37d1eac13a9846c6526b0ef695fb934db3e59a99a2c0a3334.wav,e566ff2a05eddb4f159ebd11e374f8542935113461c59ce1a634b70c1af4b4fa,бірнеше ондаған жылдар бойы қатысқан тұлғалар бізге қиындықтар мен тіпті сәтсіздіктерді де ашық бағалай отырып біздің күшті және құштарлық тараптарымызды бағалауға көмектесті,бірнеше ондаған жылдар бойы қатысқан тұлғалар бізге қиындықтар мен тіпті сәтсіздіктерді де ашық бағалай отырып біздің күшті және құштарлық тараптарымызды бағалауға көмектесті,641141ab46844b48a4a1f06ac117f8290d47f9f5dc0419f48c6b6cf314c4093d
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,google_fleurs_kk_v1:7084424835933197564,kk:095:eaf3a384f5ccc07f30aa0c9b927591be622a95b679fc7829650e475331022cd8,kk,bonafide,google_fleurs_kk_v1:prompt:622,eaf3a384f5ccc07f30aa0c9b927591be622a95b679fc7829650e475331022cd8,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/f8/f8764243f326b44c3d06c802b997af26e645c0eb2e55c61658737565f878dfc3.wav,c9ee16de34e53f03b6a21ae6de9a4c49c6b3001394ca60fc1de849bd4fb47754,сәттіліктерді бағалау және сәтсіздіктерді түйсіну кезінде тұлғалар және бүкіл қатысатын адамдар ұйымның құндылықтарымен миссиясымен және қозғалтушы күштерімен тереңірек танысады,,
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:b65c9821518aaad3b2a6,kk:095:eaf3a384f5ccc07f30aa0c9b927591be622a95b679fc7829650e475331022cd8,kk,spoof,google_fleurs_kk_v1:prompt:622,eaf3a384f5ccc07f30aa0c9b927591be622a95b679fc7829650e475331022cd8,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/ea/ea34072235f6baf6446cb68f205d8b2af31203af2b7cca552f4e97c5e49fe8ca.wav,11a5c10a8f19cf24817eb7ea40aec4cdd73d401a1fc22c594bdfc134e6aea4c5,сәттіліктерді бағалау және сәтсіздіктерді түйсіну кезінде тұлғалар және бүкіл қатысатын адамдар ұйымның құндылықтарымен миссиясымен және қозғалтушы күштерімен тереңірек танысады,сәттіліктерді бағалау және сәтсіздіктерді түйсіну кезінде тұлғалар және бүкіл қатысатын адамдар ұйымның құндылықтарымен миссиясымен және қозғалтушы күштерімен тереңірек танысады,eaf3a384f5ccc07f30aa0c9b927591be622a95b679fc7829650e475331022cd8
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,google_fleurs_kk_v1:13328465572034037463,kk:091:a6bc72b6e9e5e6412a826d08150b2d7df1174e0b5179a25666ad19d4943f9189,kk,bonafide,google_fleurs_kk_v1:prompt:623,a6bc72b6e9e5e6412a826d08150b2d7df1174e0b5179a25666ad19d4943f9189,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/ec/ec8604613a0819fa5488c97b2ef6771aa902f13f1eea398bacbeddfe68c773c0.wav,ebdd1810eb716718d810c1a7178ea3a9393c319702d41d52e2ea55233eb2fbff,бұл жағдайда бұрынғы кәсіпкерлік мінез-құлықтың бұрынғы жағдайларын және нәтижесіндегі жетістіктерді еске түсіру адамдарға жаңа өзгерістерге мен жаңа шіркеудің жаңа бағытына ашық болуға көмектесті,,
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:c531dbd911c467b48182,kk:091:a6bc72b6e9e5e6412a826d08150b2d7df1174e0b5179a25666ad19d4943f9189,kk,spoof,google_fleurs_kk_v1:prompt:623,a6bc72b6e9e5e6412a826d08150b2d7df1174e0b5179a25666ad19d4943f9189,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/f8/f875fc6cc43588b9be93926f7ac2e5a7c167325eb805074ebf12fde3ee4b44b1.wav,4a1547de78e08df9bba9df3537dfc487f0003c84288b73b1c7fb8951b9b01dd2,бұл жағдайда бұрынғы кәсіпкерлік мінез-құлықтың бұрынғы жағдайларын және нәтижесіндегі жетістіктерді еске түсіру адамдарға жаңа өзгерістерге мен жаңа шіркеудің жаңа бағытына ашық болуға көмектесті,бұл жағдайда бұрынғы кәсіпкерлік мінез-құлықтың бұрынғы жағдайларын және нәтижесіндегі жетістіктерді еске түсіру адамдарға жаңа өзгерістерге мен жаңа шіркеудің жаңа бағытына ашық болуға көмектесті,a6bc72b6e9e5e6412a826d08150b2d7df1174e0b5179a25666ad19d4943f9189
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,google_fleurs_kk_v1:5231450246380466331,kk:084:b1b005012dbbb3aa1d83d2bff62daa7284416b80812f76769de4661ec3b913da,kk,bonafide,google_fleurs_kk_v1:prompt:624,b1b005012dbbb3aa1d83d2bff62daa7284416b80812f76769de4661ec3b913da,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/05/058f4f584c9b77d4fec998ff69998b244de7f90eba0799b91f4fdc4a7fefa7fb.wav,ccba96b2a5b71f83dbf4471c24c1d3552643a082ffe25be822058adb38708324,мұндай табыс туралы әңгімелер өзгерістерден қорқуды азайтты әрі болашақтағы өзгерістерге деген оң ойларды туғызды,,
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:e607ed5e0342b965085a,kk:084:b1b005012dbbb3aa1d83d2bff62daa7284416b80812f76769de4661ec3b913da,kk,spoof,google_fleurs_kk_v1:prompt:624,b1b005012dbbb3aa1d83d2bff62daa7284416b80812f76769de4661ec3b913da,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/2d/2d9f21b9dcd1c37168deaf4076c1df5d0dc1da46462307468c138fc76dbb3d01.wav,1458b32bb3215475b813691f2101ab8cc986fe104b002fad7dae7d912e5c40e3,мұндай табыс туралы әңгімелер өзгерістерден қорқуды азайтты әрі болашақтағы өзгерістерге деген оң ойларды туғызды,мұндай табыс туралы әңгімелер өзгерістерден қорқуды азайтты әрі болашақтағы өзгерістерге деген оң ойларды туғызды,b1b005012dbbb3aa1d83d2bff62daa7284416b80812f76769de4661ec3b913da
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,google_fleurs_kk_v1:2027784657960418866,kk:480:5cb00c6bf53b0b1ba9faa8a67f11aa4c8b53cf2e85c7b746b467b87e26b6f805,kk,bonafide,google_fleurs_kk_v1:prompt:625,5cb00c6bf53b0b1ba9faa8a67f11aa4c8b53cf2e85c7b746b467b87e26b6f805,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/f8/f89eb878ad829f04e8f35f3f2976f5d9031d5493dfcc779f3d08db5dd86f20b3.wav,2d4672443878c2b14c2ad3c218e9625082834fa9115a9ae94122737f7f217e6b,конвергенциялық ойлау үлгілері шешімді табу үшін әртүрлі идеяларды немесе салаларды біріктіретін мәселе шешу әдістері болып табылады,,
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:68e41731b17e5db240b7,kk:480:5cb00c6bf53b0b1ba9faa8a67f11aa4c8b53cf2e85c7b746b467b87e26b6f805,kk,spoof,google_fleurs_kk_v1:prompt:625,5cb00c6bf53b0b1ba9faa8a67f11aa4c8b53cf2e85c7b746b467b87e26b6f805,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/e7/e79368db65545860a94f3f1a67dd66205750855ca8654c2bf0154904a1bd9ea0.wav,fba2de4a91fc54b93e3467b4b209b45b1f6781e59e90cddde2ddc8a4ef1fdd74,конвергенциялық ойлау үлгілері шешімді табу үшін әртүрлі идеяларды немесе салаларды біріктіретін мәселе шешу әдістері болып табылады,конвергенциялық ойлау үлгілері шешімді табу үшін әртүрлі идеяларды немесе салаларды біріктіретін мәселе шешу әдістері болып табылады,5cb00c6bf53b0b1ba9faa8a67f11aa4c8b53cf2e85c7b746b467b87e26b6f805
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,google_fleurs_kk_v1:6272748472885064668,kk:447:34e95b714afd3f8705cd3595978b173dcabd1afe7c01c2c7253bd73469fd03f5,kk,bonafide,google_fleurs_kk_v1:prompt:626,34e95b714afd3f8705cd3595978b173dcabd1afe7c01c2c7253bd73469fd03f5,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/ca/ca2f68271eddcb01a82ee24875a3c582515980be50e1de80b90761c261078bd8.wav,84350f0b142df1cc3cedfa8f23a34f43ba4f5439b55cc9880d1cff025e1aa2d6,бұл ойлау үлгісі жылдамдыққа логикаға және дәлдікке сондай-ақ фактілерді анықтауға бар әдістерді қайта қолдануға ақпаратты жинауға баса көңіл бөледі,,
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:f34c21ea4ee90bd9c4c2,kk:447:34e95b714afd3f8705cd3595978b173dcabd1afe7c01c2c7253bd73469fd03f5,kk,spoof,google_fleurs_kk_v1:prompt:626,34e95b714afd3f8705cd3595978b173dcabd1afe7c01c2c7253bd73469fd03f5,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/ad/ad384588e48c434d734803d152fa5b5f284062e56a647ccca8c0803edfd6f7a9.wav,c2dad70623809484b15465eaf029759e2b50760f731bc94b047f19cb5589ca3a,бұл ойлау үлгісі жылдамдыққа логикаға және дәлдікке сондай-ақ фактілерді анықтауға бар әдістерді қайта қолдануға ақпаратты жинауға баса көңіл бөледі,бұл ойлау үлгісі жылдамдыққа логикаға және дәлдікке сондай-ақ фактілерді анықтауға бар әдістерді қайта қолдануға ақпаратты жинауға баса көңіл бөледі,34e95b714afd3f8705cd3595978b173dcabd1afe7c01c2c7253bd73469fd03f5
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,google_fleurs_kk_v1:5303772348753646972,kk:461:2235ab33f1f1554862a754815d683832a9195d9e57537cadc7656db58846af26,kk,bonafide,google_fleurs_kk_v1:prompt:630,2235ab33f1f1554862a754815d683832a9195d9e57537cadc7656db58846af26,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/8a/8a0f90464c6094900abcf6851b457b1f295b56ee26a34be8c6a72193be7c962b.wav,fa918c9e3b482a2cd415ecb84713775294d23d93eba63af37681812f7bcf8752,адамдар басқа адамдардың ойларын оқудағы ең дамыған түр,,
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:b1f311214382b463c61f,kk:461:2235ab33f1f1554862a754815d683832a9195d9e57537cadc7656db58846af26,kk,spoof,google_fleurs_kk_v1:prompt:630,2235ab33f1f1554862a754815d683832a9195d9e57537cadc7656db58846af26,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/b6/b69523866e3d37dd262fc10bed6340b32932095c4f889b78e61237eb9ca7340f.wav,1b6cd279f1be274654bdb293e0a24f723c1b62533f9e481ddb5f17b31d32edd0,адамдар басқа адамдардың ойларын оқудағы ең дамыған түр,адамдар басқа адамдардың ойларын оқудағы ең дамыған түр,2235ab33f1f1554862a754815d683832a9195d9e57537cadc7656db58846af26
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,google_fleurs_kk_v1:9028086575935460415,kk:350:6f00d6d38c593abff48142185bd178ab79c1c04c42bdab5cbdb025c137d0b719,kk,bonafide,google_fleurs_kk_v1:prompt:636,6f00d6d38c593abff48142185bd178ab79c1c04c42bdab5cbdb025c137d0b719,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/db/dbd93fbea25398771354687411b3b3d3ccc1af534fb1913515d97422bc44a900.wav,c18f9782ca4934ff97fa775714bc6338dae3d2c427bbe6ee42122bb4783f2722,бұл резонанс магнит өрісі мен радиотолқындар атомдардың кішкентай радио сигналдарын шығаруына әкеледі,,
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:ba548b9d4400290bfae7,kk:350:6f00d6d38c593abff48142185bd178ab79c1c04c42bdab5cbdb025c137d0b719,kk,spoof,google_fleurs_kk_v1:prompt:636,6f00d6d38c593abff48142185bd178ab79c1c04c42bdab5cbdb025c137d0b719,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/b7/b777e5f64bdbf3a0797bde1590f208bed2f489deba7a9ea74dd097f0e8d8d838.wav,0b6dcca143773365f6b6de6a84f4151a5d192cb6561ed230e684d0412217d7d0,бұл резонанс магнит өрісі мен радиотолқындар атомдардың кішкентай радио сигналдарын шығаруына әкеледі,бұл резонанс магнит өрісі мен радиотолқындар атомдардың кішкентай радио сигналдарын шығаруына әкеледі,6f00d6d38c593abff48142185bd178ab79c1c04c42bdab5cbdb025c137d0b719
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,google_fleurs_kk_v1:13508658387438065898,kk:203:6a4a67c70de72ff2f04eeab339c45b7c5db31c41dab904fecd0db8626e17e7ff,kk,bonafide,google_fleurs_kk_v1:prompt:64,6a4a67c70de72ff2f04eeab339c45b7c5db31c41dab904fecd0db8626e17e7ff,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/23/23b2f11d6b8d631f26c31a01093a0cef31b4010a1eb1e612e531abd2cbb2741e.wav,cbc1a2b2d5cf9aa9e96efd5e3e6806fbfbdcf0a0c03f16ad4252ea61124e0622,бразилияның ұлттық конгрессі 10 жыл бойы заңдастыру мәселесі айналасында дебаттар өткізіп келді және мұндай азаматтық некелер қазіргі уақытта тек риу-гранди-ду-сул қаласында ғана заңды болып табылады,,
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:39dac3d573c789d5d99d,kk:203:6a4a67c70de72ff2f04eeab339c45b7c5db31c41dab904fecd0db8626e17e7ff,kk,spoof,google_fleurs_kk_v1:prompt:64,6a4a67c70de72ff2f04eeab339c45b7c5db31c41dab904fecd0db8626e17e7ff,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/97/979885075f694b7e8a96c7adf8784b8a9059689c8c1571147828e4980b3efdb0.wav,412e7941753cf6ef7ffcb584a13fdecf26908ae09cb764af86ca50a87158343f,бразилияның ұлттық конгрессі 10 жыл бойы заңдастыру мәселесі айналасында дебаттар өткізіп келді және мұндай азаматтық некелер қазіргі уақытта тек риу-гранди-ду-сул қаласында ғана заңды болып табылады,бразилияның ұлттық конгрессі он жыл бойы заңдастыру мәселесі айналасында дебаттар өткізіп келді және мұндай азаматтық некелер қазіргі уақытта тек риу-гранди-ду-сул қаласында ғана заңды болып табылады,8d450161c83666e4fe72dd7172bc0df32fdb81a14cf70a95e4d5cc0ea8b0f7e9
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,google_fleurs_kk_v1:10324723345124272321,kk:400:12813c495f09e3c860d8652b94d9a5180f294c1697bde6280064900bafd19584,kk,bonafide,google_fleurs_kk_v1:prompt:640,12813c495f09e3c860d8652b94d9a5180f294c1697bde6280064900bafd19584,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/07/07c29bfef538a98e3d00087150b997bb9b4d4e8395383a3324cbe981224c284c.wav,69201fc38aa13ef3f965221fc8b7d288683441aab8e7911f3c175c6b161dda88,асинхронды коммуникация ойлану және басқаларға реакция көрсетуге уақыт береді,,
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:fbdf7c5bc80348e7eb65,kk:400:12813c495f09e3c860d8652b94d9a5180f294c1697bde6280064900bafd19584,kk,spoof,google_fleurs_kk_v1:prompt:640,12813c495f09e3c860d8652b94d9a5180f294c1697bde6280064900bafd19584,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/a3/a39c315e498e3b74816aa54df8a8c7677000c17e4b8de94fa6a4d8356163e2c4.wav,13e5e650140db0c8657b02531f63d295511f64c8a923ab4d86fe38a6e35d541b,асинхронды коммуникация ойлану және басқаларға реакция көрсетуге уақыт береді,асинхронды коммуникация ойлану және басқаларға реакция көрсетуге уақыт береді,12813c495f09e3c860d8652b94d9a5180f294c1697bde6280064900bafd19584
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,google_fleurs_kk_v1:11152423782575873768,kk:071:2ae9c3ef5d1870cbe34684aad98294542530c178bdcde9bfcb0a855e05021aa8,kk,bonafide,google_fleurs_kk_v1:prompt:641,2ae9c3ef5d1870cbe34684aad98294542530c178bdcde9bfcb0a855e05021aa8,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/89/89638be88cf72407fde01ce191cfe87e0110b888f60415367af73f8e14572926.wav,d91a9494a983e7fae3017c21f08e8757655f97d3adb664ace4c758b89e5be742,ол студенттерге өз жылдамдығымен жұмыс істеуге және оқу ақпаратының жылдамдығын бақылауға мүмкіндік береді,,
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:16e325931552f790c804,kk:071:2ae9c3ef5d1870cbe34684aad98294542530c178bdcde9bfcb0a855e05021aa8,kk,spoof,google_fleurs_kk_v1:prompt:641,2ae9c3ef5d1870cbe34684aad98294542530c178bdcde9bfcb0a855e05021aa8,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/81/81ef80795f30d90be623da1fbd2e2c707b7d44df71b996e231e88464393535cb.wav,4253a53c4ff9184c0d03e04a58961e978ad4ecc2ef111440bb0d8518b8eec5a4,ол студенттерге өз жылдамдығымен жұмыс істеуге және оқу ақпаратының жылдамдығын бақылауға мүмкіндік береді,ол студенттерге өз жылдамдығымен жұмыс істеуге және оқу ақпаратының жылдамдығын бақылауға мүмкіндік береді,2ae9c3ef5d1870cbe34684aad98294542530c178bdcde9bfcb0a855e05021aa8
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,google_fleurs_kk_v1:3949359466018523827,kk:221:74a1febab96308872653d6565d572b257a062d363656b5f6b2ed63fc5b377515,kk,bonafide,google_fleurs_kk_v1:prompt:644,74a1febab96308872653d6565d572b257a062d363656b5f6b2ed63fc5b377515,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/5f/5f8b5b381b77e0402cbae1a31d4b887292054a56725fb0c86318abe4a26099db.wav,816df0159b352cdb678df94c25e14044bdc7eef4e4fa347e617cd2170d6fd6b5,сонымен қатар студенттер кез келген уақытта оқытушыларға сұрақтар жібере алады және келесі бетпе-бет кездесуді күтудің орнына айтарлықтай тез жауаптар күте алады,,
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:d8a453018b3f8c9f02df,kk:221:74a1febab96308872653d6565d572b257a062d363656b5f6b2ed63fc5b377515,kk,spoof,google_fleurs_kk_v1:prompt:644,74a1febab96308872653d6565d572b257a062d363656b5f6b2ed63fc5b377515,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/fc/fcc2f79de09316c3125435ca3e2a42f2f3f7d0333f9ca67e8c1889f7780b2718.wav,73606b59c7f523c03ba7c9be6b8c8801c5d7b206798b474469f4339e75b5d9d3,сонымен қатар студенттер кез келген уақытта оқытушыларға сұрақтар жібере алады және келесі бетпе-бет кездесуді күтудің орнына айтарлықтай тез жауаптар күте алады,сонымен қатар студенттер кез келген уақытта оқытушыларға сұрақтар жібере алады және келесі бетпе-бет кездесуді күтудің орнына айтарлықтай тез жауаптар күте алады,74a1febab96308872653d6565d572b257a062d363656b5f6b2ed63fc5b377515
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,google_fleurs_kk_v1:16216025615681326109,kk:487:ec4401c7de68354e933764bad67a3bef8f1637cd0aaf4d30ef003c786ae75b9b,kk,bonafide,google_fleurs_kk_v1:prompt:646,ec4401c7de68354e933764bad67a3bef8f1637cd0aaf4d30ef003c786ae75b9b,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/39/39a106cb74c463716e0d38a315dbee832e0281d5a4c220acba470c86db6e3f12.wav,01dc7a8431141bcebce70d6481b09e7aac953a02e43b958d39e28160277c1f36,шын мәнінде үйренудің жақсы жағы жоқ үйрену оқушы мен берілген білім арасындағы тәжірибеде орын алады,,
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:e0509d2915bac6fdea92,kk:487:ec4401c7de68354e933764bad67a3bef8f1637cd0aaf4d30ef003c786ae75b9b,kk,spoof,google_fleurs_kk_v1:prompt:646,ec4401c7de68354e933764bad67a3bef8f1637cd0aaf4d30ef003c786ae75b9b,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/7b/7ba8d8e5e068532bf32d11ec610c402a3833372109edd3191eb835940e791cf8.wav,e90ad5746a7775337a61c0d25a6a44bca85ddeb9c5e88802c48ed4f6e553a076,шын мәнінде үйренудің жақсы жағы жоқ үйрену оқушы мен берілген білім арасындағы тәжірибеде орын алады,шын мәнінде үйренудің жақсы жағы жоқ үйрену оқушы мен берілген білім арасындағы тәжірибеде орын алады,ec4401c7de68354e933764bad67a3bef8f1637cd0aaf4d30ef003c786ae75b9b
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,google_fleurs_kk_v1:7417432742215296257,kk:344:2874d449d25817c9b14edadeb4bfcbd62e8f1830332be7e84866fea38eedf4f3,kk,bonafide,google_fleurs_kk_v1:prompt:649,2874d449d25817c9b14edadeb4bfcbd62e8f1830332be7e84866fea38eedf4f3,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_source/9b/9b3a3b247b044045d7e036952fdd30533cb6fc1b6c4e29b5e73fc6f3a8da8f84.wav,21c3baff981081191efcf86eb1219291fde88a8703ed5e5e1b37ac5faa3b915c,біз ешқашан көлігімізді жөндемейміз үйдің артқы жағында бұрқақ соқпаймыз ежелгі қираған үйіндіні көру үшін перуге саяхаттамаймыз немесе көршіміздің үйінің моделін қайта жасамаймыз,,
xlsr-sls-model-v4-final-reconciliation-v1,61319e016e6e2c644330d18a03f1687db39de8b7e24bedb0329a1a5fd279cf35,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:58716e9e7eb3bb3af2f4,kk:344:2874d449d25817c9b14edadeb4bfcbd62e8f1830332be7e84866fea38eedf4f3,kk,spoof,google_fleurs_kk_v1:prompt:649,2874d449d25817c9b14edadeb4bfcbd62e8f1830332be7e84866fea38eedf4f3,/home/ruslan/KazDeepScan/data/processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/34/34d914b33371f59f94ecd3baf33dc3d3081aa1185eded3e82e17048913b3491a.wav,0013e9102d5308f301d817b923ace5011aa2415aab53baf7fba4ec7a82fe9875,біз ешқашан көлігімізді жөндемейміз үйдің артқы жағында бұрқақ соқпаймыз ежелгі қираған үйіндіні көру үшін перуге саяхаттамаймыз немесе көршіміздің үйінің моделін қайта жасамаймыз,біз ешқашан көлігімізді жөндемейміз үйдің артқы жағында бұрқақ соқпаймыз ежелгі қираған үйіндіні көру үшін перуге саяхаттамаймыз немесе көршіміздің үйінің моделін қайта жасамаймыз,2874d449d25817c9b14edadeb4bfcbd62e8f1830332be7e84866fea38eedf4f3
