sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
common_voice_ru_v24:common_voice_ru_19057249,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_19057249.mp3,edfe09685d35e87fed8294a7a4849eb038da6a0ba9dd7fa59dbdd77c520590a1,test,bonafide,ru,false,common_voice_ru_v24:client:f61d92afbd37797ef5680029ec7f02c229ebc43606d30e72256b4d585e6122d13769b91b8fcfd6ad63262f7c62bbcd965db1bb31488f53aeca89080adf1df5bf,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:f61d92afbd37797ef5680029ec7f02c229ebc43606d30e72256b4d585e6122d13769b91b8fcfd6ad63262f7c62bbcd965db1bb31488f53aeca89080adf1df5bf,5cbd497183474f66174a9f6b08dce9dde01f2d629774a2c46b57807f0b6620ca,f33e675917075623564484c2109aefae8c5469aa509079b1390823682c4cdbbe,5.501625,,,,,,unknown,crowdsourced_web_recording,48000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_34030871,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_34030871.mp3,85ab4f59d9b5b9386bb150b107662640f7d28ce033e006314e21732798bc6eda,test,bonafide,ru,false,common_voice_ru_v24:client:78fd2bf5dddf7d2c2bbd540f7c014e8b827ae891f53b26a6826ead0e52806a9969c20726742766d34a8a196de6e6a84d0d05d74b3ac245e3ea82f844a38de3d8,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:78fd2bf5dddf7d2c2bbd540f7c014e8b827ae891f53b26a6826ead0e52806a9969c20726742766d34a8a196de6e6a84d0d05d74b3ac245e3ea82f844a38de3d8,9c0da5d39559436597f714c6306586c07c9119359b6261795a34f79334be5a1c,e3fc2603afe036c92ccedb278e5a1f8452f2af5723b87b95b95cd3ccf1310e33,4.4355,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_21514778,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_21514778.mp3,4d109f7dcf99094fd41beb2fac64d087acc4956a08e3acb734192a49f476226d,test,bonafide,ru,false,common_voice_ru_v24:client:ee53489c0720e2494ea6d5db71570e95e10dbb1ea4791c8687b52f2eccaf57a5e12c7d3146ea30bcbd2060ce6071993106e2b7f1cd331fd5b3db7db4ff004641,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:ee53489c0720e2494ea6d5db71570e95e10dbb1ea4791c8687b52f2eccaf57a5e12c7d3146ea30bcbd2060ce6071993106e2b7f1cd331fd5b3db7db4ff004641,787e0ec97c11fc502baf6b1fd1063fa37defc372fcad5dd2163de2fe290dd8bd,4494ea27b8594fdb6a8f88bedf071b78b5e1dcfbe32bdd9c2aa651af664ff5a1,4.829625,,,,,,unknown,crowdsourced_web_recording,48000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_26870155,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_26870155.mp3,5bd8b68023e7ea6ca8fb5471fce77b4c3324da57b5f9cb13c68267b67bcde123,test,bonafide,ru,false,common_voice_ru_v24:client:a2403cf119d5e17ff07392e08df8772d5039023ac0a941a347ea0e0b76f07ddba5c07f88debbdbb5126820b6da6e5da54e978e2414d82c6d658426edb0e2cc55,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:a2403cf119d5e17ff07392e08df8772d5039023ac0a941a347ea0e0b76f07ddba5c07f88debbdbb5126820b6da6e5da54e978e2414d82c6d658426edb0e2cc55,a065f40d15ca54b8bccf2fdc555dfb45af5c63aa732602146efa893821ea2a3a,71356c21f5efc4a771199533b86a30bf6a017f63e6763ce7f6c001b43f057b6a,5.4075,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_29072554,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_29072554.mp3,bdbdaf04de5111afb2adc53a22103ca06b8b502bbda71e2d4fa98b9a8a3eb575,test,bonafide,ru,false,common_voice_ru_v24:client:e68441cf3285c73374b836aab8c373359946ffd8b2cf667952e322a8fc848b5ab0a8516682ee232282be43b8cc2cef72f4260b1d293b8c1f6b7725c5ede3af6f,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:e68441cf3285c73374b836aab8c373359946ffd8b2cf667952e322a8fc848b5ab0a8516682ee232282be43b8cc2cef72f4260b1d293b8c1f6b7725c5ede3af6f,6571f81ddafd75b013acef5bdfa8b477aafa75aadbcc55024b4419304469ba86,a0f962fe290455b81256cbe83b44a49c46520ad91d1063c99f28ee07bfe83b39,3.2835,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_38513383,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_38513383.mp3,f559d49e73f58ed2740ac35381e75b562c99ae442598735aa99fba173d75fc05,test,bonafide,ru,false,common_voice_ru_v24:client:6e7701d73521b5b12ee249ad8415da4414fb412ff30cdd59ec5d9b2baa8594d4896c5db4751d16819e5e1abebfd1e9f281d03607c6d7fd8f9f955fd7f82ab575,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:6e7701d73521b5b12ee249ad8415da4414fb412ff30cdd59ec5d9b2baa8594d4896c5db4751d16819e5e1abebfd1e9f281d03607c6d7fd8f9f955fd7f82ab575,83dfb0f1144b9a52bd4d4a72c23ebb7ca616ae1b7b86947fb184526ed2bfa2e8,49a799a0821aa250fe027c6df1e7097052bf46c470e3af54b1e185bbee6169c8,4.7235,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_18944150,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_18944150.mp3,eaf18295eeaa904f74ed72009f0071a0af39f79fe2718f3fb9995a106776b1b4,test,bonafide,ru,false,common_voice_ru_v24:client:b37e4334fb084eb75efc5d1fa6017d07f501c566c5160e8f0e5d7254f95dba20fc838a76dfa11c043835771a6114b1fb26e772268f53b44c56eae7f59399f040,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:b37e4334fb084eb75efc5d1fa6017d07f501c566c5160e8f0e5d7254f95dba20fc838a76dfa11c043835771a6114b1fb26e772268f53b44c56eae7f59399f040,4c0d4115a37e8d2b3cf69ae23286fb80c1bd34142f7531f9af453109fdf0f7ad,34e2a1fc2a1aee54bd70c3decb7bf6d893f029bc192b83a7106a06856a6913b6,10.229625,,,,,,unknown,crowdsourced_web_recording,48000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_24005285,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_24005285.mp3,c4b9c51824ead3e3a710076fc723573dcd2bef8137de9de7e5132169ad40f888,test,bonafide,ru,false,common_voice_ru_v24:client:880b2cbfe3ad1403d108fe54341f2795b4cbc00eb1113f360f1397ebd3d6bbb66b1c8c769ebe7f23608ae3f2127b35e1e1f71b22b7cde2251b631f32cbbed0fd,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:880b2cbfe3ad1403d108fe54341f2795b4cbc00eb1113f360f1397ebd3d6bbb66b1c8c769ebe7f23608ae3f2127b35e1e1f71b22b7cde2251b631f32cbbed0fd,39369564a2586de901c02247ddf845d97ba44a812eefdc36b3375a12acb5b6e8,4268648edcfcef39e957c9c9310544bc047127ebe1c2cdeef8f74072c477591e,6.2715,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_37141607,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_37141607.mp3,03c067733b3c28fee5ac8893108b8004bd27324b809cd98d06feece78697158c,test,bonafide,ru,false,common_voice_ru_v24:client:a78174e035bb614b49b5c799a3fdaee410315a43481ffec1fdd3d50a88905fa1b95e5c57ccf4e41cb30565e74ad498715f593595e0cf6a4b552eacf47e0451a6,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:a78174e035bb614b49b5c799a3fdaee410315a43481ffec1fdd3d50a88905fa1b95e5c57ccf4e41cb30565e74ad498715f593595e0cf6a4b552eacf47e0451a6,31a82bcbf5617aa552156a4c8a757979c4c755850de23163b40600836f5d6cd5,ec80fc32f03872f85aa4808e745c40032ea2ed317c53db2b32997dae3e6c703f,5.6235,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_21084970,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_21084970.mp3,b3d4e174953827c3f80c70d96ffef193a5e5db6259018c5e0c481cece8c2e3a1,test,bonafide,ru,false,common_voice_ru_v24:client:1d0613e8e3e3510cbba900dd745b154556ebe5c22d9edf0f6febc911754af182f422c9b5b04c16ec963c7d056a0ae64aa6ac182df3e44c71931f66e1e847f4aa,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:1d0613e8e3e3510cbba900dd745b154556ebe5c22d9edf0f6febc911754af182f422c9b5b04c16ec963c7d056a0ae64aa6ac182df3e44c71931f66e1e847f4aa,5af754b185a1aa4e4d2bb8b5236268ff2d2246badfe7149a82676807946606e9,1be9e9092b620119d5ed46f4c92e71c7f9eb5411acef5cd94612d4753252fb2c,4.949625,,,,,,unknown,crowdsourced_web_recording,48000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_26967369,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_26967369.mp3,de3e9ffd747742cfbeba67f90b31b6fcb668efb8c6331fdf46dcddff811f2954,test,bonafide,ru,false,common_voice_ru_v24:client:c132581e26b88606287041ab687b80f8a524082798ab89854ad372debe5b1f2f64295f72b977eeaeb13cc3bdd75e6662055a598e4ef48086b6d29591b30159e4,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:c132581e26b88606287041ab687b80f8a524082798ab89854ad372debe5b1f2f64295f72b977eeaeb13cc3bdd75e6662055a598e4ef48086b6d29591b30159e4,ae0a1f166ec52dbf10e554fee9ce1192b0a52575a1c63654801a755f65590c69,d670cb9a954344efd57d94e41fa38b960bc1187adcfd66cda8de09dbece4dc38,4.8675,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_28679826,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_28679826.mp3,811d1cd06e57300f7bfc076205f4fd6446fc74b718495262cc61f358fc2f68ed,test,bonafide,ru,false,common_voice_ru_v24:client:ff0d8942796e888a37721e9a0736f3aec7aab56faff7e1ecb1f0599856450203c2ed3e4c8e8ed3f63ecf4bc2da00af5613325a612644cfc98694ecd82339c726,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:ff0d8942796e888a37721e9a0736f3aec7aab56faff7e1ecb1f0599856450203c2ed3e4c8e8ed3f63ecf4bc2da00af5613325a612644cfc98694ecd82339c726,cd00096d589b5766186117c23e97eca7c606e2482243e34c1d82a0a78e7ea622,379443ae63c9f6c26a768cfa03958331401941a81742234a8e22d1fb99ba1415,8.6835,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_30194812,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_30194812.mp3,e753475fce563d1a2bb2c4b9c4517888266fa9cafeba5baed4428bf9bb815483,test,bonafide,ru,false,common_voice_ru_v24:client:06d119252e2b1aa009518495f768dc2507bc76fd984c0194d47db0da0dd98ad159d428261ed9d76245c662df6416444d445200c98c8df1df6906610519dccf88,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:06d119252e2b1aa009518495f768dc2507bc76fd984c0194d47db0da0dd98ad159d428261ed9d76245c662df6416444d445200c98c8df1df6906610519dccf88,65db35b7a70cdd1ce4a821241eae2ea2d1d8204952a3c8d551b8c48bb934404d,dad0d248ffc5316d0c562100fd0932e7f2067b2cace1cd2bc6d4763a5ce4824b,8.9355,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_20221624,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_20221624.mp3,204c608989f1b03cc77df305e8035a5230aa3e09f8a49f92def824c739767298,test,bonafide,ru,false,common_voice_ru_v24:client:9ec731831b0c65eda6ab71d0122b12a793a3e48ec2ac8f60dc70b47fabf5f7311ddf06c15e1bef3c0c8a82a69976b53c245f9081be04cdd68bf1c85686ddb834,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:9ec731831b0c65eda6ab71d0122b12a793a3e48ec2ac8f60dc70b47fabf5f7311ddf06c15e1bef3c0c8a82a69976b53c245f9081be04cdd68bf1c85686ddb834,f91612dcbb5d168c48c7deb1aeeae63673d4f13ae82a68a5d2c1b6db784ab623,aa239ba74fa9ba4155996ae744daee11d0c4cd06610bab772ac3ee29647d6a8d,9.101625,,,,,,unknown,crowdsourced_web_recording,48000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_20038145,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_20038145.mp3,00712f937a90bd4ee7abc5276e12d8a2f74888a345ece76a2d97e6e9fd71e655,test,bonafide,ru,false,common_voice_ru_v24:client:6b768c526156030fd0fa2e77714e78f24102152626a579b5c39a8463ff90e6b43945c9078fdf44d98bb8c3a94cc5d24f73075c8c7d35ddac6c0bbe849a5fcba1,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:6b768c526156030fd0fa2e77714e78f24102152626a579b5c39a8463ff90e6b43945c9078fdf44d98bb8c3a94cc5d24f73075c8c7d35ddac6c0bbe849a5fcba1,da741ca7bc51cde6bcf3391cbd7cd61e4557303173696d635cb8f91f57d0b36c,df3c0062e046f04620f3b50f4f5684892b3f1c10d3005dbc51b6aaa4aadaa8b3,3.845625,,,,,,unknown,crowdsourced_web_recording,48000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_40526737,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_40526737.mp3,4f4586a58ec3d70556be1b798de04dedeb53c639c943b3933027cc004655830b,test,bonafide,ru,false,common_voice_ru_v24:client:1a0b7f74bdbd04dc57451ad1b7868ff45ece435b474b3daa4160f6f87a38b0fc290ae001440a67e9a20cf77a0525e76859012f24cd1e16020b4920485ca0e4d2,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:1a0b7f74bdbd04dc57451ad1b7868ff45ece435b474b3daa4160f6f87a38b0fc290ae001440a67e9a20cf77a0525e76859012f24cd1e16020b4920485ca0e4d2,ca3d0bed2974dfbac257d2f5105cf6c9cb63f22a2f6e8de5fc822f63c5951c1e,2449dfb1f5e17a76b9d6627fc286d2728a608ceae73ab70615642d5b0b174b91,7.2795,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_27729069,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_27729069.mp3,e2996cb61ad7cba0cbd939d78af6e3d678ac1ea6ad50ae14e0d19932a1e3ee3c,test,bonafide,ru,false,common_voice_ru_v24:client:aadc121a137e76db765e122ded71576afa4703e49d19f9681c653abdcee4440352047108d86a94cfe0a86edf16c02affeeb41a7c01e53c3d84e554719fa592b3,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:aadc121a137e76db765e122ded71576afa4703e49d19f9681c653abdcee4440352047108d86a94cfe0a86edf16c02affeeb41a7c01e53c3d84e554719fa592b3,042855845542760f6bbe351bcbf6da4df185ea39f7f62a0fbb441e4cce0f939b,a0d2a5161c3a22cbb8c2f83e0c239e7f7d6cffb37acce428d4f388ab63bfaee0,4.5075,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_19928441,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_19928441.mp3,d7a1bc5f389b6200ed551fbf293a890d3d70ebe0faf24b1da5221887a1a9a4f8,test,bonafide,ru,false,common_voice_ru_v24:client:9eee4f509deda0020fa53b340816725b863e17feb03b11ef4d39c134939e5f1ee17037a24ea12d6891964b7598f6d406b832da79c7e823633f3f0b6ba7ac888d,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:9eee4f509deda0020fa53b340816725b863e17feb03b11ef4d39c134939e5f1ee17037a24ea12d6891964b7598f6d406b832da79c7e823633f3f0b6ba7ac888d,d2ec6908fef549256c6ee839de0a9e2069bafc2a59e47c2dbec57cb551e0d69b,9a26505efd0a5e313f55d0ed0740d7cfa80e57dd104e292d06a9bc89aa6e50bf,8.165625,,,,,,unknown,crowdsourced_web_recording,48000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_26824038,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_26824038.mp3,8c20f9e4010b0591d4c466575657e16cf470165a28afedf059725b476eda078d,test,bonafide,ru,false,common_voice_ru_v24:client:d891821606d9eeaa8eb5d92d3d152f6b4b59929fa26fae698f4f97d7870ea169aa36e24e26e50acfb4a321aaaa7ba058e5b8567e8d61344c9b2ccdbbd6cf9bc5,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:d891821606d9eeaa8eb5d92d3d152f6b4b59929fa26fae698f4f97d7870ea169aa36e24e26e50acfb4a321aaaa7ba058e5b8567e8d61344c9b2ccdbbd6cf9bc5,9945cd75994e347e9430236793459183de4771abdba597dcb379145dee0d700b,7185b91b2cc7b078f78713131077a297d636ab6560f163aa183a433118630cb6,6.3075,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_19317814,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_19317814.mp3,e5cff7be28506c3e81fb2b63215ae85303c6c847f0cdb496061fd92674cf816f,test,bonafide,ru,false,common_voice_ru_v24:client:fef283fcf215a3b61cc22163e9fff6084037aeafdc272d9e2f29d621da3705d40c9ed7646fff40fd331c14cc8882d51f9be3c73bb24917afa0453239a9ae4f6a,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:fef283fcf215a3b61cc22163e9fff6084037aeafdc272d9e2f29d621da3705d40c9ed7646fff40fd331c14cc8882d51f9be3c73bb24917afa0453239a9ae4f6a,0bed1076a72e2c6c9c2015c1f56710403c75bee45d1b2b2b12e9c1b6206b2da2,a240138f3a550c60d7f636c5797ab2da532722ecd422270823c5ca299b07d538,5.22575,,,,,,unknown,crowdsourced_web_recording,48000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_29827889,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_29827889.mp3,1c8e313ff248909d27b031c3597502e7518e406d519bf7d07641f87f1e4559b9,test,bonafide,ru,false,common_voice_ru_v24:client:6efa83cf79e96dbe3a1e83b95f167ee2c536029d731ba27039b73735701b458b2d6244d1109794555b9d443ed10a4b6c7f374effa3c1ff059d5265ee04a5787d,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:6efa83cf79e96dbe3a1e83b95f167ee2c536029d731ba27039b73735701b458b2d6244d1109794555b9d443ed10a4b6c7f374effa3c1ff059d5265ee04a5787d,408c1e719cc94b45ee13ed223723da4999f29ba929e65f631b08f28f9165c9eb,c0a2aefef7286d767389d7e493b77fdc5f54c5c95b775a4cf23f71a1920610dd,4.1475,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_18851611,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_18851611.mp3,82db82e7866764787184360010324dc2c73d94520ba9df5f71ca71162e4d5db1,test,bonafide,ru,false,common_voice_ru_v24:client:f548e362c11c26626d46270076d69b102e4b8092d00a5f7ff0ff0e72a9922014f928fc8714b3805fbb3dc57c49a5ab997c865ebed780617f90e51569d87b3be7,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:f548e362c11c26626d46270076d69b102e4b8092d00a5f7ff0ff0e72a9922014f928fc8714b3805fbb3dc57c49a5ab997c865ebed780617f90e51569d87b3be7,0dfb69f5028191d33a321a357e12dee09cb506d639aaefa9a071d24de1ca0335,63d342fd058cfbf0c3bca0839988495f053cd587b9596d263c39c469dcbaec3f,3.149625,,,,,,unknown,crowdsourced_web_recording,48000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_27174934,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_27174934.mp3,ac0b2ec4b60b3af15877866e24d040d195aa514b3f68885cf905ed0898b42df8,test,bonafide,ru,false,common_voice_ru_v24:client:1f02e0358518299c5c9705f0bd3ce6145a758eb4c462ac3d5fe518e2debecdc21ed83dd9125b584410a56262833cdb63f2bf2db107234c89e682b6092f5c568b,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:1f02e0358518299c5c9705f0bd3ce6145a758eb4c462ac3d5fe518e2debecdc21ed83dd9125b584410a56262833cdb63f2bf2db107234c89e682b6092f5c568b,b248ea23fb971ed6869fd16d8d182702e93049593b9ddc138ce9bc89b950c08c,4a46603b3b1dd0f4c53edbb96af850873eb71c996fed1e4d074f3d858f264c40,4.16365625,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_28181982,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_28181982.mp3,67132f76d72fdc8b279889869901aeda000e1165414bb9a7c063e9393ba28bdb,test,bonafide,ru,false,common_voice_ru_v24:client:48513d1e458508f5079aeb2cd44ec7686fd577e315160c69fe87cbfa73a74915728775269c0f218424ec87b738b7014fb82820f4eb9de4760bd191c82902ea5f,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:48513d1e458508f5079aeb2cd44ec7686fd577e315160c69fe87cbfa73a74915728775269c0f218424ec87b738b7014fb82820f4eb9de4760bd191c82902ea5f,dca5058195d851916ba8b124d8ee5776408d35fe36fca0c1a4945404c9020002,546a4e7645ded5edc36551a7fc9800e3adb4cc798ce8bb4741bab171930739de,6.7395,,,,,,unknown,crowdsourced_web_recording,32000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_19277327,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_19277327.mp3,1cbbc35333b729d5478d437084b5172eafa8edd828c0ae5131f16ebb7a14dab8,test,bonafide,ru,false,common_voice_ru_v24:client:8217b5328c42f05f4f063a3fd0423e7550c09fe02f0b79231482e8c384dc598c4ba88e85d3252853e50f7be45d77d981fd827066f047e0c329941cea2c629f1c,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:8217b5328c42f05f4f063a3fd0423e7550c09fe02f0b79231482e8c384dc598c4ba88e85d3252853e50f7be45d77d981fd827066f047e0c329941cea2c629f1c,16e5994af70a0928d8a395c32ba2af0a69e8e9d6bbabf311656b25a5ea554d6c,88130d43c348f3dd552ffd733acbee3d613364658046ca741dd7af6c4cb4f355,6.125625,,,,,,unknown,crowdsourced_web_recording,48000,mp3,,,2026-08-16T01:00:00+06:00
common_voice_ru_v24:common_voice_ru_19867139,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_19867139.mp3,26299f125c844a57917e87204cb8f0fbd92ad684b895fa0c1b2e031109f5231c,test,bonafide,ru,false,common_voice_ru_v24:client:3aac6b8ee313a2eb49e281d760a637c88c908cd7bebc496e8d64de99600bf5181b0be515dd663d60c2446501d87760ad67f8d006f9533db7981b9a492873feb7,common_voice_ru_v24_v4_final_salvage,CC0-1.0,Verified partial recovery Common Voice slice; personal research only; no replacement or backfill,common_voice_ru_v24:client:3aac6b8ee313a2eb49e281d760a637c88c908cd7bebc496e8d64de99600bf5181b0be515dd663d60c2446501d87760ad67f8d006f9533db7981b9a492873feb7,c7730394f29bf4d390a712e8b9d35c8cd168451afcaec34db65ec45040681f4b,0049855b50fa784848911c4d551f3074a85866561567ab2b1e9d57ccfe0b76ab,5.189625,,,,,,unknown,crowdsourced_web_recording,48000,mp3,,,2026-08-16T01:00:00+06:00
